region,year,variant,age1yearinterval,population
934,1950,estimates,0,51141.513
934,1950,estimates,1,47261.604
934,1950,estimates,2,44009.562
934,1950,estimates,3,41326.579
934,1950,estimates,4,39153.855
934,1950,estimates,5,37432.595
934,1950,estimates,6,36104.002
934,1950,estimates,7,35109.284
934,1950,estimates,8,34389.624
934,1950,estimates,9,33886.24
934,1950,estimates,10,33597.816
934,1950,estimates,11,33523.055
934,1950,estimates,12,33315.7
934,1950,estimates,13,32801.961
934,1950,estimates,14,32095.506
934,1950,estimates,15,31488.872
934,1950,estimates,16,30929.56
934,1950,estimates,17,30327.075
934,1950,estimates,18,29667.414
934,1950,estimates,19,28968.291
934,1950,estimates,20,28270.911
934,1950,estimates,21,27578.373
934,1950,estimates,22,26867.306
934,1950,estimates,23,26133.94
934,1950,estimates,24,25396.545
934,1950,estimates,25,24668.358
934,1950,estimates,26,23936.124
934,1950,estimates,27,23296.31
934,1950,estimates,28,22794.899
934,1950,estimates,29,22386.522
934,1950,estimates,30,21976.826
934,1950,estimates,31,21581.12
934,1950,estimates,32,21179.52
934,1950,estimates,33,20751.463
934,1950,estimates,34,20305.716
934,1950,estimates,35,19874.866
934,1950,estimates,36,19456.255
934,1950,estimates,37,19010.161
934,1950,estimates,38,18521.258
934,1950,estimates,39,18005.136
934,1950,estimates,40,17491.897
934,1950,estimates,41,16974.56
934,1950,estimates,42,16470.29
934,1950,estimates,43,15990.344
934,1950,estimates,44,15525.892
934,1950,estimates,45,15058.213
934,1950,estimates,46,14592.767
934,1950,estimates,47,14121.698
934,1950,estimates,48,13639.778
934,1950,estimates,49,13152.841
934,1950,estimates,50,12673.204
934,1950,estimates,51,12199.86
934,1950,estimates,52,11732.992
934,1950,estimates,53,11274.4
934,1950,estimates,54,10824.927
934,1950,estimates,55,10377.528
934,1950,estimates,56,9926.344
934,1950,estimates,57,9509.188
934,1950,estimates,58,9141.831
934,1950,estimates,59,8803.667
934,1950,estimates,60,8464.229
934,1950,estimates,61,8136.72
934,1950,estimates,62,7762.422
934,1950,estimates,63,7311.309
934,1950,estimates,64,6813.285
934,1950,estimates,65,6329.005
934,1950,estimates,66,5847.236
934,1950,estimates,67,5387.91
934,1950,estimates,68,4967.349
934,1950,estimates,69,4575.901
934,1950,estimates,70,4187.618
934,1950,estimates,71,3807.776
934,1950,estimates,72,3445.592
934,1950,estimates,73,3103.151
934,1950,estimates,74,2779.173
934,1950,estimates,75,2471.708
934,1950,estimates,76,2182.728
934,1950,estimates,77,1906.643
934,1950,estimates,78,1640.985
934,1950,estimates,79,1389.64
934,1950,estimates,80plus,5636.278
934,1951,estimates,0,56386.082
934,1951,estimates,1,50056.448
934,1951,estimates,2,46433.612
934,1951,estimates,3,43385.292
934,1951,estimates,4,40858.824
934,1951,estimates,5,38801.562
934,1951,estimates,6,37157.39
934,1951,estimates,7,35870.21
934,1951,estimates,8,34904.614
934,1951,estimates,9,34214.833
934,1951,estimates,10,33737.873
934,1951,estimates,11,33455.892
934,1951,estimates,12,33371.742
934,1951,estimates,13,33155.219
934,1951,estimates,14,32639.168
934,1951,estimates,15,31934.056
934,1951,estimates,16,31322.483
934,1951,estimates,17,30754.005
934,1951,estimates,18,30144.233
934,1951,estimates,19,29481.235
934,1951,estimates,20,28781.402
934,1951,estimates,21,28082.317
934,1951,estimates,22,27387.595
934,1951,estimates,23,26675.597
934,1951,estimates,24,25943
934,1951,estimates,25,25207.48
934,1951,estimates,26,24481.118
934,1951,estimates,27,23750.742
934,1951,estimates,28,23112.556
934,1951,estimates,29,22612.295
934,1951,estimates,30,22204.529
934,1951,estimates,31,21795.353
934,1951,estimates,32,21400.199
934,1951,estimates,33,20997.55
934,1951,estimates,34,20566.159
934,1951,estimates,35,20115.512
934,1951,estimates,36,19679.732
934,1951,estimates,37,19255.97
934,1951,estimates,38,18804.698
934,1951,estimates,39,18310.923
934,1951,estimates,40,17790.16
934,1951,estimates,41,17272.029
934,1951,estimates,42,16749.442
934,1951,estimates,43,16241
934,1951,estimates,44,15758.576
934,1951,estimates,45,15292.654
934,1951,estimates,46,14823.129
934,1951,estimates,47,14355.581
934,1951,estimates,48,13882.042
934,1951,estimates,49,13397.018
934,1951,estimates,50,12906.321
934,1951,estimates,51,12422.659
934,1951,estimates,52,11945.188
934,1951,estimates,53,11472.376
934,1951,estimates,54,11005.311
934,1951,estimates,55,10545.61
934,1951,estimates,56,10088.343
934,1951,estimates,57,9627.888
934,1951,estimates,58,9200.054
934,1951,estimates,59,8820.055
934,1951,estimates,60,8468.581
934,1951,estimates,61,8116.73799999999
934,1951,estimates,62,7777.013
934,1951,estimates,63,7395.35
934,1951,estimates,64,6944.052
934,1951,estimates,65,6450.914
934,1951,estimates,66,5972.242
934,1951,estimates,67,5497.752
934,1951,estimates,68,5045.836
934,1951,estimates,69,4631.602
934,1951,estimates,70,4246.365
934,1951,estimates,71,3866.197
934,1951,estimates,72,3495.853
934,1951,estimates,73,3145.241
934,1951,estimates,74,2816.935
934,1951,estimates,75,2509.154
