region,year,variant,age1yearinterval,population
931,1950,estimates,0,4058.411
931,1950,estimates,1,3790.313
931,1950,estimates,2,3559.769
931,1950,estimates,3,3363.308
931,1950,estimates,4,3197.468
931,1950,estimates,5,3058.781
931,1950,estimates,6,2943.783
931,1950,estimates,7,2849.006
931,1950,estimates,8,2770.987
931,1950,estimates,9,2706.258
931,1950,estimates,10,2656.076
931,1950,estimates,11,2621.697
931,1950,estimates,12,2576.043
931,1950,estimates,13,2506.192
931,1950,estimates,14,2422.853
931,1950,estimates,15,2347.511
931,1950,estimates,16,2273.288
931,1950,estimates,17,2213.725
931,1950,estimates,18,2176.882
931,1950,estimates,19,2153.809
931,1950,estimates,20,2128.881
931,1950,estimates,21,2106.86
931,1950,estimates,22,2071.471
931,1950,estimates,23,2013.556
931,1950,estimates,24,1941.497
931,1950,estimates,25,1873.375
931,1950,estimates,26,1806.23
931,1950,estimates,27,1742.014
931,1950,estimates,28,1683.727
931,1950,estimates,29,1630.283
931,1950,estimates,30,1576.369
931,1950,estimates,31,1521.586
931,1950,estimates,32,1476.125
931,1950,estimates,33,1444.062
931,1950,estimates,34,1420.646
931,1950,estimates,35,1397.237
931,1950,estimates,36,1375.774
931,1950,estimates,37,1349.829
931,1950,estimates,38,1315.394
931,1950,estimates,39,1275.438
931,1950,estimates,40,1237.497
931,1950,estimates,41,1200.736
931,1950,estimates,42,1162.025
931,1950,estimates,43,1120.778
931,1950,estimates,44,1078.319
931,1950,estimates,45,1035.859
931,1950,estimates,46,992.322
931,1950,estimates,47,954.18
931,1950,estimates,48,924.508
931,1950,estimates,49,900.095
931,1950,estimates,50,875.131
931,1950,estimates,51,851.36
931,1950,estimates,52,823.414
931,1950,estimates,53,788.218
931,1950,estimates,54,748.637
931,1950,estimates,55,710.44
931,1950,estimates,56,672.285
931,1950,estimates,57,636.704
931,1950,estimates,58,605.476
931,1950,estimates,59,577.15
931,1950,estimates,60,548.599
931,1950,estimates,61,520.56
931,1950,estimates,62,492.246
931,1950,estimates,63,462.982
931,1950,estimates,64,433.38
931,1950,estimates,65,404.751
931,1950,estimates,66,376.867
931,1950,estimates,67,349.921
931,1950,estimates,68,324.15
931,1950,estimates,69,299.443
931,1950,estimates,70,275.333
931,1950,estimates,71,251.765
931,1950,estimates,72,229.573
931,1950,estimates,73,209.08
931,1950,estimates,74,189.871
931,1950,estimates,75,171.63
931,1950,estimates,76,154.909
931,1950,estimates,77,137.089
931,1950,estimates,78,116.978
931,1950,estimates,79,96.064
931,1950,estimates,80plus,447.978
931,1951,estimates,0,4173.886
931,1951,estimates,1,3992.852
931,1951,estimates,2,3745.909
931,1951,estimates,3,3531.161
931,1951,estimates,4,3345.865
931,1951,estimates,5,3187.278
931,1951,estimates,6,3052.111
931,1951,estimates,7,2937.089
931,1951,estimates,8,2842.141
931,1951,estimates,9,2765.593
931,1951,estimates,10,2703.088
931,1951,estimates,11,2653.231
931,1951,estimates,12,2617.833
931,1951,estimates,13,2571.355
931,1951,estimates,14,2501.388
931,1951,estimates,15,2418.334
931,1951,estimates,16,2342.867
931,1951,estimates,17,2268.292
931,1951,estimates,18,2208.36
931,1951,estimates,19,2171.162
931,1951,estimates,20,2147.755
931,1951,estimates,21,2122.468
931,1951,estimates,22,2100.064
931,1951,estimates,23,2064.402
931,1951,estimates,24,2006.401
931,1951,estimates,25,1934.372
931,1951,estimates,26,1866.266
931,1951,estimates,27,1799.141
931,1951,estimates,28,1734.945
931,1951,estimates,29,1676.67
931,1951,estimates,30,1623.217
931,1951,estimates,31,1569.302
931,1951,estimates,32,1514.532
931,1951,estimates,33,1468.995
931,1951,estimates,34,1436.728
931,1951,estimates,35,1413.017
931,1951,estimates,36,1389.319
931,1951,estimates,37,1367.545
931,1951,estimates,38,1341.309
931,1951,estimates,39,1306.64
931,1951,estimates,40,1266.479
931,1951,estimates,41,1228.307
931,1951,estimates,42,1191.295
931,1951,estimates,43,1152.342
931,1951,estimates,44,1110.856
931,1951,estimates,45,1068.155
931,1951,estimates,46,1025.453
931,1951,estimates,47,981.679
931,1951,estimates,48,943.239
931,1951,estimates,49,913.172
931,1951,estimates,50,888.309
931,1951,estimates,51,862.901
931,1951,estimates,52,838.675
931,1951,estimates,53,810.331
931,1951,estimates,54,774.843
931,1951,estimates,55,735.028
931,1951,estimates,56,696.598
931,1951,estimates,57,658.231
931,1951,estimates,58,622.392
931,1951,estimates,59,590.832
931,1951,estimates,60,562.129
931,1951,estimates,61,533.242
931,1951,estimates,62,504.893
931,1951,estimates,63,476.316
931,1951,estimates,64,446.867
931,1951,estimates,65,417.143
931,1951,estimates,66,388.427
931,1951,estimates,67,360.497
931,1951,estimates,68,333.557
931,1951,estimates,69,307.838
931,1951,estimates,70,283.243
931,1951,estimates,71,259.314
931,1951,estimates,72,236.026
931,1951,estimates,73,214.14
931,1951,estimates,74,193.956
931,1951,estimates,75,175.104
931,1951,estimates,76,157.269
931,1951,estimates,77,140.934
931,1951,estimates,78,123.882
931,1951,estimates,79,105.115
931,1951,estimates,80plus,465.326
931,1952,estimates,0,4314.692
931,1952,estimates,1,4082.286
931,1952,estimates,2,3928.182
931,1952,estimates,3,3702.272
931,1952,estimates,4,3503.228
931,1952,estimates,5,3329.02
931,1952,estimates,6,3177.623
931,1952,estimates,7,3045.935
931,1952,estimates,8,2930.857
931,1952,estimates,9,2835.723
931,1952,estimates,10,2760.648
931,1952,estimates,11,2700.388
931,1952,estimates,12,2650.881
931,1952,estimates,13,2614.497
931,1952,estimates,14,2567.205
931,1952,estimates,15,2497.107
931,1952,estimates,16,2414.297
931,1952,estimates,17,2338.67
931,1952,estimates,18,2263.706
931,1952,estimates,19,2203.383
931,1952,estimates,20,2165.827
931,1952,estimates,21,2142.096
931,1952,estimates,22,2116.459
931,1952,estimates,23,2093.675
931,1952,estimates,24,2057.745
931,1952,estimates,25,1999.638
931,1952,estimates,26,1927.615
931,1952,estimates,27,1859.505
931,1952,estimates,28,1792.375
931,1952,estimates,29,1728.184
931,1952,estimates,30,1669.901
931,1952,estimates,31,1616.429
931,1952,estimates,32,1562.497
931,1952,estimates,33,1507.72
931,1952,estimates,34,1462.094
931,1952,estimates,35,1429.614
931,1952,estimates,36,1405.615
931,1952,estimates,37,1381.616
931,1952,estimates,38,1359.53
931,1952,estimates,39,1333.004
931,1952,estimates,40,1298.088
931,1952,estimates,41,1257.706
931,1952,estimates,42,1219.294
931,1952,estimates,43,1182.026
931,1952,estimates,44,1142.813
931,1952,estimates,45,1101.077
931,1952,estimates,46,1058.128
931,1952,estimates,47,1015.169
931,1952,estimates,48,971.148
931,1952,estimates,49,932.399
931,1952,estimates,50,901.938
931,1952,estimates,51,876.629
931,1952,estimates,52,850.778
931,1952,estimates,53,826.098
931,1952,estimates,54,797.355
931,1952,estimates,55,761.56
931,1952,estimates,56,721.501
931,1952,estimates,57,682.822
931,1952,estimates,58,644.23
931,1952,estimates,59,608.127
931,1952,estimates,60,576.224
931,1952,estimates,61,547.147
931,1952,estimates,62,517.92
931,1952,estimates,63,489.252
931,1952,estimates,64,460.415
