region,year,variant,age1yearinterval,population
915,1950,estimates,0,554.206
915,1950,estimates,1,530.435
915,1950,estimates,2,509.591
915,1950,estimates,3,491.371
915,1950,estimates,4,475.465
915,1950,estimates,5,461.573
915,1950,estimates,6,449.389
915,1950,estimates,7,438.606
915,1950,estimates,8,428.919
915,1950,estimates,9,420.026
915,1950,estimates,10,412.093
915,1950,estimates,11,405.285
915,1950,estimates,12,396.947
915,1950,estimates,13,385.825
915,1950,estimates,14,373.032
915,1950,estimates,15,360.906
915,1950,estimates,16,348.954
915,1950,estimates,17,337.792
915,1950,estimates,18,327.952
915,1950,estimates,19,319.045
915,1950,estimates,20,310.183
915,1950,estimates,21,301.559
915,1950,estimates,22,293.162
915,1950,estimates,23,284.918
915,1950,estimates,24,276.905
915,1950,estimates,25,269.305
915,1950,estimates,26,262.08
915,1950,estimates,27,255.288
915,1950,estimates,28,248.976
915,1950,estimates,29,243.118
915,1950,estimates,30,237.42
915,1950,estimates,31,231.68
915,1950,estimates,32,227.028
915,1950,estimates,33,223.916
915,1950,estimates,34,221.667
915,1950,estimates,35,219.384
915,1950,estimates,36,217.475
915,1950,estimates,37,213.855
915,1950,estimates,38,207.461
915,1950,estimates,39,199.337
915,1950,estimates,40,191.424
915,1950,estimates,41,183.155
915,1950,estimates,42,176.055
915,1950,estimates,43,171.02
915,1950,estimates,44,167.201
915,1950,estimates,45,162.991
915,1950,estimates,46,158.861
915,1950,estimates,47,153.628
915,1950,estimates,48,146.574
915,1950,estimates,49,138.393
915,1950,estimates,50,130.591
915,1950,estimates,51,122.997
915,1950,estimates,52,115.556
915,1950,estimates,53,108.436
915,1950,estimates,54,101.71
915,1950,estimates,55,95.06
915,1950,estimates,56,88.274
915,1950,estimates,57,83.182
915,1950,estimates,58,80.574
915,1950,estimates,59,79.543
915,1950,estimates,60,78.494
915,1950,estimates,61,77.857
915,1950,estimates,62,76.115
915,1950,estimates,63,72.381
915,1950,estimates,64,67.405
915,1950,estimates,65,62.819
915,1950,estimates,66,58.281
915,1950,estimates,67,54.121
915,1950,estimates,68,50.668
915,1950,estimates,69,47.688
915,1950,estimates,70,44.602
915,1950,estimates,71,41.511
915,1950,estimates,72,38.5
915,1950,estimates,73,35.555
915,1950,estimates,74,32.668
915,1950,estimates,75,29.901
915,1950,estimates,76,27.308
915,1950,estimates,77,24.585
915,1950,estimates,78,21.603
915,1950,estimates,79,18.533
915,1951,estimates,0,573.305
915,1951,estimates,1,544.473
915,1951,estimates,2,521.815
915,1951,estimates,3,502.088
915,1951,estimates,4,484.956
915,1951,estimates,5,470.08
915,1951,estimates,6,457.197
915,1951,estimates,7,446.042
915,1951,estimates,8,435.891
915,1951,estimates,9,426.238
915,1951,estimates,10,416.987
915,1951,estimates,11,408.693
915,1951,estimates,12,401.451
915,1951,estimates,13,392.768
915,1951,estimates,14,381.531
915,1951,estimates,15,368.767
915,1951,estimates,16,356.601
915,1951,estimates,17,344.587
915,1951,estimates,18,333.39
915,1951,estimates,19,323.536
915,1951,estimates,20,314.645
915,1951,estimates,21,305.817
915,1951,estimates,22,297.257
915,1951,estimates,23,288.955
915,1951,estimates,24,280.837
915,1951,estimates,25,272.991
915,1951,estimates,26,265.546
915,1951,estimates,27,258.436
915,1951,estimates,28,251.886
915,1951,estimates,29,246.012
915,1951,estimates,30,240.678
915,1951,estimates,31,235.489
915,1951,estimates,32,230.34
915,1951,estimates,33,225.899
915,1951,estimates,34,222.408
915,1951,estimates,35,219.431
915,1951,estimates,36,216.47
915,1951,estimates,37,213.796
915,1951,estimates,38,209.819
915,1951,estimates,39,203.762
915,1951,estimates,40,196.391
915,1951,estimates,41,189.142
915,1951,estimates,42,181.576
915,1951,estimates,43,174.92
915,1951,estimates,44,169.872
915,1951,estimates,45,165.754
915,1951,estimates,46,161.314
915,1951,estimates,47,156.964
915,1951,estimates,48,151.544
915,1951,estimates,49,144.404
915,1951,estimates,50,136.197
915,1951,estimates,51,128.333
915,1951,estimates,52,120.646
915,1951,estimates,53,113.209
915,1951,estimates,54,106.24
915,1951,estimates,55,99.751
915,1951,estimates,56,93.327
915,1951,estimates,57,86.789
915,1951,estimates,58,81.816
915,1951,estimates,59,79.118
915,1951,estimates,60,77.862
915,1951,estimates,61,76.608
915,1951,estimates,62,75.754
915,1951,estimates,63,73.85
915,1951,estimates,64,70.064
915,1951,estimates,65,65.102
915,1951,estimates,66,60.519
915,1951,estimates,67,55.989
915,1951,estimates,68,51.808
915,1951,estimates,69,48.262
915,1951,estimates,70,45.152
915,1951,estimates,71,41.96
915,1951,estimates,72,38.773
915,1951,estimates,73,35.736
915,1951,estimates,74,32.851
915,1951,estimates,75,30.09
915,1951,estimates,76,27.454
915,1951,estimates,77,25.005
915,1951,estimates,78,22.436
915,1951,estimates,79,19.613
915,1952,estimates,0,601.062
915,1952,estimates,1,568.96
915,1952,estimates,2,534.877
915,1952,estimates,3,513.294
915,1952,estimates,4,494.66
915,1952,estimates,5,478.589
915,1952,estimates,6,464.714
915,1952,estimates,7,452.816
915,1952,estimates,8,442.675
915,1952,estimates,9,433.137
915,1952,estimates,10,423.509
915,1952,estimates,11,413.893
915,1952,estimates,12,405.233
915,1952,estimates,13,397.549
915,1952,estimates,14,388.521
915,1952,estimates,15,377.166
915,1952,estimates,16,364.419
915,1952,estimates,17,352.209
915,1952,estimates,18,340.131
915,1952,estimates,19,328.89
915,1952,estimates,20,319.025
915,1952,estimates,21,310.15
915,1952,estimates,22,301.366
915,1952,estimates,23,292.867
915,1952,estimates,24,284.661
915,1952,estimates,25,276.673
915,1952,estimates,26,268.986
915,1952,estimates,27,261.693
915,1952,estimates,28,254.7
915,1952,estimates,29,248.391
915,1952,estimates,30,242.939
915,1952,estimates,31,238.128
915,1952,estimates,32,233.446
915,1952,estimates,33,228.879
915,1952,estimates,34,224.647
915,1952,estimates,35,220.777
915,1952,estimates,36,217.081
915,1952,estimates,37,213.445
915,1952,estimates,38,210.014
915,1952,estimates,39,205.687
915,1952,estimates,40,199.959
915,1952,estimates,41,193.334
915,1952,estimates,42,186.744
915,1952,estimates,43,179.873
915,1952,estimates,44,173.647
915,1952,estimates,45,168.588
915,1952,estimates,46,164.17
915,1952,estimates,47,159.505
915,1952,estimates,48,154.93
