continent,year,variant,agebroad,feminityrato_femaleper100male
904,1950,estimates,total,100.061354756291
904,1950,estimates,0_1,96.818842302271
904,1950,estimates,0_4,97.1234903090526
904,1950,estimates,0_14,97.5956065586797
904,1950,estimates,0_17,97.8621696559755
904,1950,estimates,0_19,98.0547601127073
904,1950,estimates,0_24,98.461707233873
904,1950,estimates,3_4,97.4497933566072
904,1950,estimates,3_5,97.5104647116365
904,1950,estimates,3_6,97.5597615008991
904,1950,estimates,4_5,97.58250218085
904,1950,estimates,4_6,97.6267392633963
904,1950,estimates,5_10,97.7692658685295
904,1950,estimates,5_11,97.7747690318618
904,1950,estimates,5_14,97.9099768141288
904,1950,estimates,6_9,97.7857746947923
904,1950,estimates,6_10,97.7977687242373
904,1950,estimates,6_11,97.799837904325
904,1950,estimates,6_12,97.8137424214134
904,1950,estimates,7_10,97.818556657876
904,1950,estimates,7_12,97.830863691438
904,1950,estimates,11_16,98.550003344055
904,1950,estimates,11_17,98.7526534064758
904,1950,estimates,11_18,98.9337122456753
904,1950,estimates,12_14,98.2697906488843
904,1950,estimates,12_16,98.7104308091663
904,1950,estimates,12_17,98.9254862447067
904,1950,estimates,12_18,99.1127035672324
904,1950,estimates,13_17,99.1488997067262
904,1950,estimates,13_18,99.3359337130985
904,1950,estimates,13_19,99.4863164474231
904,1950,estimates,15plus,101.760593169328
904,1950,estimates,15_17,99.6441905062199
904,1950,estimates,15_24,100.334626322426
904,1950,estimates,15_49,100.386271227899
904,1950,estimates,15_59,100.618696195426
904,1950,estimates,15_64,100.857701500827
904,1950,estimates,16plus,101.855365702057
904,1950,estimates,17plus,101.93558838665
904,1950,estimates,18plus,102.003835718805
904,1950,estimates,18_23,100.631604954909
904,1950,estimates,20plus,102.127982079705
904,1950,estimates,20_64,101.056127277379
904,1950,estimates,20_69,101.336775254147
904,1950,estimates,21plus,102.188056150188
904,1950,estimates,25plus,102.427573939508
904,1950,estimates,25_49,100.419972552646
904,1950,estimates,25_64,101.123989448599
904,1950,estimates,25_69,101.467181821299
904,1950,estimates,50plus,107.508398754941
904,1950,estimates,60plus,113.357651488696
904,1950,estimates,65plus,117.176103240668
904,1950,estimates,70plus,122.55951927804
904,1950,estimates,75plus,129.416437817458
904,1950,estimates,80plus,137.388367137558
904,1950,estimates,85plus,146.054349384589
904,1950,estimates,90plus,155.440498015593
904,1955,estimates,total,100.091911707593
904,1955,estimates,0_1,97.72874049611
904,1955,estimates,0_4,97.6241287941555
904,1955,estimates,0_14,97.6696272827596
904,1955,estimates,0_17,97.7431155444367
904,1955,estimates,0_19,97.8347522163106
904,1955,estimates,0_24,98.215911646368
904,1955,estimates,3_4,97.5150614746712
904,1955,estimates,3_5,97.5018233885342
904,1955,estimates,3_6,97.4957623866664
904,1955,estimates,4_5,97.4837191252717
904,1955,estimates,4_6,97.4811781788099
904,1955,estimates,5_10,97.5476800226559
904,1955,estimates,5_11,97.5850900249794
904,1955,estimates,5_14,97.7013376736224
904,1955,estimates,6_9,97.5317457560041
904,1955,estimates,6_10,97.5645724016103
904,1955,estimates,6_11,97.6066216892915
904,1955,estimates,6_12,97.6517681736163
904,1955,estimates,7_10,97.5891567046094
904,1955,estimates,7_12,97.685359520957
904,1955,estimates,11_16,98.0425898904294
904,1955,estimates,11_17,98.0884745334155
904,1955,estimates,11_18,98.1644964455911
904,1955,estimates,12_14,98.0242827968723
904,1955,estimates,12_16,98.0863571075809
904,1955,estimates,12_17,98.1338278469626
904,1955,estimates,12_18,98.2159992098266
904,1955,estimates,13_17,98.1718255815828
904,1955,estimates,13_18,98.263106425851
904,1955,estimates,13_19,98.3936544310268
904,1955,estimates,15plus,101.838292668894
904,1955,estimates,15_17,98.2521906912171
904,1955,estimates,15_24,99.4687888427571
904,1955,estimates,15_49,100.473646903072
904,1955,estimates,15_59,100.675017120745
904,1955,estimates,15_64,100.895112487885
904,1955,estimates,16plus,101.973846343758
904,1955,estimates,17plus,102.114181217072
904,1955,estimates,18plus,102.254875453566
904,1955,estimates,18_23,99.9245294223419
904,1955,estimates,20plus,102.507613593712
904,1955,estimates,20_64,101.40761292669
904,1955,estimates,20_69,101.727338363436
904,1955,estimates,21plus,102.613167114422
904,1955,estimates,25plus,102.924678103081
904,1955,estimates,25_49,101.120534080293
904,1955,estimates,25_64,101.607364330309
904,1955,estimates,25_69,101.99055510485
904,1955,estimates,50plus,107.389302361753
904,1955,estimates,60plus,113.443334722958
904,1955,estimates,65plus,117.700518812964
904,1955,estimates,70plus,122.653308945506
904,1955,estimates,75plus,129.961589717343
904,1955,estimates,80plus,139.532630648826
904,1955,estimates,85plus,148.963753035033
904,1955,estimates,90plus,161.97844495766
904,1960,estimates,total,100.120448613498
904,1960,estimates,0_1,97.2137422659944
904,1960,estimates,0_4,97.5631682379692
904,1960,estimates,0_14,97.7491715959645
904,1960,estimates,0_17,97.810691205509
904,1960,estimates,0_19,97.8705035867319
904,1960,estimates,0_24,98.0631993998454
904,1960,estimates,3_4,97.9042316758086
904,1960,estimates,3_5,97.9501667181443
904,1960,estimates,3_6,97.9790711175075
904,1960,estimates,4_5,98.0086303546743
904,1960,estimates,4_6,98.0291325277475
904,1960,estimates,5_10,97.9884832247186
904,1960,estimates,5_11,97.944027025694
904,1960,estimates,5_14,97.8724325251183
904,1960,estimates,6_9,98.0142046974933
904,1960,estimates,6_10,97.9752574310467
904,1960,estimates,6_11,97.9242493583876
904,1960,estimates,6_12,97.8772267513744
904,1960,estimates,7_10,97.94831789962
904,1960,estimates,7_12,97.8396219557886
904,1960,estimates,11_16,97.8084951681105
904,1960,estimates,11_17,97.8942908025485
904,1960,estimates,11_18,97.9743673306636
904,1960,estimates,12_14,97.6654735582812
904,1960,estimates,12_16,97.8479522774335
904,1960,estimates,12_17,97.9441518075526
904,1960,estimates,12_18,98.0311720087655
904,1960,estimates,13_17,98.0328467833509
904,1960,estimates,13_18,98.1228477724118
904,1960,estimates,13_19,98.2003595854969
904,1960,estimates,15plus,101.910980808669
904,1960,estimates,15_17,98.2559273039744
904,1960,estimates,15_24,98.8183717960758
904,1960,estimates,15_49,100.413787923179
904,1960,estimates,15_59,100.665027622384
904,1960,estimates,15_64,100.912094125833
904,1960,estimates,16plus,102.056017902092
904,1960,estimates,17plus,102.197581921651
904,1960,estimates,18plus,102.336746209999
904,1960,estimates,18_23,98.9627989403528
904,1960,estimates,20plus,102.6192874251
904,1960,estimates,20_64,101.456572974242
904,1960,estimates,20_69,101.763339000585
904,1960,estimates,21plus,102.76412136235
904,1960,estimates,25plus,103.326511088309
904,1960,estimates,25_49,101.450988207865
904,1960,estimates,25_64,101.960304855855
904,1960,estimates,25_69,102.31545192646
904,1960,estimates,50plus,107.788353873892
904,1960,estimates,60plus,113.657106798981
904,1960,estimates,65plus,117.89260662325
904,1960,estimates,70plus,123.387119338745
904,1960,estimates,75plus,130.2010954593
904,1960,estimates,80plus,140.037383564158
904,1960,estimates,85plus,151.844399134561
904,1960,estimates,90plus,162.976724322016
904,1965,estimates,total,100.177775740315
904,1965,estimates,0_1,97.3597483228974
904,1965,estimates,0_4,97.525671277512
904,1965,estimates,0_14,97.9385763098674
904,1965,estimates,0_17,97.9722526548569
904,1965,estimates,0_19,97.9995004078529
904,1965,estimates,0_24,98.1347564958334
904,1965,estimates,3_4,97.7082009973149
904,1965,estimates,3_5,97.7622746412725
904,1965,estimates,3_6,97.8140616063461
904,1965,estimates,4_5,97.820438938691
904,1965,estimates,4_6,97.8720252717164
904,1965,estimates,5_10,98.1001573465
904,1965,estimates,5_11,98.137443023931
904,1965,estimates,5_14,98.2044854172518
904,1965,estimates,6_9,98.1117586068683
904,1965,estimates,6_10,98.1492646043288
904,1965,estimates,6_11,98.1858480650937
904,1965,estimates,6_12,98.2166033907748
904,1965,estimates,7_10,98.1947440070121
904,1965,estimates,7_12,98.260220326668
904,1965,estimates,11_16,98.3402583901873
904,1965,estimates,11_17,98.3185077191884
904,1965,estimates,11_18,98.3134275075315
904,1965,estimates,12_14,98.3883492922757
904,1965,estimates,12_16,98.3301483777657
904,1965,estimates,12_17,98.3057159491189
904,1965,estimates,12_18,98.3013691866622
904,1965,estimates,13_17,98.2793163142168
904,1965,estimates,13_18,98.278037752867
904,1965,estimates,13_19,98.3017811748337
904,1965,estimates,15plus,101.912245120726
904,1965,estimates,15_17,98.210643099448
904,1965,estimates,15_24,98.6113633954885
904,1965,estimates,15_49,100.147355779368
904,1965,estimates,15_59,100.580621739348
904,1965,estimates,15_64,100.805233807909
904,1965,estimates,16plus,102.056843800123
904,1965,estimates,17plus,102.209177724554
904,1965,estimates,18plus,102.367053422603
904,1965,estimates,18_23,98.7543099788728
904,1965,estimates,20plus,102.684305142422
904,1965,estimates,20_64,101.386393776424
904,1965,estimates,20_69,101.739880809989
904,1965,estimates,21plus,102.840323247895
904,1965,estimates,25plus,103.457313044412
904,1965,estimates,25_49,101.178064867544
904,1965,estimates,25_64,101.935086914643
904,1965,estimates,25_69,102.34402306011
904,1965,estimates,50plus,108.713824187091
904,1965,estimates,60plus,113.954800568713
904,1965,estimates,65plus,118.640837502291
904,1965,estimates,70plus,124.225963097205
904,1965,estimates,75plus,131.3328750602
904,1965,estimates,80plus,139.881583708713
904,1965,estimates,85plus,150.006584008483
904,1965,estimates,90plus,162.780999543885
904,1970,estimates,total,100.240249973748
904,1970,estimates,0_1,97.1436345714709
904,1970,estimates,0_4,97.4543855245528
904,1970,estimates,0_14,97.9583879933058
904,1970,estimates,0_17,98.0708873119457
904,1970,estimates,0_19,98.1330351720354
904,1970,estimates,0_24,98.236690150982
904,1970,estimates,3_4,97.7582931247111
904,1970,estimates,3_5,97.8257027020529
904,1970,estimates,3_6,97.8847490434738
904,1970,estimates,4_5,97.9000909029165
904,1970,estimates,4_6,97.9554492493833
904,1970,estimates,5_10,98.1622954716669
904,1970,estimates,5_11,98.1842166160507
904,1970,estimates,5_14,98.2607016198477
904,1970,estimates,6_9,98.1793458346749
904,1970,estimates,6_10,98.2051016450388
904,1970,estimates,6_11,98.2244714591951
904,1970,estimates,6_12,98.2433807203404
904,1970,estimates,7_10,98.2413144739008
904,1970,estimates,7_12,98.2753819272234
904,1970,estimates,11_16,98.5355522456608
904,1970,estimates,11_17,98.583530564429
904,1970,estimates,11_18,98.6210634438513
904,1970,estimates,12_14,98.4699204467428
904,1970,estimates,12_16,98.5803252479596
904,1970,estimates,12_17,98.63029573229
904,1970,estimates,12_18,98.6678718281137
904,1970,estimates,13_17,98.686953643855
904,1970,estimates,13_18,98.7228411541453
904,1970,estimates,13_19,98.744554610451
904,1970,estimates,15plus,101.962038928262
904,1970,estimates,15_17,98.8055470828131
904,1970,estimates,15_24,98.8675879084979
904,1970,estimates,15_49,100.01369683822
904,1970,estimates,15_59,100.519997392879
904,1970,estimates,15_64,100.813662700361
904,1970,estimates,16plus,102.097002667876
904,1970,estimates,17plus,102.234106190585
904,1970,estimates,18plus,102.374405548369
904,1970,estimates,18_23,98.8770684444438
904,1970,estimates,20plus,102.67104839432
904,1970,estimates,20_64,101.299764104621
904,1970,estimates,20_69,101.635237072549
904,1970,estimates,21plus,102.828469989604
904,1970,estimates,25plus,103.505899388019
904,1970,estimates,25_49,100.83573006205
904,1970,estimates,25_64,101.887787804485
904,1970,estimates,25_69,102.275976142503
904,1970,estimates,50plus,109.607703683093
904,1970,estimates,60plus,114.758623177514
904,1970,estimates,65plus,118.72875266785
904,1970,estimates,70plus,124.786986702518
904,1970,estimates,75plus,132.089465707586
904,1970,estimates,80plus,141.190902360312
904,1970,estimates,85plus,149.40915524656
904,1970,estimates,90plus,158.116483781502
904,1975,estimates,total,100.442666712537
904,1975,estimates,0_1,97.0049353992081
904,1975,estimates,0_4,97.3109249284606
904,1975,estimates,0_14,97.9536283509181
904,1975,estimates,0_17,98.0820401891922
904,1975,estimates,0_19,98.1684848011472
904,1975,estimates,0_24,98.3814697437489
904,1975,estimates,3_4,97.6266101828665
904,1975,estimates,3_5,97.7080736871148
904,1975,estimates,3_6,97.7828189961504
904,1975,estimates,4_5,97.7956899914178
904,1975,estimates,4_6,97.8677372915456
904,1975,estimates,5_10,98.1655780280643
904,1975,estimates,5_11,98.2082044580462
904,1975,estimates,5_14,98.3262719657747
904,1975,estimates,6_9,98.1813770725677
904,1975,estimates,6_10,98.2264922540911
904,1975,estimates,6_11,98.2668878488728
904,1975,estimates,6_12,98.3047805363342
904,1975,estimates,7_10,98.2813348212023
904,1975,estimates,7_12,98.3557356718879
904,1975,estimates,11_16,98.6695832250234
904,1975,estimates,11_17,98.7093866948765
904,1975,estimates,11_18,98.7543914278489
904,1975,estimates,12_14,98.6300151519941
904,1975,estimates,12_16,98.7111452752423
904,1975,estimates,12_17,98.7519692085094
904,1975,estimates,12_18,98.7987416011714
904,1975,estimates,13_17,98.7974663332956
904,1975,estimates,13_18,98.8460562272464
904,1975,estimates,13_19,98.9012242905865
904,1975,estimates,15plus,102.234149107758
904,1975,estimates,15_17,98.887502253219
904,1975,estimates,15_24,99.2836385437558
904,1975,estimates,15_49,100.108543306211
904,1975,estimates,15_59,100.645124835829
904,1975,estimates,15_64,100.978444575203
904,1975,estimates,16plus,102.375772100428
904,1975,estimates,17plus,102.520554434063
904,1975,estimates,18plus,102.66794292066
904,1975,estimates,18_23,99.4627426170869
904,1975,estimates,20plus,102.967840051276
904,1975,estimates,20_64,101.465878177121
904,1975,estimates,20_69,101.877042017259
904,1975,estimates,21plus,103.119906541819
904,1975,estimates,25plus,103.763143923509
904,1975,estimates,25_49,100.723962117736
904,1975,estimates,25_64,101.953093032629
904,1975,estimates,25_69,102.446204622756
904,1975,estimates,50plus,110.675811740491
904,1975,estimates,60plus,116.28362290472
904,1975,estimates,65plus,120.257936827017
904,1975,estimates,70plus,125.440765918253
904,1975,estimates,75plus,133.253542580664
904,1975,estimates,80plus,142.301840382769
904,1975,estimates,85plus,151.757195301653
904,1975,estimates,90plus,158.401860771781
904,1980,estimates,total,100.743284183236
904,1980,estimates,0_1,96.8356706155532
904,1980,estimates,0_4,97.031099942632
904,1980,estimates,0_14,97.6766693479127
904,1980,estimates,0_17,97.8670933987839
904,1980,estimates,0_19,97.9948027524354
904,1980,estimates,0_24,98.3123960577067
904,1980,estimates,3_4,97.2362195066224
904,1980,estimates,3_5,97.3031761215482
904,1980,estimates,3_6,97.3700204157672
904,1980,estimates,4_5,97.3721341321837
904,1980,estimates,4_6,97.4395658319076
904,1980,estimates,5_10,97.7795948426121
904,1980,estimates,5_11,97.8468250477377
904,1980,estimates,5_14,98.0481663414983
904,1980,estimates,6_9,97.7832179394473
904,1980,estimates,6_10,97.8511960709595
904,1980,estimates,6_11,97.9190110169218
904,1980,estimates,6_12,97.9867694498357
904,1980,estimates,7_10,97.9226550680787
904,1980,estimates,7_12,98.0594257448025
904,1980,estimates,11_16,98.6289090499641
904,1980,estimates,11_17,98.6981117288618
904,1980,estimates,11_18,98.76988850469
904,1980,estimates,12_14,98.563761477196
904,1980,estimates,12_16,98.7027991175124
904,1980,estimates,12_17,98.7725108761764
904,1980,estimates,12_18,98.8453692077516
904,1980,estimates,13_17,98.8463985818094
904,1980,estimates,13_18,98.920561774547
904,1980,estimates,13_19,98.9988581324174
904,1980,estimates,15plus,102.813185805421
904,1980,estimates,15_17,98.9924103152358
904,1980,estimates,15_24,99.5723055865887
904,1980,estimates,15_49,100.473436533714
904,1980,estimates,15_59,101.069433060282
904,1980,estimates,15_64,101.403674599188
904,1980,estimates,16plus,102.972999341305
904,1980,estimates,17plus,103.137584044978
904,1980,estimates,18plus,103.305863004402
904,1980,estimates,18_23,99.783909498432
904,1980,estimates,20plus,103.644689382591
904,1980,estimates,20_64,101.959724074333
904,1980,estimates,20_69,102.416751318217
904,1980,estimates,21plus,103.81319351221
904,1980,estimates,25plus,104.487063377023
904,1980,estimates,25_49,101.141832707334
904,1980,estimates,25_64,102.454329528715
904,1980,estimates,25_69,103.004177250958
904,1980,estimates,50plus,112.157813165339
904,1980,estimates,60plus,118.482277766234
904,1980,estimates,65plus,122.838264254769
904,1980,estimates,70plus,128.299102556038
904,1980,estimates,75plus,135.195127562
904,1980,estimates,80plus,145.669530255251
904,1980,estimates,85plus,155.582621392619
904,1980,estimates,90plus,163.949660077249
904,1985,estimates,total,101.004279167
904,1985,estimates,0_1,96.5541634841479
904,1985,estimates,0_4,96.6930424984503
904,1985,estimates,0_14,97.3281382108854
904,1985,estimates,0_17,97.5599314685678
904,1985,estimates,0_19,97.7222176840326
904,1985,estimates,0_24,98.1314435409621
904,1985,estimates,3_4,96.8409205762512
904,1985,estimates,3_5,96.8985439577049
904,1985,estimates,3_6,96.9589767933438
904,1985,estimates,4_5,96.9558794230531
904,1985,estimates,4_6,97.0181991622914
904,1985,estimates,5_10,97.3635213936061
904,1985,estimates,5_11,97.4401785814902
904,1985,estimates,5_14,97.6842044300115
904,1985,estimates,6_9,97.3599737396358
904,1985,estimates,6_10,97.4363786035657
904,1985,estimates,6_11,97.514940297438
904,1985,estimates,6_12,97.5958289264774
904,1985,estimates,7_10,97.512111741829
904,1985,estimates,7_12,97.6754092389217
904,1985,estimates,11_16,98.4063545328657
904,1985,estimates,11_17,98.5057454825436
904,1985,estimates,11_18,98.606860708368
904,1985,estimates,12_14,98.3079614005397
904,1985,estimates,12_16,98.5075492874768
904,1985,estimates,12_17,98.6086939897686
904,1985,estimates,12_18,98.7116264039718
904,1985,estimates,13_17,98.7139910277641
904,1985,estimates,13_18,98.8186721517515
904,1985,estimates,13_19,98.9245779200414
904,1985,estimates,15plus,103.338029969907
904,1985,estimates,15_17,98.928672038731
904,1985,estimates,15_24,99.6628409424243
904,1985,estimates,15_49,100.745138935272
904,1985,estimates,15_59,101.388635609126
904,1985,estimates,15_64,101.757725035429
904,1985,estimates,16plus,103.513599253133
904,1985,estimates,17plus,103.690651703882
904,1985,estimates,18plus,103.869175035373
904,1985,estimates,18_23,99.9216959510288
904,1985,estimates,20plus,104.231146810275
904,1985,estimates,20_64,102.361959760966
904,1985,estimates,20_69,102.825874566095
904,1985,estimates,21plus,104.414929717401
904,1985,estimates,25plus,105.172938096655
904,1985,estimates,25_49,101.514567243318
904,1985,estimates,25_64,102.91709466466
904,1985,estimates,25_69,103.47447210959
904,1985,estimates,50plus,113.802727806212
904,1985,estimates,60plus,120.760841608362
904,1985,estimates,65plus,125.968240825298
904,1985,estimates,70plus,132.20620972322
904,1985,estimates,75plus,139.671716131007
904,1985,estimates,80plus,148.391243381526
904,1985,estimates,85plus,160.66716686839
904,1985,estimates,90plus,170.703405745021
904,1990,estimates,total,101.310517561854
904,1990,estimates,0_1,96.2658100539914
904,1990,estimates,0_4,96.3998561562845
904,1990,estimates,0_14,96.999292506586
904,1990,estimates,0_17,97.2354690444466
904,1990,estimates,0_19,97.4084218697807
904,1990,estimates,0_24,97.8769224095956
904,1990,estimates,3_4,96.5385209691367
904,1990,estimates,3_5,96.5911874598709
904,1990,estimates,3_6,96.6462071874509
904,1990,estimates,4_5,96.6431687094528
904,1990,estimates,4_6,96.6996064210675
904,1990,estimates,5_10,97.0138563453225
904,1990,estimates,5_11,97.0851016815976
904,1990,estimates,5_14,97.3208743947719
904,1990,estimates,6_9,97.008579723598
904,1990,estimates,6_10,97.079084435847
904,1990,estimates,6_11,97.1521356531882
904,1990,estimates,6_12,97.2285976596981
904,1990,estimates,7_10,97.1472489704346
904,1990,estimates,7_12,97.3006395736316
904,1990,estimates,11_16,98.0234202668753
904,1990,estimates,11_17,98.1324005174744
904,1990,estimates,11_18,98.2456435968439
904,1990,estimates,12_14,97.9121131075115
904,1990,estimates,12_16,98.1270443140908
904,1990,estimates,12_17,98.2389567738082
904,1990,estimates,12_18,98.3553107143363
904,1990,estimates,13_17,98.3508512500994
904,1990,estimates,13_18,98.4702575996114
904,1990,estimates,13_19,98.5938801605287
904,1990,estimates,15plus,103.850273342248
904,1990,estimates,15_17,98.5856573248517
904,1990,estimates,15_24,99.5015286846564
904,1990,estimates,15_49,101.108114847057
904,1990,estimates,15_59,101.678007798768
904,1990,estimates,15_64,102.095302388529
904,1990,estimates,16plus,104.050144497791
904,1990,estimates,17plus,104.251964715858
904,1990,estimates,18plus,104.455099412673
904,1990,estimates,18_23,99.8121101072493
904,1990,estimates,20plus,104.862225311352
904,1990,estimates,20_64,102.809706809787
904,1990,estimates,20_69,103.311397934541
904,1990,estimates,21plus,105.065250674833
904,1990,estimates,25plus,105.880230344248
904,1990,estimates,25_49,102.166511028806
904,1990,estimates,25_64,103.43682356871
904,1990,estimates,25_69,104.029565006972
904,1990,estimates,50plus,114.909312541856
904,1990,estimates,60plus,122.882516601383
904,1990,estimates,65plus,128.50289232087
904,1990,estimates,70plus,135.90583677784
904,1990,estimates,75plus,144.65698407447
904,1990,estimates,80plus,154.722299729922
904,1990,estimates,85plus,164.83934238841
904,1990,estimates,90plus,178.667371220128
904,1995,estimates,total,101.631732072802
904,1995,estimates,0_1,96.2318053719768
904,1995,estimates,0_4,96.3159679774268
904,1995,estimates,0_14,96.6906515026352
904,1995,estimates,0_17,96.8897636190254
904,1995,estimates,0_19,97.0536934731643
904,1995,estimates,0_24,97.5543794826755
904,1995,estimates,3_4,96.3998716649245
904,1995,estimates,3_5,96.428223979057
904,1995,estimates,3_6,96.4577740272308
904,1995,estimates,4_5,96.4562521017686
904,1995,estimates,4_6,96.486392005267
904,1995,estimates,5_10,96.665355639888
904,1995,estimates,5_11,96.7102012246447
904,1995,estimates,5_14,96.8841434317268
904,1995,estimates,6_9,96.6583635311726
904,1995,estimates,6_10,96.701845483448
904,1995,estimates,6_11,96.7482893127329
904,1995,estimates,6_12,96.800371136291
904,1995,estimates,7_10,96.7410168364958
904,1995,estimates,7_12,96.8433809565645
904,1995,estimates,11_16,97.425606218692
904,1995,estimates,11_17,97.5355639932427
904,1995,estimates,11_18,97.65440378852
904,1995,estimates,12_14,97.3060853438849
904,1995,estimates,12_16,97.5170469585225
904,1995,estimates,12_17,97.6315192666451
904,1995,estimates,12_18,97.7552367632246
904,1995,estimates,13_17,97.7381392989685
904,1995,estimates,13_18,97.8665546826294
904,1995,estimates,13_19,98.00446256769
904,1995,estimates,15plus,104.289237138206
904,1995,estimates,15_17,97.9720228952338
904,1995,estimates,15_24,99.0678433011903
904,1995,estimates,15_49,101.450252539939
904,1995,estimates,15_59,101.958897791752
904,1995,estimates,15_64,102.361416253651
904,1995,estimates,16plus,104.516866154276
904,1995,estimates,17plus,104.748546227838
904,1995,estimates,18plus,104.982975247907
904,1995,estimates,18_23,99.4184088384944
904,1995,estimates,20plus,105.453149775816
904,1995,estimates,20_64,103.224183138427
904,1995,estimates,20_69,103.759313500155
904,1995,estimates,21plus,105.686674673991
904,1995,estimates,25plus,106.60169769136
904,1995,estimates,25_49,102.93612844659
904,1995,estimates,25_64,103.981380494498
904,1995,estimates,25_69,104.603461181905
904,1995,estimates,50plus,115.580538812802
904,1995,estimates,60plus,124.346676450448
904,1995,estimates,65plus,130.297594448867
904,1995,estimates,70plus,138.145957738239
904,1995,estimates,75plus,148.54152413564
904,1995,estimates,80plus,160.608360655635
904,1995,estimates,85plus,173.730919355963
904,1995,estimates,90plus,184.491727592482
904,2000,estimates,total,101.874211568271
904,2000,estimates,0_1,96.2654239057389
904,2000,estimates,0_4,96.3724087445285
904,2000,estimates,0_14,96.5388824124277
904,2000,estimates,0_17,96.7247531390346
904,2000,estimates,0_19,96.8925072192001
904,2000,estimates,0_24,97.4098989865643
904,2000,estimates,3_4,96.4673376477461
904,2000,estimates,3_5,96.476622958812
904,2000,estimates,3_6,96.4822537327874
904,2000,estimates,4_5,96.4886057988605
904,2000,estimates,4_6,96.4921512904508
904,2000,estimates,5_10,96.5111625849577
904,2000,estimates,5_11,96.5186747499315
904,2000,estimates,5_14,96.6247348810938
904,2000,estimates,6_9,96.5070220263507
904,2000,estimates,6_10,96.5143545044174
904,2000,estimates,6_11,96.5226002914991
904,2000,estimates,6_12,96.5414576184505
904,2000,estimates,7_10,96.5181439006359
904,2000,estimates,7_12,96.5485417995164
904,2000,estimates,11_16,97.0434375445152
904,2000,estimates,11_17,97.1774043300833
904,2000,estimates,11_18,97.3177302489137
904,2000,estimates,12_14,96.8761369990995
904,2000,estimates,12_16,97.1409467200359
904,2000,estimates,12_17,97.2818355218633
904,2000,estimates,12_18,97.4283059578199
904,2000,estimates,13_17,97.4098301646424
904,2000,estimates,13_18,97.5606508370681
904,2000,estimates,13_19,97.7162467485199
904,2000,estimates,15plus,104.480795376039
904,2000,estimates,15_17,97.6974242057703
904,2000,estimates,15_24,98.8588523004849
904,2000,estimates,15_49,101.61514944989
904,2000,estimates,15_59,102.109057585038
904,2000,estimates,15_64,102.451220628313
904,2000,estimates,16plus,104.710426717438
904,2000,estimates,17plus,104.943631560588
904,2000,estimates,18plus,105.17929411635
904,2000,estimates,18_23,99.2358536109522
904,2000,estimates,20plus,105.652644041692
904,2000,estimates,20_64,103.330549404731
904,2000,estimates,20_69,103.825390968109
904,2000,estimates,21plus,105.888363901032
904,2000,estimates,25plus,106.818398734144
904,2000,estimates,25_49,103.245623491216
904,2000,estimates,25_64,104.116241916964
904,2000,estimates,25_69,104.682978149122
904,2000,estimates,50plus,115.271316156588
904,2000,estimates,60plus,123.916491180561
904,2000,estimates,65plus,130.378689162197
904,2000,estimates,70plus,138.275107467427
904,2000,estimates,75plus,148.856286699523
904,2000,estimates,80plus,163.332967717118
904,2000,estimates,85plus,181.437587445746
904,2000,estimates,90plus,199.214836606504
904,2005,estimates,total,102.04242437475
904,2005,estimates,0_1,96.02432124654
904,2005,estimates,0_4,96.1517771820595
904,2005,estimates,0_14,96.3137565254509
904,2005,estimates,0_17,96.3989371650608
904,2005,estimates,0_19,96.5067368111164
904,2005,estimates,0_24,96.9624451538273
904,2005,estimates,3_4,96.2650575218784
904,2005,estimates,3_5,96.2815508095412
904,2005,estimates,3_6,96.2938548689567
904,2005,estimates,4_5,96.3008218854736
904,2005,estimates,4_6,96.3108171631895
904,2005,estimates,5_10,96.3417594584705
904,2005,estimates,5_11,96.3487622961446
904,2005,estimates,5_14,96.3959153742691
904,2005,estimates,6_9,96.3422624997465
904,2005,estimates,6_10,96.3472568350549
904,2005,estimates,6_11,96.354538873175
904,2005,estimates,6_12,96.3656763338145
904,2005,estimates,7_10,96.3513982980655
904,2005,estimates,7_12,96.3715733190982
904,2005,estimates,11_16,96.5705981721555
904,2005,estimates,11_17,96.632072917145
904,2005,estimates,11_18,96.7167576102674
904,2005,estimates,12_14,96.508646553717
904,2005,estimates,12_16,96.6067960707797
904,2005,estimates,12_17,96.6726692728823
904,2005,estimates,12_18,96.7639196906308
904,2005,estimates,13_17,96.7208397836189
904,2005,estimates,13_18,96.819541110402
904,2005,estimates,13_19,96.945754006501
904,2005,estimates,15plus,104.587528823075
904,2005,estimates,15_17,96.8381615963308
904,2005,estimates,15_24,97.9997310542099
904,2005,estimates,15_49,101.432198239587
904,2005,estimates,15_59,102.127723951701
904,2005,estimates,15_64,102.454367931749
904,2005,estimates,16plus,104.821740705071
904,2005,estimates,17plus,105.066012737848
904,2005,estimates,18plus,105.318167263753
904,2005,estimates,18_23,98.3305135023539
904,2005,estimates,20plus,105.831652801835
904,2005,estimates,20_64,103.43228528935
904,2005,estimates,20_69,103.860551895702
904,2005,estimates,21plus,106.089720039333
904,2005,estimates,25plus,107.122042774883
904,2005,estimates,25_49,103.353464943627
904,2005,estimates,25_64,104.374797078786
904,2005,estimates,25_69,104.848208420246
904,2005,estimates,50plus,115.406837082895
904,2005,estimates,60plus,123.485745836899
904,2005,estimates,65plus,129.911153262271
904,2005,estimates,70plus,138.695491924167
904,2005,estimates,75plus,149.687013670569
904,2005,estimates,80plus,164.022320148953
904,2005,estimates,85plus,185.622569524904
