continent,year,variant,agebroad,feminityrato_femaleper100male
908,1975,estimates,11_16,95.5368549286425
908,1975,estimates,11_17,95.5485636720676
908,1975,estimates,11_18,95.5839380846517
908,1975,estimates,12_14,95.5251338596812
908,1975,estimates,12_16,95.5294943366568
908,1975,estimates,12_17,95.5443461795273
908,1975,estimates,12_18,95.5852812493026
908,1975,estimates,13_17,95.5468461564213
908,1975,estimates,13_18,95.5941318245025
908,1975,estimates,13_19,95.6693051845887
908,1975,estimates,15plus,113.4975748805
908,1975,estimates,15_17,95.5634494336409
908,1975,estimates,15_24,96.268009772371
908,1975,estimates,15_49,99.4397749640449
908,1975,estimates,15_59,103.706849744805
908,1975,estimates,15_64,106.069230607165
908,1975,estimates,16plus,113.940424482689
908,1975,estimates,17plus,114.406222574051
908,1975,estimates,18plus,114.892893281818
908,1975,estimates,18_23,96.5194107705885
908,1975,estimates,20plus,115.914091528655
908,1975,estimates,20_64,107.69808417843
908,1975,estimates,20_69,109.998880915541
908,1975,estimates,21plus,116.445693000788
908,1975,estimates,25plus,118.747760688944
908,1975,estimates,25_49,101.022212835535
908,1975,estimates,25_64,109.611767222643
908,1975,estimates,25_69,112.152205506027
908,1975,estimates,50plus,146.561757856584
908,1975,estimates,60plus,158.634382493658
908,1975,estimates,65plus,167.830601041673
908,1975,estimates,70plus,183.802407861082
908,1975,estimates,75plus,206.460091690578
908,1975,estimates,80plus,230.185511405563
908,1975,estimates,85plus,258.421058322251
908,1975,estimates,90plus,283.183960748589
908,1980,estimates,total,108.517475761116
908,1980,estimates,0_1,95.5833073748112
908,1980,estimates,0_4,95.5696514769502
908,1980,estimates,0_14,95.6558058938101
908,1980,estimates,0_17,95.6690375747206
908,1980,estimates,0_19,95.6740338718803
908,1980,estimates,0_24,95.7283633356761
908,1980,estimates,3_4,95.5619792253811
908,1980,estimates,3_5,95.5690372089787
908,1980,estimates,3_6,95.5783059168235
908,1980,estimates,4_5,95.5747185308662
908,1980,estimates,4_6,95.5851410859146
908,1980,estimates,5_10,95.6498311307016
908,1980,estimates,5_11,95.6662933677664
908,1980,estimates,5_14,95.6969936428754
908,1980,estimates,6_9,95.6476220364873
908,1980,estimates,6_10,95.6629794538004
908,1980,estimates,6_11,95.6799150024716
908,1980,estimates,6_12,95.6949509860155
908,1980,estimates,7_10,95.6770760215477
908,1980,estimates,7_12,95.7095215985016
908,1980,estimates,11_16,95.7532559863256
908,1980,estimates,11_17,95.7495811009584
908,1980,estimates,11_18,95.745459530277
908,1980,estimates,12_14,95.7658880561972
908,1980,estimates,12_16,95.7513292494914
908,1980,estimates,12_17,95.7474016111141
908,1980,estimates,12_18,95.7430431361983
908,1980,estimates,13_17,95.7405451645593
908,1980,estimates,13_18,95.7366703888435
908,1980,estimates,13_19,95.7330975871989
908,1980,estimates,15plus,112.490111760622
908,1980,estimates,15_17,95.7297202873372
908,1980,estimates,15_24,95.8270695963138
908,1980,estimates,15_49,98.4853431226901
908,1980,estimates,15_59,102.250073315019
908,1980,estimates,15_64,103.987421989323
908,1980,estimates,16plus,112.869758064493
908,1980,estimates,17plus,113.27291907015
908,1980,estimates,18plus,113.700421333118
908,1980,estimates,18_23,95.7812510747376
908,1980,estimates,20plus,114.628664280105
908,1980,estimates,20_64,105.212729631991
908,1980,estimates,20_69,107.880285554187
908,1980,estimates,21plus,115.130927210813
908,1980,estimates,25plus,117.384751592595
908,1980,estimates,25_49,99.7954325987642
908,1980,estimates,25_64,106.842356545033
908,1980,estimates,25_69,109.835248799717
908,1980,estimates,50plus,143.33614562944
908,1980,estimates,60plus,164.147489319025
908,1980,estimates,65plus,172.573377472564
908,1980,estimates,70plus,186.096786731348
908,1980,estimates,75plus,209.010096318197
908,1980,estimates,80plus,241.034894205043
908,1980,estimates,85plus,279.201627276012
908,1980,estimates,90plus,325.0473014089
908,1985,estimates,total,108.1742603989
908,1985,estimates,0_1,95.2410515404912
908,1985,estimates,0_4,95.4787275598306
908,1985,estimates,0_14,95.6251469457379
908,1985,estimates,0_17,95.6359501372009
908,1985,estimates,0_19,95.674238856652
908,1985,estimates,0_24,95.8738277581549
908,1985,estimates,3_4,95.6951388597952
908,1985,estimates,3_5,95.7242536575964
908,1985,estimates,3_6,95.7427724724952
908,1985,estimates,4_5,95.7596331184623
908,1985,estimates,4_6,95.7725154819753
908,1985,estimates,5_10,95.7562423430252
908,1985,estimates,5_11,95.7378562083096
908,1985,estimates,5_14,95.6972147223
908,1985,estimates,6_9,95.7689765506911
908,1985,estimates,6_10,95.7510518684346
908,1985,estimates,6_11,95.7305259900877
908,1985,estimates,6_12,95.7111843521537
908,1985,estimates,7_10,95.739397839086
908,1985,estimates,7_12,95.6969496053031
908,1985,estimates,11_16,95.6271815350527
908,1985,estimates,11_17,95.6444596632396
908,1985,estimates,11_18,95.6771118408781
908,1985,estimates,12_14,95.6053392016958
908,1985,estimates,12_16,95.6266467753917
908,1985,estimates,12_17,95.6468336447077
908,1985,estimates,12_18,95.6836847778965
908,1985,estimates,13_17,95.6564609805736
908,1985,estimates,13_18,95.6976861918415
908,1985,estimates,13_19,95.7561971168176
908,1985,estimates,15plus,111.83747249771
908,1985,estimates,15_17,95.6876337790284
908,1985,estimates,15_24,96.2168051867198
908,1985,estimates,15_49,98.5235944788476
908,1985,estimates,15_59,100.780650539214
908,1985,estimates,15_64,103.165060008841
908,1985,estimates,16plus,112.171555821394
908,1985,estimates,17plus,112.521002425594
908,1985,estimates,18plus,112.88691405479
908,1985,estimates,18_23,96.3700318912461
908,1985,estimates,20plus,113.674121529948
908,1985,estimates,20_64,104.131030950376
908,1985,estimates,20_69,106.054215526689
908,1985,estimates,21plus,114.098187958366
908,1985,estimates,25plus,116.031277921135
908,1985,estimates,25_49,99.5667446387676
908,1985,estimates,25_64,105.347697866098
908,1985,estimates,25_69,107.506889596509
908,1985,estimates,50plus,140.090213104491
908,1985,estimates,60plus,165.480647292899
908,1985,estimates,65plus,178.864524645894
908,1985,estimates,70plus,191.548874322424
908,1985,estimates,75plus,211.641783466474
908,1985,estimates,80plus,244.732453890123
908,1985,estimates,85plus,291.983913414381
908,1985,estimates,90plus,346.660132623418
908,1990,estimates,total,107.592708248739
908,1990,estimates,0_1,95.0619717874122
908,1990,estimates,0_4,95.218390160798
908,1990,estimates,0_14,95.6077141955452
908,1990,estimates,0_17,95.6432764989716
908,1990,estimates,0_19,95.6697551364049
908,1990,estimates,0_24,95.810485609913
908,1990,estimates,3_4,95.3681116535031
908,1990,estimates,3_5,95.4145610296582
908,1990,estimates,3_6,95.4592881486793
908,1990,estimates,4_5,95.4612935411724
908,1990,estimates,4_6,95.505108154513
908,1990,estimates,5_10,95.6997531233084
908,1990,estimates,5_11,95.7346474758817
908,1990,estimates,5_14,95.7960391135401
908,1990,estimates,6_9,95.7044752197069
908,1990,estimates,6_10,95.7381866169373
908,1990,estimates,6_11,95.7724733399234
908,1990,estimates,6_12,95.8015533272701
908,1990,estimates,7_10,95.7745987712195
908,1990,estimates,7_12,95.8363868894633
908,1990,estimates,11_16,95.9002235575471
908,1990,estimates,11_17,95.8851602575793
908,1990,estimates,11_18,95.8805616247983
908,1990,estimates,12_14,95.9383320088153
908,1990,estimates,12_16,95.8915611332849
908,1990,estimates,12_17,95.8755086320207
908,1990,estimates,12_18,95.871676356149
908,1990,estimates,13_17,95.8558289663515
908,1990,estimates,13_18,95.8547120696042
908,1990,estimates,13_19,95.8677893438354
908,1990,estimates,15plus,110.912947670665
908,1990,estimates,15_17,95.8141781847344
908,1990,estimates,15_24,96.0969947193672
908,1990,estimates,15_49,98.1427708890258
908,1990,estimates,15_59,99.9949312935874
908,1990,estimates,15_64,101.65821421561
908,1990,estimates,16plus,111.205691922943
908,1990,estimates,17plus,111.513592966418
908,1990,estimates,18plus,111.836588143804
908,1990,estimates,18_23,96.1249674142518
908,1990,estimates,20plus,112.524632403026
908,1990,estimates,20_64,102.376187764018
908,1990,estimates,20_69,104.995525465511
908,1990,estimates,21plus,112.890418270044
908,1990,estimates,25plus,114.526284766862
908,1990,estimates,25_49,98.9985368573796
908,1990,estimates,25_64,103.255346599921
908,1990,estimates,25_69,106.174211275271
908,1990,estimates,50plus,136.236953397163
908,1990,estimates,60plus,158.565403882978
908,1990,estimates,65plus,177.994401795574
908,1990,estimates,70plus,197.183530294414
908,1990,estimates,75plus,216.113489076958
908,1990,estimates,80plus,245.629599647753
908,1990,estimates,85plus,293.886605681109
908,1990,estimates,90plus,363.511157855783
908,1995,estimates,total,107.402969895607
908,1995,estimates,0_1,94.8048729518961
908,1995,estimates,0_4,94.914931028272
908,1995,estimates,0_14,95.2839570554557
908,1995,estimates,0_17,95.4048582442923
908,1995,estimates,0_19,95.4928837330121
908,1995,estimates,0_24,95.7388250877719
908,1995,estimates,3_4,95.0108535487782
908,1995,estimates,3_5,95.0442921377557
908,1995,estimates,3_6,95.0781043976036
908,1995,estimates,4_5,95.075908989582
908,1995,estimates,4_6,95.1094945652193
908,1995,estimates,5_10,95.2831422062432
908,1995,estimates,5_11,95.321302796465
908,1995,estimates,5_14,95.4392791489494
908,1995,estimates,6_9,95.2793672781272
908,1995,estimates,6_10,95.316502499406
908,1995,estimates,6_11,95.3550480311124
908,1995,estimates,6_12,95.3944256189248
908,1995,estimates,7_10,95.3509478354927
908,1995,estimates,7_12,95.4297960849395
908,1995,estimates,11_16,95.7518252898607
908,1995,estimates,11_17,95.7968312813487
908,1995,estimates,11_18,95.8446643538492
908,1995,estimates,12_14,95.7079303977423
908,1995,estimates,12_16,95.7934743882894
908,1995,estimates,12_17,95.8390901323405
908,1995,estimates,12_18,95.8877423982374
908,1995,estimates,13_17,95.8817653619669
908,1995,estimates,13_18,95.9314480011558
908,1995,estimates,13_19,95.9841536468361
908,1995,estimates,15plus,110.519899271673
908,1995,estimates,15_17,95.970983073242
908,1995,estimates,15_24,96.3686034896481
908,1995,estimates,15_49,98.5711032789663
908,1995,estimates,15_59,100.232350062462
908,1995,estimates,15_64,101.386031995006
908,1995,estimates,16plus,110.793725467731
908,1995,estimates,17plus,111.075244136222
908,1995,estimates,18plus,111.365456329299
908,1995,estimates,18_23,96.4839470532747
908,1995,estimates,20plus,111.978409133771
908,1995,estimates,20_64,102.015626745411
908,1995,estimates,20_69,104.050489144177
908,1995,estimates,21plus,112.303256438491
908,1995,estimates,25plus,113.74841066904
908,1995,estimates,25_49,99.4251872834793
908,1995,estimates,25_64,102.758204277883
908,1995,estimates,25_69,104.998437462153
908,1995,estimates,50plus,134.218207486977
908,1995,estimates,60plus,152.865203298391
908,1995,estimates,65plus,169.050642372246
908,1995,estimates,70plus,193.723020441621
908,1995,estimates,75plus,220.567475528307
908,1995,estimates,80plus,248.738255417162
908,1995,estimates,85plus,292.516314513395
908,1995,estimates,90plus,362.3218812504
908,2000,estimates,total,107.386469591092
908,2000,estimates,0_1,94.7535633412356
908,2000,estimates,0_4,94.8561080074241
908,2000,estimates,0_14,95.0615361821163
908,2000,estimates,0_17,95.1724767417675
908,2000,estimates,0_19,95.2765441153269
908,2000,estimates,0_24,95.632954096575
908,2000,estimates,3_4,94.9494726579356
908,2000,estimates,3_5,94.9669063773081
908,2000,estimates,3_6,94.9817836609541
908,2000,estimates,4_5,94.9853753681154
908,2000,estimates,4_6,94.9986117181749
908,2000,estimates,5_10,95.0586407576027
908,2000,estimates,5_11,95.0728387494197
908,2000,estimates,5_14,95.1452020646199
908,2000,estimates,6_9,95.0561305167365
908,2000,estimates,6_10,95.0690673764852
908,2000,estimates,6_11,95.0834383872776
908,2000,estimates,6_12,95.101820411612
908,2000,estimates,7_10,95.0793538080558
908,2000,estimates,7_12,95.1132134673585
908,2000,estimates,11_16,95.3610963511174
908,2000,estimates,11_17,95.421941598117
908,2000,estimates,11_18,95.4921145339923
908,2000,estimates,12_14,95.2910476207087
908,2000,estimates,12_16,95.4021025682926
908,2000,estimates,12_17,95.4658137465412
908,2000,estimates,12_18,95.5393220532412
908,2000,estimates,13_17,95.518194056732
908,2000,estimates,13_18,95.5950262023067
908,2000,estimates,13_19,95.6818970363793
908,2000,estimates,15plus,110.205690541151
908,2000,estimates,15_17,95.6389959949509
908,2000,estimates,15_24,96.3590568988245
908,2000,estimates,15_49,98.9702010963913
908,2000,estimates,15_59,100.335805477314
908,2000,estimates,15_64,101.681097020282
908,2000,estimates,16plus,110.47688243507
908,2000,estimates,17plus,110.756447674137
908,2000,estimates,18plus,111.043638275441
908,2000,estimates,18_23,96.5560325370744
908,2000,estimates,20plus,111.637886772558
908,2000,estimates,20_64,102.374152271233
908,2000,estimates,20_69,103.855273929723
908,2000,estimates,21plus,111.944298676914
908,2000,estimates,25plus,113.245432484869
908,2000,estimates,25_49,99.9693194286454
908,2000,estimates,25_64,103.097747695779
908,2000,estimates,25_69,104.709593324459
908,2000,estimates,50plus,131.114056583274
908,2000,estimates,60plus,147.616160981999
908,2000,estimates,65plus,160.9927397345
908,2000,estimates,70plus,180.713781853956
908,2000,estimates,75plus,211.114049361794
908,2000,estimates,80plus,247.719962433113
908,2000,estimates,85plus,291.646384140829
908,2000,estimates,90plus,357.331784721183
908,2005,estimates,total,107.435468376251
908,2005,estimates,0_1,94.7629202534548
908,2005,estimates,0_4,94.8696420626416
908,2005,estimates,0_14,94.9855234011243
908,2005,estimates,0_17,95.0679056709353
908,2005,estimates,0_19,95.1474424223997
908,2005,estimates,0_24,95.4443006399264
908,2005,estimates,3_4,94.9676566733829
908,2005,estimates,3_5,94.9791579736512
908,2005,estimates,3_6,94.9862290270965
908,2005,estimates,4_5,94.9934858449171
908,2005,estimates,4_6,94.998095373444
908,2005,estimates,5_10,95.0026875118837
908,2005,estimates,5_11,95.0032269415909
908,2005,estimates,5_14,95.039135602954
908,2005,estimates,6_9,95.003201354088
908,2005,estimates,6_10,95.0027978873243
908,2005,estimates,6_11,95.0034025721262
908,2005,estimates,6_12,95.0085824130294
908,2005,estimates,7_10,95.0017453500712
908,2005,estimates,7_12,95.0087948685409
908,2005,estimates,11_16,95.1773091910948
908,2005,estimates,11_17,95.2291278175558
908,2005,estimates,11_18,95.2856237852126
908,2005,estimates,12_14,95.1123348169245
908,2005,estimates,12_16,95.2080055632038
908,2005,estimates,12_17,95.2618745397138
908,2005,estimates,12_18,95.3203040679627
908,2005,estimates,13_17,95.3020148208672
908,2005,estimates,13_18,95.3618811432185
908,2005,estimates,13_19,95.4270758154641
908,2005,estimates,15plus,109.96758582198
908,2005,estimates,15_17,95.3957984590342
908,2005,estimates,15_24,95.9734053739564
908,2005,estimates,15_49,99.0239776736722
908,2005,estimates,15_59,100.759097270584
908,2005,estimates,15_64,101.644367372242
908,2005,estimates,16plus,110.21334458355
908,2005,estimates,17plus,110.4753932979
908,2005,estimates,18plus,110.752298268455
908,2005,estimates,18_23,96.0822174720976
908,2005,estimates,20plus,111.338857949475
908,2005,estimates,20_64,102.344570925634
908,2005,estimates,20_69,104.049621719052
908,2005,estimates,21plus,111.646577618522
908,2005,estimates,25plus,112.963860650084
908,2005,estimates,25_49,100.201837249613
908,2005,estimates,25_64,103.141413048026
908,2005,estimates,25_69,104.996315750706
908,2005,estimates,50plus,128.850031935262
908,2005,estimates,60plus,144.473419585469
908,2005,estimates,65plus,155.130018425251
