region,variant,gender,freq,year,lifeexpectancyat15
931,estimates,female,5yearly,1950,51.112765275081
931,estimates,male,5yearly,1950,48.6100603523568
931,estimates,female,5yearly,1955,52.5382131236791
931,estimates,male,5yearly,1955,49.917089961519
931,estimates,female,5yearly,1960,54.032677172705
931,estimates,male,5yearly,1960,50.9566695234757
931,estimates,female,5yearly,1965,55.2924556966577
931,estimates,male,5yearly,1965,51.7506614273783
931,estimates,female,5yearly,1970,56.5939456548171
931,estimates,male,5yearly,1970,52.3647343862156
931,estimates,female,5yearly,1975,57.3726503529567
931,estimates,male,5yearly,1975,52.4240642909355
931,estimates,female,5yearly,1980,58.3285946648365
931,estimates,male,5yearly,1980,52.5434734757315
931,estimates,female,5yearly,1985,59.103484165247
931,estimates,male,5yearly,1985,52.7224382295771
931,estimates,female,5yearly,1990,60.1409019118442
931,estimates,male,5yearly,1990,53.2344529859137
931,estimates,female,5yearly,1995,61.6645669678136
931,estimates,male,5yearly,1995,54.756958107427
931,estimates,female,5yearly,2000,62.9713885699933
931,estimates,male,5yearly,2000,56.0434807464363
931,estimates,female,5yearly,2005,63.8864228566086
931,estimates,male,5yearly,2005,57.0142247234055
931,estimates,female,5yearly,2010,64.8599269594375
931,estimates,male,5yearly,2010,58.0086321359068
931,medium_variant,female,5yearly,2015,65.6072132020873
931,medium_variant,male,5yearly,2015,58.8815309399622
931,medium_variant,female,5yearly,2020,66.3375038993352
931,medium_variant,male,5yearly,2020,59.7865845318571
931,medium_variant,female,5yearly,2025,67.0417619119716
931,medium_variant,male,5yearly,2025,60.6989016732703
931,medium_variant,female,5yearly,2030,67.7101591565768
931,medium_variant,male,5yearly,2030,61.6501636884464
931,medium_variant,female,5yearly,2035,68.3659766581588
931,medium_variant,male,5yearly,2035,62.6178484740278
931,medium_variant,female,5yearly,2040,69.0055278948586
931,medium_variant,male,5yearly,2040,63.587047916134
931,medium_variant,female,5yearly,2045,69.6294836975095
931,medium_variant,male,5yearly,2045,64.5735938845555
931,medium_variant,female,5yearly,2050,70.2463941731972
931,medium_variant,male,5yearly,2050,65.5246790865402
931,medium_variant,female,5yearly,2055,70.8386445618394
931,medium_variant,male,5yearly,2055,66.3874600233952
931,medium_variant,female,5yearly,2060,71.4048368799514
931,medium_variant,male,5yearly,2060,67.1562448306344
931,medium_variant,female,5yearly,2065,71.9652388996214
931,medium_variant,male,5yearly,2065,67.8535564265725
931,medium_variant,female,5yearly,2070,72.5253760262714
931,medium_variant,male,5yearly,2070,68.5084463421275
931,medium_variant,female,5yearly,2075,73.0800499574222
931,medium_variant,male,5yearly,2075,69.1296545109325
931,medium_variant,female,5yearly,2080,73.6253163269249
931,medium_variant,male,5yearly,2080,69.7166389046778
931,medium_variant,female,5yearly,2085,74.1678904884196
931,medium_variant,male,5yearly,2085,70.2857909085858
931,medium_variant,female,5yearly,2090,74.7106859279165
931,medium_variant,male,5yearly,2090,70.8382144283573
931,medium_variant,female,5yearly,2095,75.2534723005438
931,medium_variant,male,5yearly,2095,71.3762986612502
