region,variant,gender,freq,year,lifeexpectancyat15
5500,estimates,female,5yearly,1950,55.7579328503716
5500,estimates,male,5yearly,1950,47.5200469750333
5500,estimates,female,5yearly,1955,56.8494976159163
5500,estimates,male,5yearly,1955,48.6896920062391
5500,estimates,female,5yearly,1960,57.9723362939656
5500,estimates,male,5yearly,1960,49.8147250112243
5500,estimates,female,5yearly,1965,59.1194406756633
5500,estimates,male,5yearly,1965,51.0052612006709
5500,estimates,female,5yearly,1970,59.8174219631141
5500,estimates,male,5yearly,1970,51.8074068795672
5500,estimates,female,5yearly,1975,60.1704748083535
5500,estimates,male,5yearly,1975,52.2352133171642
5500,estimates,female,5yearly,1980,60.7388221580098
5500,estimates,male,5yearly,1980,53.0851625608155
5500,estimates,female,5yearly,1985,61.0393634917787
5500,estimates,male,5yearly,1985,54.0373968285076
5500,estimates,female,5yearly,1990,59.6089251653513
5500,estimates,male,5yearly,1990,52.1705610507694
5500,estimates,female,5yearly,1995,58.7430595617362
5500,estimates,male,5yearly,1995,50.6163850728337
5500,estimates,female,5yearly,2000,59.1445916787623
5500,estimates,male,5yearly,2000,51.3733452265919
5500,estimates,female,5yearly,2005,59.7888698724977
5500,estimates,male,5yearly,2005,52.2124208119688
5500,estimates,female,5yearly,2010,60.7570392637278
5500,estimates,male,5yearly,2010,54.1301605628227
5500,medium_variant,female,5yearly,2015,61.3130708494866
5500,medium_variant,male,5yearly,2015,54.5714093498935
5500,medium_variant,female,5yearly,2020,61.889876492753
5500,medium_variant,male,5yearly,2020,55.0580966973474
5500,medium_variant,female,5yearly,2025,62.4465337604083
5500,medium_variant,male,5yearly,2025,55.5565324793244
5500,medium_variant,female,5yearly,2030,63.0106105641622
5500,medium_variant,male,5yearly,2030,56.0993799436843
5500,medium_variant,female,5yearly,2035,63.5565735408988
5500,medium_variant,male,5yearly,2035,56.6550182031878
5500,medium_variant,female,5yearly,2040,64.0924152592204
5500,medium_variant,male,5yearly,2040,57.235528556612
5500,medium_variant,female,5yearly,2045,64.6175483578536
5500,medium_variant,male,5yearly,2045,57.8547987129761
5500,medium_variant,female,5yearly,2050,65.1612068555313
5500,medium_variant,male,5yearly,2050,58.5223193345926
5500,medium_variant,female,5yearly,2055,65.709033336088
5500,medium_variant,male,5yearly,2055,59.2055014370668
5500,medium_variant,female,5yearly,2060,66.235048170184
5500,medium_variant,male,5yearly,2060,59.9132491644034
5500,medium_variant,female,5yearly,2065,66.7958421836264
5500,medium_variant,male,5yearly,2065,60.6846762468418
5500,medium_variant,female,5yearly,2070,67.3560691305915
5500,medium_variant,male,5yearly,2070,61.4747370238195
5500,medium_variant,female,5yearly,2075,67.9217056861879
5500,medium_variant,male,5yearly,2075,62.3080456477818
5500,medium_variant,female,5yearly,2080,68.4804418968816
5500,medium_variant,male,5yearly,2080,63.1664474803274
5500,medium_variant,female,5yearly,2085,69.015953830671
5500,medium_variant,male,5yearly,2085,64.0171063065863
5500,medium_variant,female,5yearly,2090,69.5652041932303
5500,medium_variant,male,5yearly,2090,64.8647316947653
5500,medium_variant,female,5yearly,2095,70.089690179406
5500,medium_variant,male,5yearly,2095,65.6715667684006
5500,estimates,female,5yearly,Regi,Central Asia
5500,estimates,male,5yearly,Regi,Central Asia
5500,medium_variant,female,5yearly,Regi,Central Asia
5500,medium_variant,male,5yearly,Regi,Central Asia
