region,variant,gender,freq,year,lifeexpectancyat15
923,estimates,female,5yearly,1950,56.9666265940396
923,estimates,male,5yearly,1950,51.2239222574915
923,estimates,female,5yearly,1955,58.7521188093903
923,estimates,male,5yearly,1955,52.9259938418344
923,estimates,female,5yearly,1960,59.8654306729628
923,estimates,male,5yearly,1960,53.776031901431
923,estimates,female,5yearly,1965,60.3211983384106
923,estimates,male,5yearly,1965,53.2144742531059
923,estimates,female,5yearly,1970,60.5050377261924
923,estimates,male,5yearly,1970,52.5217098983055
923,estimates,female,5yearly,1975,60.5539581289436
923,estimates,male,5yearly,1975,51.6354484420291
923,estimates,female,5yearly,1980,60.4542298271571
923,estimates,male,5yearly,1980,51.1075850182962
923,estimates,female,5yearly,1985,60.9907179503865
923,estimates,male,5yearly,1985,52.4670287719247
923,estimates,female,5yearly,1990,60.3138945672358
923,estimates,male,5yearly,1990,50.0815201034349
923,estimates,female,5yearly,1995,60.0020508401597
923,estimates,male,5yearly,1995,49.2989955469604
923,estimates,female,5yearly,2000,60.0387151253968
923,estimates,male,5yearly,2000,48.8500075838312
923,estimates,female,5yearly,2005,61.0716304970858
923,estimates,male,5yearly,2005,50.1946905263151
923,estimates,female,5yearly,2010,62.8473451605983
923,estimates,male,5yearly,2010,53.1650246506394
923,medium_variant,female,5yearly,2015,63.5515843571269
923,medium_variant,male,5yearly,2015,53.9939013327694
923,medium_variant,female,5yearly,2020,64.2384239020312
923,medium_variant,male,5yearly,2020,54.8436972987116
923,medium_variant,female,5yearly,2025,64.8996523970223
923,medium_variant,male,5yearly,2025,55.7108545257625
923,medium_variant,female,5yearly,2030,65.5064054794417
923,medium_variant,male,5yearly,2030,56.5805123333885
923,medium_variant,female,5yearly,2035,66.1032516951572
923,medium_variant,male,5yearly,2035,57.4650757231064
923,medium_variant,female,5yearly,2040,66.6852891998977
923,medium_variant,male,5yearly,2040,58.3688537572492
923,medium_variant,female,5yearly,2045,67.2550360946156
923,medium_variant,male,5yearly,2045,59.271517980393
923,medium_variant,female,5yearly,2050,67.8266209301508
923,medium_variant,male,5yearly,2050,60.1632477333828
923,medium_variant,female,5yearly,2055,68.3715702227578
923,medium_variant,male,5yearly,2055,61.0535988274112
923,medium_variant,female,5yearly,2060,68.912983499072
923,medium_variant,male,5yearly,2060,61.917628952166
923,medium_variant,female,5yearly,2065,69.4522701714847
923,medium_variant,male,5yearly,2065,62.7974965277746
923,medium_variant,female,5yearly,2070,69.9845593505257
923,medium_variant,male,5yearly,2070,63.6457197631084
923,medium_variant,female,5yearly,2075,70.4980775984183
923,medium_variant,male,5yearly,2075,64.4680747886513
923,medium_variant,female,5yearly,2080,71.020988097357
923,medium_variant,male,5yearly,2080,65.2590395265446
923,medium_variant,female,5yearly,2085,71.5260061717094
923,medium_variant,male,5yearly,2085,65.9700050854444
923,medium_variant,female,5yearly,2090,72.0317893185855
923,medium_variant,male,5yearly,2090,66.6562355973149
923,medium_variant,female,5yearly,2095,72.5216201867571
923,medium_variant,male,5yearly,2095,67.2580637943154
