region,variant,gender,freq,year,lifeexpectancyat15
934,estimates,female,5yearly,1950,44.4184065128356
934,estimates,male,5yearly,1950,42.5898073118848
934,estimates,female,5yearly,1955,45.7893884584066
934,estimates,male,5yearly,1955,43.7256934716961
934,estimates,female,5yearly,1960,47.2568167054522
934,estimates,male,5yearly,1960,45.1248062144962
934,estimates,female,5yearly,1965,51.0241926332038
934,estimates,male,5yearly,1965,49.0204504632425
934,estimates,female,5yearly,1970,53.4636395957909
934,estimates,male,5yearly,1970,51.0647454619965
934,estimates,female,5yearly,1975,55.2296439327077
934,estimates,male,5yearly,1975,52.5134439424075
934,estimates,female,5yearly,1980,56.3509646304941
934,estimates,male,5yearly,1980,52.9831200182708
934,estimates,female,5yearly,1985,57.1726026936477
934,estimates,male,5yearly,1985,53.8155679220637
934,estimates,female,5yearly,1990,58.0536374650521
934,estimates,male,5yearly,1990,54.4235322059333
934,estimates,female,5yearly,1995,58.7311776124944
934,estimates,male,5yearly,1995,54.8767547253382
934,estimates,female,5yearly,2000,59.3638997136472
934,estimates,male,5yearly,2000,55.763029117593
934,estimates,female,5yearly,2005,60.2446701144436
934,estimates,male,5yearly,2005,56.5650105244236
934,estimates,female,5yearly,2010,61.2339271660642
934,estimates,male,5yearly,2010,57.3311244203817
934,medium_variant,female,5yearly,2015,62.0022754228412
934,medium_variant,male,5yearly,2015,58.0059623583647
934,medium_variant,female,5yearly,2020,62.6689602881928
934,medium_variant,male,5yearly,2020,58.6407478207512
934,medium_variant,female,5yearly,2025,63.3260827270388
934,medium_variant,male,5yearly,2025,59.2386727194972
934,medium_variant,female,5yearly,2030,63.9567254061055
934,medium_variant,male,5yearly,2030,59.8157695977318
934,medium_variant,female,5yearly,2035,64.5570649214059
934,medium_variant,male,5yearly,2035,60.3979515489881
934,medium_variant,female,5yearly,2040,65.1255574380762
934,medium_variant,male,5yearly,2040,60.9765495261129
934,medium_variant,female,5yearly,2045,65.65780752979
934,medium_variant,male,5yearly,2045,61.5649714660073
934,medium_variant,female,5yearly,2050,66.1769024698333
934,medium_variant,male,5yearly,2050,62.1423866997276
934,medium_variant,female,5yearly,2055,66.6670441879934
934,medium_variant,male,5yearly,2055,62.6980252351977
934,medium_variant,female,5yearly,2060,67.1376305191339
934,medium_variant,male,5yearly,2060,63.2445939896502
934,medium_variant,female,5yearly,2065,67.6133645115145
934,medium_variant,male,5yearly,2065,63.7578334013324
934,medium_variant,female,5yearly,2070,68.0769613128973
934,medium_variant,male,5yearly,2070,64.2764701903439
934,medium_variant,female,5yearly,2075,68.5386655223902
934,medium_variant,male,5yearly,2075,64.7629555553893
934,medium_variant,female,5yearly,2080,68.9915315436173
934,medium_variant,male,5yearly,2080,65.2596883461216
934,medium_variant,female,5yearly,2085,69.4453085401405
934,medium_variant,male,5yearly,2085,65.7658117319569
934,medium_variant,female,5yearly,2090,69.9007386348755
934,medium_variant,male,5yearly,2090,66.2878101594455
934,medium_variant,female,5yearly,2095,70.3631854389821
934,medium_variant,male,5yearly,2095,66.8378556445552
