region,variant,gender,freq,year,lifeexpectancyat15
914,estimates,female,5yearly,1950,40.4131282355301
914,estimates,male,5yearly,1950,38.6012593312382
914,estimates,female,5yearly,1955,41.4939413237367
914,estimates,male,5yearly,1955,39.700731547289
914,estimates,female,5yearly,1960,42.6450897471162
914,estimates,male,5yearly,1960,40.8257815088003
914,estimates,female,5yearly,1965,43.7136652004555
914,estimates,male,5yearly,1965,41.8981230854372
914,estimates,female,5yearly,1970,45.0244739051074
914,estimates,male,5yearly,1970,43.1581924745935
914,estimates,female,5yearly,1975,46.5150918323629
914,estimates,male,5yearly,1975,44.5734969809652
914,estimates,female,5yearly,1980,47.812953830404
914,estimates,male,5yearly,1980,45.842650543037
914,estimates,female,5yearly,1985,48.3844880139251
914,estimates,male,5yearly,1985,46.4671562606828
914,estimates,female,5yearly,1990,48.4950381840722
914,estimates,male,5yearly,1990,46.5655580442326
914,estimates,female,5yearly,1995,47.4596151315018
914,estimates,male,5yearly,1995,46.0883238977825
914,estimates,female,5yearly,2000,47.0322820225396
914,estimates,male,5yearly,2000,45.7846983791723
914,estimates,female,5yearly,2005,48.2918539626994
914,estimates,male,5yearly,2005,47.1771514005195
914,estimates,female,5yearly,2010,49.3546736645206
914,estimates,male,5yearly,2010,48.0449849231794
914,medium_variant,female,5yearly,2015,50.4884163821488
914,medium_variant,male,5yearly,2015,48.9521600853472
914,medium_variant,female,5yearly,2020,51.6800019057747
914,medium_variant,male,5yearly,2020,50.0611434040628
914,medium_variant,female,5yearly,2025,52.8338959545872
914,medium_variant,male,5yearly,2025,51.0973340427005
914,medium_variant,female,5yearly,2030,53.9712270590008
914,medium_variant,male,5yearly,2030,52.0583369841696
914,medium_variant,female,5yearly,2035,55.0343886971298
914,medium_variant,male,5yearly,2035,52.8714920358931
914,medium_variant,female,5yearly,2040,56.0045793626494
914,medium_variant,male,5yearly,2040,53.6165609417871
914,medium_variant,female,5yearly,2045,56.8966026714236
914,medium_variant,male,5yearly,2045,54.2890486523169
914,medium_variant,female,5yearly,2050,57.7262848766642
914,medium_variant,male,5yearly,2050,54.8346539927743
914,medium_variant,female,5yearly,2055,58.5278146912681
914,medium_variant,male,5yearly,2055,55.3469005730408
914,medium_variant,female,5yearly,2060,59.2620961793388
914,medium_variant,male,5yearly,2060,55.8249686142355
914,medium_variant,female,5yearly,2065,59.9656469745057
914,medium_variant,male,5yearly,2065,56.2972159109863
914,medium_variant,female,5yearly,2070,60.6465038538679
914,medium_variant,male,5yearly,2070,56.7543002335891
914,medium_variant,female,5yearly,2075,61.3042437552307
914,medium_variant,male,5yearly,2075,57.2073729668165
914,medium_variant,female,5yearly,2080,61.9720029925334
914,medium_variant,male,5yearly,2080,57.7114237959812
914,medium_variant,female,5yearly,2085,62.617387475993
914,medium_variant,male,5yearly,2085,58.219213736448
914,medium_variant,female,5yearly,2090,63.2362703505624
914,medium_variant,male,5yearly,2090,58.7583425593452
914,medium_variant,female,5yearly,2095,63.8517512444243
914,medium_variant,male,5yearly,2095,59.2934499388902
914,estimates,female,5yearly,Regi,Western Africa
914,estimates,male,5yearly,Regi,Western Africa
914,medium_variant,female,5yearly,Regi,Western Africa
914,medium_variant,male,5yearly,Regi,Western Africa
