region,variant,gender,freq,year,lifeexpectancyat15
902,estimates,female,5yearly,1950,44.2177848061072
902,estimates,male,5yearly,1950,42.3972797522578
902,estimates,female,5yearly,1955,45.5706725739987
902,estimates,male,5yearly,1955,43.5411753350596
902,estimates,female,5yearly,1960,46.9961961627484
902,estimates,male,5yearly,1960,44.9047053106756
902,estimates,female,5yearly,1965,50.4432382748985
902,estimates,male,5yearly,1965,48.4994484605296
902,estimates,female,5yearly,1970,52.7060219378861
902,estimates,male,5yearly,1970,50.4156908633703
902,estimates,female,5yearly,1975,54.3192971848246
902,estimates,male,5yearly,1975,51.7004321752005
902,estimates,female,5yearly,1980,55.5149615366487
902,estimates,male,5yearly,1980,52.3626398094104
902,estimates,female,5yearly,1985,56.3686796528021
902,estimates,male,5yearly,1985,53.1827618575819
902,estimates,female,5yearly,1990,57.1624686103145
902,estimates,male,5yearly,1990,53.7181420923061
902,estimates,female,5yearly,1995,57.8002781116874
902,estimates,male,5yearly,1995,54.1875140551283
902,estimates,female,5yearly,2000,58.4557910801665
902,estimates,male,5yearly,2000,55.0837065800449
902,estimates,female,5yearly,2005,59.46541655957
902,estimates,male,5yearly,2005,55.9974027001117
902,estimates,female,5yearly,2010,60.5682474971414
902,estimates,male,5yearly,2010,56.8430699377927
902,medium_variant,female,5yearly,2015,61.379342691327
902,medium_variant,male,5yearly,2015,57.5336375717979
902,medium_variant,female,5yearly,2020,62.0724961752391
902,medium_variant,male,5yearly,2020,58.1614889489589
902,medium_variant,female,5yearly,2025,62.7252467719553
902,medium_variant,male,5yearly,2025,58.7515301029933
902,medium_variant,female,5yearly,2030,63.3747554139017
902,medium_variant,male,5yearly,2030,59.337163813145
902,medium_variant,female,5yearly,2035,63.9697916343776
902,medium_variant,male,5yearly,2035,59.8915091779707
902,medium_variant,female,5yearly,2040,64.5542075820591
902,medium_variant,male,5yearly,2040,60.4477495778276
902,medium_variant,female,5yearly,2045,65.0894497182353
902,medium_variant,male,5yearly,2045,61.0112576488899
902,medium_variant,female,5yearly,2050,65.5974690925841
902,medium_variant,male,5yearly,2050,61.5565322079751
902,medium_variant,female,5yearly,2055,66.0808143193143
902,medium_variant,male,5yearly,2055,62.0742582160781
902,medium_variant,female,5yearly,2060,66.5533356301576
902,medium_variant,male,5yearly,2060,62.5843944567376
902,medium_variant,female,5yearly,2065,67.0139620788533
902,medium_variant,male,5yearly,2065,63.0597142412506
902,medium_variant,female,5yearly,2070,67.4469255405191
902,medium_variant,male,5yearly,2070,63.5334189467305
902,medium_variant,female,5yearly,2075,67.880075281755
902,medium_variant,male,5yearly,2075,63.9902694445232
902,medium_variant,female,5yearly,2080,68.3142667906333
902,medium_variant,male,5yearly,2080,64.428834409557
902,medium_variant,female,5yearly,2085,68.7416973874947
902,medium_variant,male,5yearly,2085,64.9035777090269
902,medium_variant,female,5yearly,2090,69.1737238582547
902,medium_variant,male,5yearly,2090,65.3817585492207
902,medium_variant,female,5yearly,2095,69.6200619274889
902,medium_variant,male,5yearly,2095,65.8900752623621
