region,variant,gender,freq,year,lifeexpectancyat15
913,estimates,female,5yearly,1950,47.9982456924621
913,estimates,male,5yearly,1950,44.8387871793883
913,estimates,female,5yearly,1955,49.2616769041638
913,estimates,male,5yearly,1955,46.2194621065347
913,estimates,female,5yearly,1960,50.174614269384
913,estimates,male,5yearly,1960,47.1395697406014
913,estimates,female,5yearly,1965,51.0631363069094
913,estimates,male,5yearly,1965,48.0533932227919
913,estimates,female,5yearly,1970,52.0932590179778
913,estimates,male,5yearly,1970,47.0476307031391
913,estimates,female,5yearly,1975,52.2766237601889
913,estimates,male,5yearly,1975,46.6527996601562
913,estimates,female,5yearly,1980,52.436817091447
913,estimates,male,5yearly,1980,46.7657788145574
913,estimates,female,5yearly,1985,54.3628257106485
913,estimates,male,5yearly,1985,48.264453475847
913,estimates,female,5yearly,1990,55.1590111783362
913,estimates,male,5yearly,1990,48.8181531514153
913,estimates,female,5yearly,1995,51.8051684465573
913,estimates,male,5yearly,1995,45.7525754529728
913,estimates,female,5yearly,2000,45.8020541174249
913,estimates,male,5yearly,2000,41.1946498339615
913,estimates,female,5yearly,2005,44.8172439594334
913,estimates,male,5yearly,2005,40.6205503956199
913,estimates,female,5yearly,2010,51.0809839804344
913,estimates,male,5yearly,2010,44.8892507148879
913,medium_variant,female,5yearly,2015,54.6933916656386
913,medium_variant,male,5yearly,2015,48.3254221930347
913,medium_variant,female,5yearly,2020,55.4229226502725
913,medium_variant,male,5yearly,2020,49.2282883000026
913,medium_variant,female,5yearly,2025,56.2549319596837
913,medium_variant,male,5yearly,2025,50.2438914242055
913,medium_variant,female,5yearly,2030,57.1578135630568
913,medium_variant,male,5yearly,2030,51.3530602720406
913,medium_variant,female,5yearly,2035,58.1487604214692
913,medium_variant,male,5yearly,2035,52.5028409345473
913,medium_variant,female,5yearly,2040,59.1448040538083
913,medium_variant,male,5yearly,2040,53.6095942209621
913,medium_variant,female,5yearly,2045,60.1750225443597
913,medium_variant,male,5yearly,2045,54.6732492092309
913,medium_variant,female,5yearly,2050,61.2693799130554
913,medium_variant,male,5yearly,2050,55.7504511849729
913,medium_variant,female,5yearly,2055,62.3134064004525
913,medium_variant,male,5yearly,2055,56.7746577381337
913,medium_variant,female,5yearly,2060,63.3136262195549
913,medium_variant,male,5yearly,2060,57.7532713127119
913,medium_variant,female,5yearly,2065,64.1949829761236
913,medium_variant,male,5yearly,2065,58.6862016064737
913,medium_variant,female,5yearly,2070,64.9932332157343
913,medium_variant,male,5yearly,2070,59.5120631433761
913,medium_variant,female,5yearly,2075,65.7663211769298
913,medium_variant,male,5yearly,2075,60.2835976697823
913,medium_variant,female,5yearly,2080,66.502534120794
913,medium_variant,male,5yearly,2080,61.0254047304655
913,medium_variant,female,5yearly,2085,67.2108429517154
913,medium_variant,male,5yearly,2085,61.7494034731021
913,medium_variant,female,5yearly,2090,67.8958115130483
913,medium_variant,male,5yearly,2090,62.459838577735
913,medium_variant,female,5yearly,2095,68.5559675693367
913,medium_variant,male,5yearly,2095,63.1419902450873
913,estimates,female,5yearly,Regi,Southern Africa
913,estimates,male,5yearly,Regi,Southern Africa
913,medium_variant,female,5yearly,Regi,Southern Africa
913,medium_variant,male,5yearly,Regi,Southern Africa
