region,variant,gender,freq,year,lifeexpectancyat15
1501,estimates,female,5yearly,1950,43.4135750572051
1501,estimates,male,5yearly,1950,42.335577521949
1501,estimates,female,5yearly,1955,45.2791642677147
1501,estimates,male,5yearly,1955,44.2690193033772
1501,estimates,female,5yearly,1960,47.1683142150406
1501,estimates,male,5yearly,1960,46.1175186433687
1501,estimates,female,5yearly,1965,49.2653540098428
1501,estimates,male,5yearly,1965,47.9145312809115
1501,estimates,female,5yearly,1970,51.0027626703254
1501,estimates,male,5yearly,1970,49.1904704410624
1501,estimates,female,5yearly,1975,52.535159681777
1501,estimates,male,5yearly,1975,50.1650381531919
1501,estimates,female,5yearly,1980,53.6026565556797
1501,estimates,male,5yearly,1980,51.092481876171
1501,estimates,female,5yearly,1985,54.193388268469
1501,estimates,male,5yearly,1985,51.5545003371071
1501,estimates,female,5yearly,1990,55.0961760626453
1501,estimates,male,5yearly,1990,52.0631580210709
1501,estimates,female,5yearly,1995,55.7810460151674
1501,estimates,male,5yearly,1995,52.5274932757351
1501,estimates,female,5yearly,2000,56.3140066327731
1501,estimates,male,5yearly,2000,53.0132566389384
1501,estimates,female,5yearly,2005,57.2274053918839
1501,estimates,male,5yearly,2005,53.8729214313058
1501,estimates,female,5yearly,2010,58.4190153712183
1501,estimates,male,5yearly,2010,54.6508347341679
1501,medium_variant,female,5yearly,2015,59.1756195486995
1501,medium_variant,male,5yearly,2015,55.2682163731882
1501,medium_variant,female,5yearly,2020,59.878965670838
1501,medium_variant,male,5yearly,2020,55.8687648082292
1501,medium_variant,female,5yearly,2025,60.5572560721501
1501,medium_variant,male,5yearly,2025,56.409445944863
1501,medium_variant,female,5yearly,2030,61.2067755065588
1501,medium_variant,male,5yearly,2030,56.9421251938945
1501,medium_variant,female,5yearly,2035,61.8188391566671
1501,medium_variant,male,5yearly,2035,57.4623103124929
1501,medium_variant,female,5yearly,2040,62.4475496208981
1501,medium_variant,male,5yearly,2040,58.0155126748253
1501,medium_variant,female,5yearly,2045,63.0569315906832
1501,medium_variant,male,5yearly,2045,58.5658147961901
1501,medium_variant,female,5yearly,2050,63.6447326018721
1501,medium_variant,male,5yearly,2050,59.1024905610844
1501,medium_variant,female,5yearly,2055,64.2086096002026
1501,medium_variant,male,5yearly,2055,59.6315175454898
1501,medium_variant,female,5yearly,2060,64.7480162224714
1501,medium_variant,male,5yearly,2060,60.1832698740117
1501,medium_variant,female,5yearly,2065,65.2819781749906
1501,medium_variant,male,5yearly,2065,60.7093272816285
1501,medium_variant,female,5yearly,2070,65.8011216272465
1501,medium_variant,male,5yearly,2070,61.2484504132342
1501,medium_variant,female,5yearly,2075,66.3172775086317
1501,medium_variant,male,5yearly,2075,61.7928460172936
1501,medium_variant,female,5yearly,2080,66.8232956880297
1501,medium_variant,male,5yearly,2080,62.3575081119227
1501,medium_variant,female,5yearly,2085,67.3010587988468
1501,medium_variant,male,5yearly,2085,62.9353580123693
1501,medium_variant,female,5yearly,2090,67.7708071247353
1501,medium_variant,male,5yearly,2090,63.5164668980468
1501,medium_variant,female,5yearly,2095,68.2645481251032
1501,medium_variant,male,5yearly,2095,64.1186144694668
