region,variant,gender,freq,year,lifeexpectancyat15
924,estimates,female,5yearly,1950,59.277038329124
924,estimates,male,5yearly,1950,54.8859948730094
924,estimates,female,5yearly,1955,60.4063318319215
924,estimates,male,5yearly,1955,55.5032419412902
924,estimates,female,5yearly,1960,60.929920842365
924,estimates,male,5yearly,1960,55.5897336832483
924,estimates,female,5yearly,1965,61.5191524120464
924,estimates,male,5yearly,1965,55.7420738230422
924,estimates,female,5yearly,1970,62.0014288633105
924,estimates,male,5yearly,1970,55.8724671672035
924,estimates,female,5yearly,1975,62.5259011944334
924,estimates,male,5yearly,1975,56.2268003699527
924,estimates,female,5yearly,1980,63.2763492791584
924,estimates,male,5yearly,1980,56.9796834624093
924,estimates,female,5yearly,1985,63.849065789423
924,estimates,male,5yearly,1985,57.8475301731069
924,estimates,female,5yearly,1990,64.4174208730631
924,estimates,male,5yearly,1990,58.4107561792269
924,estimates,female,5yearly,1995,65.1030493150095
924,estimates,male,5yearly,1995,59.4141169634948
924,estimates,female,5yearly,2000,66.0480752123421
924,estimates,male,5yearly,2000,60.8270073870591
924,estimates,female,5yearly,2005,67.0532823914862
924,estimates,male,5yearly,2005,62.1604023036276
924,estimates,female,5yearly,2010,68.0760104001595
924,estimates,male,5yearly,2010,63.7482852998926
924,medium_variant,female,5yearly,2015,68.7211637954698
924,medium_variant,male,5yearly,2015,64.7526893932684
924,medium_variant,female,5yearly,2020,69.320545556105
924,medium_variant,male,5yearly,2020,65.7308506306062
924,medium_variant,female,5yearly,2025,69.9559132748186
924,medium_variant,male,5yearly,2025,66.7054591333045
924,medium_variant,female,5yearly,2030,70.5589404506228
924,medium_variant,male,5yearly,2030,67.6067443930385
924,medium_variant,female,5yearly,2035,71.1532432988846
924,medium_variant,male,5yearly,2035,68.4152656417041
924,medium_variant,female,5yearly,2040,71.7350809561758
924,medium_variant,male,5yearly,2040,69.0896401930306
924,medium_variant,female,5yearly,2045,72.3205822883113
924,medium_variant,male,5yearly,2045,69.7279826094127
924,medium_variant,female,5yearly,2050,72.9037176643429
924,medium_variant,male,5yearly,2050,70.3464928061972
924,medium_variant,female,5yearly,2055,73.4869450830178
924,medium_variant,male,5yearly,2055,70.9126463785242
924,medium_variant,female,5yearly,2060,74.0529561746511
924,medium_variant,male,5yearly,2060,71.5050540057405
924,medium_variant,female,5yearly,2065,74.6313656356163
924,medium_variant,male,5yearly,2065,72.0985105861668
924,medium_variant,female,5yearly,2070,75.1991012568153
924,medium_variant,male,5yearly,2070,72.6714273351331
924,medium_variant,female,5yearly,2075,75.7596652401194
924,medium_variant,male,5yearly,2075,73.2477553715712
924,medium_variant,female,5yearly,2080,76.3368909206122
924,medium_variant,male,5yearly,2080,73.8207001911498
924,medium_variant,female,5yearly,2085,76.9028702222447
924,medium_variant,male,5yearly,2085,74.378042252458
924,medium_variant,female,5yearly,2090,77.4618054825506
924,medium_variant,male,5yearly,2090,74.92880375603
924,medium_variant,female,5yearly,2095,78.0332792728328
924,medium_variant,male,5yearly,2095,75.4890329801271
924,estimates,female,5yearly,Regi,Northern Europe
924,estimates,male,5yearly,Regi,Northern Europe
924,medium_variant,female,5yearly,Regi,Northern Europe
924,medium_variant,male,5yearly,Regi,Northern Europe
