variant,region,year,rateofnaturalincreaseper1000population
estimates,913,1950,23.122
estimates,913,1951,23.314
estimates,913,1952,23.682
estimates,913,1953,24.017
estimates,913,1954,24.32
estimates,913,1955,24.59
estimates,913,1956,24.827
estimates,913,1957,25.03
estimates,913,1958,25.2
estimates,913,1959,25.336
estimates,913,1960,25.437
estimates,913,1961,25.505
estimates,913,1962,25.542
estimates,913,1963,25.555
estimates,913,1964,25.553
estimates,913,1965,25.552
estimates,913,1966,25.57
estimates,913,1967,25.614
estimates,913,1968,25.687
estimates,913,1969,25.785
estimates,913,1970,25.892
estimates,913,1971,25.992
estimates,913,1972,26.061
estimates,913,1973,26.086
estimates,913,1974,26.06
estimates,913,1975,25.985
estimates,913,1976,25.871
estimates,913,1977,25.733
estimates,913,1978,25.582
estimates,913,1979,25.42
estimates,913,1980,25.248
estimates,913,1981,25.065
estimates,913,1982,24.863
estimates,913,1983,24.631
estimates,913,1984,24.364
estimates,913,1985,24.052
estimates,913,1986,23.687
estimates,913,1987,23.267
estimates,913,1988,22.788
estimates,913,1989,22.251
estimates,913,1990,21.656
estimates,913,1991,21.005
estimates,913,1992,20.305
estimates,913,1993,19.565
estimates,913,1994,18.788
estimates,913,1995,17.969
estimates,913,1996,17.094
estimates,913,1997,16.166
estimates,913,1998,15.2
estimates,913,1999,14.22
estimates,913,2000,13.255
estimates,913,2001,12.332
estimates,913,2002,11.485
estimates,913,2003,10.745
estimates,913,2004,10.142
estimates,913,2005,9.719
estimates,913,2006,9.513
estimates,913,2007,9.517
estimates,913,2008,9.704
estimates,913,2009,10.039
estimates,913,2010,10.472
estimates,913,2011,10.943
estimates,913,2012,11.388
estimates,913,2013,11.756
estimates,913,2014,12.011
estimates,913,2015,12.13
medium_variant,913,2015,12.13
medium_variant,913,2016,12.111
medium_variant,913,2017,11.99
medium_variant,913,2018,11.798
medium_variant,913,2019,11.552
medium_variant,913,2020,11.267
medium_variant,913,2021,10.957
medium_variant,913,2022,10.635
medium_variant,913,2023,10.312
medium_variant,913,2024,9.999
medium_variant,913,2025,9.704
medium_variant,913,2026,9.429
medium_variant,913,2027,9.169
medium_variant,913,2028,8.919
medium_variant,913,2029,8.68
medium_variant,913,2030,8.454
medium_variant,913,2031,8.24
medium_variant,913,2032,8.038
medium_variant,913,2033,7.845
medium_variant,913,2034,7.661
medium_variant,913,2035,7.485
medium_variant,913,2036,7.315
medium_variant,913,2037,7.149
medium_variant,913,2038,6.986
medium_variant,913,2039,6.823
medium_variant,913,2040,6.66
medium_variant,913,2041,6.495
medium_variant,913,2042,6.327
medium_variant,913,2043,6.157
medium_variant,913,2044,5.985
medium_variant,913,2045,5.811
medium_variant,913,2046,5.634
medium_variant,913,2047,5.458
medium_variant,913,2048,5.281
medium_variant,913,2049,5.106
medium_variant,913,2050,4.931
medium_variant,913,2051,4.758
medium_variant,913,2052,4.585
medium_variant,913,2053,4.412
medium_variant,913,2054,4.241
medium_variant,913,2055,4.071
medium_variant,913,2056,3.903
medium_variant,913,2057,3.738
medium_variant,913,2058,3.576
medium_variant,913,2059,3.416
medium_variant,913,2060,3.26
medium_variant,913,2061,3.107
medium_variant,913,2062,2.956
medium_variant,913,2063,2.807
medium_variant,913,2064,2.659
medium_variant,913,2065,2.514
medium_variant,913,2066,2.369
medium_variant,913,2067,2.226
medium_variant,913,2068,2.084
medium_variant,913,2069,1.944
medium_variant,913,2070,1.805
medium_variant,913,2071,1.668
medium_variant,913,2072,1.533
medium_variant,913,2073,1.401
medium_variant,913,2074,1.272
medium_variant,913,2075,1.145
medium_variant,913,2076,1.021
medium_variant,913,2077,0.899
medium_variant,913,2078,0.778
medium_variant,913,2079,0.659
medium_variant,913,2080,0.542
medium_variant,913,2081,0.427
medium_variant,913,2082,0.314
medium_variant,913,2083,0.204
medium_variant,913,2084,0.095
medium_variant,913,2085,-0.011
medium_variant,913,2086,-0.115
medium_variant,913,2087,-0.217
medium_variant,913,2088,-0.316
medium_variant,913,2089,-0.414
medium_variant,913,2090,-0.509
medium_variant,913,2091,-0.603
medium_variant,913,2092,-0.695
medium_variant,913,2093,-0.785
medium_variant,913,2094,-0.873
medium_variant,913,2095,-0.96
medium_variant,913,2096,-1.045
medium_variant,913,2097,-1.128
medium_variant,913,2098,-1.21
medium_variant,913,2099,-1.29
