variant,region,year,rateofnaturalincreaseper1000population
estimates,1500,1950,15.993
estimates,1500,1951,16.571
estimates,1500,1952,17.667
estimates,1500,1953,18.642
estimates,1500,1954,19.496
estimates,1500,1955,20.23
estimates,1500,1956,20.849
estimates,1500,1957,21.358
estimates,1500,1958,21.772
estimates,1500,1959,22.111
estimates,1500,1960,22.401
estimates,1500,1961,22.671
estimates,1500,1962,22.947
estimates,1500,1963,23.252
estimates,1500,1964,23.595
estimates,1500,1965,23.974
estimates,1500,1966,24.376
estimates,1500,1967,24.772
estimates,1500,1968,25.141
estimates,1500,1969,25.473
estimates,1500,1970,25.759
estimates,1500,1971,25.995
estimates,1500,1972,26.189
estimates,1500,1973,26.351
estimates,1500,1974,26.488
estimates,1500,1975,26.614
estimates,1500,1976,26.744
estimates,1500,1977,26.888
estimates,1500,1978,27.05
estimates,1500,1979,27.232
estimates,1500,1980,27.427
estimates,1500,1981,27.627
estimates,1500,1982,27.817
estimates,1500,1983,27.983
estimates,1500,1984,28.116
estimates,1500,1985,28.203
estimates,1500,1986,28.233
estimates,1500,1987,28.211
estimates,1500,1988,28.145
estimates,1500,1989,28.045
estimates,1500,1990,27.93
estimates,1500,1991,27.821
estimates,1500,1992,27.738
estimates,1500,1993,27.691
estimates,1500,1994,27.686
estimates,1500,1995,27.719
estimates,1500,1996,27.779
estimates,1500,1997,27.847
estimates,1500,1998,27.909
estimates,1500,1999,27.961
estimates,1500,2000,28.006
estimates,1500,2001,28.051
estimates,1500,2002,28.106
estimates,1500,2003,28.173
estimates,1500,2004,28.247
estimates,1500,2005,28.321
estimates,1500,2006,28.382
estimates,1500,2007,28.419
estimates,1500,2008,28.423
estimates,1500,2009,28.389
estimates,1500,2010,28.315
estimates,1500,2011,28.201
estimates,1500,2012,28.057
estimates,1500,2013,27.888
estimates,1500,2014,27.7
estimates,1500,2015,27.497
medium_variant,1500,2015,27.497
medium_variant,1500,2016,27.279
medium_variant,1500,2017,27.05
medium_variant,1500,2018,26.811
medium_variant,1500,2019,26.566
medium_variant,1500,2020,26.317
medium_variant,1500,2021,26.066
medium_variant,1500,2022,25.815
medium_variant,1500,2023,25.562
medium_variant,1500,2024,25.309
medium_variant,1500,2025,25.057
medium_variant,1500,2026,24.805
medium_variant,1500,2027,24.551
medium_variant,1500,2028,24.295
medium_variant,1500,2029,24.036
medium_variant,1500,2030,23.774
medium_variant,1500,2031,23.508
medium_variant,1500,2032,23.239
medium_variant,1500,2033,22.966
medium_variant,1500,2034,22.69
medium_variant,1500,2035,22.411
medium_variant,1500,2036,22.13
medium_variant,1500,2037,21.846
medium_variant,1500,2038,21.56
medium_variant,1500,2039,21.273
medium_variant,1500,2040,20.985
medium_variant,1500,2041,20.696
medium_variant,1500,2042,20.407
medium_variant,1500,2043,20.116
medium_variant,1500,2044,19.825
medium_variant,1500,2045,19.535
medium_variant,1500,2046,19.245
medium_variant,1500,2047,18.956
medium_variant,1500,2048,18.668
medium_variant,1500,2049,18.383
medium_variant,1500,2050,18.099
medium_variant,1500,2051,17.817
medium_variant,1500,2052,17.536
medium_variant,1500,2053,17.257
medium_variant,1500,2054,16.979
medium_variant,1500,2055,16.703
medium_variant,1500,2056,16.428
medium_variant,1500,2057,16.156
medium_variant,1500,2058,15.886
medium_variant,1500,2059,15.618
medium_variant,1500,2060,15.351
medium_variant,1500,2061,15.086
medium_variant,1500,2062,14.823
medium_variant,1500,2063,14.561
medium_variant,1500,2064,14.3
medium_variant,1500,2065,14.04
medium_variant,1500,2066,13.782
medium_variant,1500,2067,13.524
medium_variant,1500,2068,13.268
medium_variant,1500,2069,13.013
medium_variant,1500,2070,12.759
medium_variant,1500,2071,12.506
medium_variant,1500,2072,12.255
medium_variant,1500,2073,12.006
medium_variant,1500,2074,11.758
medium_variant,1500,2075,11.511
medium_variant,1500,2076,11.267
medium_variant,1500,2077,11.024
medium_variant,1500,2078,10.783
medium_variant,1500,2079,10.544
medium_variant,1500,2080,10.307
medium_variant,1500,2081,10.073
medium_variant,1500,2082,9.841
medium_variant,1500,2083,9.611
medium_variant,1500,2084,9.385
medium_variant,1500,2085,9.161
medium_variant,1500,2086,8.939
medium_variant,1500,2087,8.721
medium_variant,1500,2088,8.506
medium_variant,1500,2089,8.294
medium_variant,1500,2090,8.084
medium_variant,1500,2091,7.878
medium_variant,1500,2092,7.674
medium_variant,1500,2093,7.473
medium_variant,1500,2094,7.275
medium_variant,1500,2095,7.079
medium_variant,1500,2096,6.886
medium_variant,1500,2097,6.695
medium_variant,1500,2098,6.507
medium_variant,1500,2099,6.321
