variant,region,year,rateofnaturalincreaseper1000population
estimates,906,1950,22.11
estimates,906,1951,21.165
estimates,906,1952,19.422
estimates,906,1953,17.97
estimates,906,1954,16.811
estimates,906,1955,15.945
estimates,906,1956,15.377
estimates,906,1957,15.106
estimates,906,1958,15.13
estimates,906,1959,15.455
estimates,906,1960,16.077
estimates,906,1961,16.976
estimates,906,1962,18.114
estimates,906,1963,19.414
estimates,906,1964,20.774
estimates,906,1965,22.056
estimates,906,1966,23.121
estimates,906,1967,23.879
estimates,906,1968,24.269
estimates,906,1969,24.254
estimates,906,1970,23.812
estimates,906,1971,22.96
estimates,906,1972,21.81
estimates,906,1973,20.488
estimates,906,1974,19.091
estimates,906,1975,17.727
estimates,906,1976,16.49
estimates,906,1977,15.435
estimates,906,1978,14.603
estimates,906,1979,14.03
estimates,906,1980,13.764
estimates,906,1981,13.825
estimates,906,1982,14.146
estimates,906,1983,14.63
estimates,906,1984,15.189
estimates,906,1985,15.687
estimates,906,1986,15.979
estimates,906,1987,15.98
estimates,906,1988,15.647
estimates,906,1989,14.971
estimates,906,1990,13.993
estimates,906,1991,12.796
estimates,906,1992,11.519
estimates,906,1993,10.287
estimates,906,1994,9.17
estimates,906,1995,8.226
estimates,906,1996,7.479
estimates,906,1997,6.896
estimates,906,1998,6.444
estimates,906,1999,6.115
estimates,906,2000,5.892
estimates,906,2001,5.756
estimates,906,2002,5.679
estimates,906,2003,5.631
estimates,906,2004,5.593
estimates,906,2005,5.553
estimates,906,2006,5.507
estimates,906,2007,5.462
estimates,906,2008,5.417
estimates,906,2009,5.363
estimates,906,2010,5.287
estimates,906,2011,5.181
estimates,906,2012,5.038
estimates,906,2013,4.856
estimates,906,2014,4.634
estimates,906,2015,4.371
medium_variant,906,2015,4.371
medium_variant,906,2016,4.072
medium_variant,906,2017,3.745
medium_variant,906,2018,3.4
medium_variant,906,2019,3.046
medium_variant,906,2020,2.689
medium_variant,906,2021,2.333
medium_variant,906,2022,1.982
medium_variant,906,2023,1.636
medium_variant,906,2024,1.301
medium_variant,906,2025,0.979
medium_variant,906,2026,0.669
medium_variant,906,2027,0.37
medium_variant,906,2028,0.081
medium_variant,906,2029,-0.199
medium_variant,906,2030,-0.471
medium_variant,906,2031,-0.734
medium_variant,906,2032,-0.989
medium_variant,906,2033,-1.237
medium_variant,906,2034,-1.478
medium_variant,906,2035,-1.713
medium_variant,906,2036,-1.94
medium_variant,906,2037,-2.16
medium_variant,906,2038,-2.373
medium_variant,906,2039,-2.579
medium_variant,906,2040,-2.781
medium_variant,906,2041,-2.979
medium_variant,906,2042,-3.173
medium_variant,906,2043,-3.366
medium_variant,906,2044,-3.558
medium_variant,906,2045,-3.75
medium_variant,906,2046,-3.942
medium_variant,906,2047,-4.133
medium_variant,906,2048,-4.323
medium_variant,906,2049,-4.511
medium_variant,906,2050,-4.695
medium_variant,906,2051,-4.875
medium_variant,906,2052,-5.049
medium_variant,906,2053,-5.215
medium_variant,906,2054,-5.371
medium_variant,906,2055,-5.516
medium_variant,906,2056,-5.648
medium_variant,906,2057,-5.766
medium_variant,906,2058,-5.869
medium_variant,906,2059,-5.957
medium_variant,906,2060,-6.03
medium_variant,906,2061,-6.087
medium_variant,906,2062,-6.128
medium_variant,906,2063,-6.156
medium_variant,906,2064,-6.173
medium_variant,906,2065,-6.179
medium_variant,906,2066,-6.177
medium_variant,906,2067,-6.167
medium_variant,906,2068,-6.153
medium_variant,906,2069,-6.134
medium_variant,906,2070,-6.114
medium_variant,906,2071,-6.093
medium_variant,906,2072,-6.072
medium_variant,906,2073,-6.048
medium_variant,906,2074,-6.023
medium_variant,906,2075,-5.995
medium_variant,906,2076,-5.964
medium_variant,906,2077,-5.929
medium_variant,906,2078,-5.888
medium_variant,906,2079,-5.841
medium_variant,906,2080,-5.786
medium_variant,906,2081,-5.723
medium_variant,906,2082,-5.652
medium_variant,906,2083,-5.575
medium_variant,906,2084,-5.491
medium_variant,906,2085,-5.401
medium_variant,906,2086,-5.307
medium_variant,906,2087,-5.209
medium_variant,906,2088,-5.109
medium_variant,906,2089,-5.011
medium_variant,906,2090,-4.917
medium_variant,906,2091,-4.829
medium_variant,906,2092,-4.749
medium_variant,906,2093,-4.679
medium_variant,906,2094,-4.619
medium_variant,906,2095,-4.571
medium_variant,906,2096,-4.534
medium_variant,906,2097,-4.509
medium_variant,906,2098,-4.495
medium_variant,906,2099,-4.494
