variant,region,year,rateofnaturalincreaseper1000population
estimates,915,1950,24.78
estimates,915,1951,24.567
estimates,915,1952,24.222
estimates,915,1953,24.039
estimates,915,1954,24.017
estimates,915,1955,24.154
estimates,915,1956,24.438
estimates,915,1957,24.852
estimates,915,1958,25.364
estimates,915,1959,25.917
estimates,915,1960,26.447
estimates,915,1961,26.884
estimates,915,1962,27.16
estimates,915,1963,27.227
estimates,915,1964,27.07
estimates,915,1965,26.703
estimates,915,1966,26.171
estimates,915,1967,25.552
estimates,915,1968,24.911
estimates,915,1969,24.278
estimates,915,1970,23.66
estimates,915,1971,23.042
estimates,915,1972,22.401
estimates,915,1973,21.731
estimates,915,1974,21.053
estimates,915,1975,20.405
estimates,915,1976,19.835
estimates,915,1977,19.373
estimates,915,1978,19.033
estimates,915,1979,18.814
estimates,915,1980,18.699
estimates,915,1981,18.658
estimates,915,1982,18.641
estimates,915,1983,18.607
estimates,915,1984,18.528
estimates,915,1985,18.383
estimates,915,1986,18.159
estimates,915,1987,17.87
estimates,915,1988,17.528
estimates,915,1989,17.142
estimates,915,1990,16.724
estimates,915,1991,16.288
estimates,915,1992,15.852
estimates,915,1993,15.428
estimates,915,1994,15.026
estimates,915,1995,14.646
estimates,915,1996,14.286
estimates,915,1997,13.936
estimates,915,1998,13.591
estimates,915,1999,13.252
estimates,915,2000,12.927
estimates,915,2001,12.622
estimates,915,2002,12.344
estimates,915,2003,12.095
estimates,915,2004,11.873
estimates,915,2005,11.673
estimates,915,2006,11.49
estimates,915,2007,11.314
estimates,915,2008,11.136
estimates,915,2009,10.951
estimates,915,2010,10.755
estimates,915,2011,10.546
estimates,915,2012,10.328
estimates,915,2013,10.102
estimates,915,2014,9.868
estimates,915,2015,9.628
medium_variant,915,2015,9.628
medium_variant,915,2016,9.382
medium_variant,915,2017,9.131
medium_variant,915,2018,8.876
medium_variant,915,2019,8.62
medium_variant,915,2020,8.363
medium_variant,915,2021,8.105
medium_variant,915,2022,7.846
medium_variant,915,2023,7.587
medium_variant,915,2024,7.328
medium_variant,915,2025,7.069
medium_variant,915,2026,6.811
medium_variant,915,2027,6.553
medium_variant,915,2028,6.295
medium_variant,915,2029,6.039
medium_variant,915,2030,5.784
medium_variant,915,2031,5.53
medium_variant,915,2032,5.279
medium_variant,915,2033,5.029
medium_variant,915,2034,4.782
medium_variant,915,2035,4.537
medium_variant,915,2036,4.297
medium_variant,915,2037,4.06
medium_variant,915,2038,3.826
medium_variant,915,2039,3.595
medium_variant,915,2040,3.367
medium_variant,915,2041,3.141
medium_variant,915,2042,2.916
medium_variant,915,2043,2.691
medium_variant,915,2044,2.466
medium_variant,915,2045,2.241
medium_variant,915,2046,2.017
medium_variant,915,2047,1.793
medium_variant,915,2048,1.572
medium_variant,915,2049,1.352
medium_variant,915,2050,1.135
medium_variant,915,2051,0.92
medium_variant,915,2052,0.708
medium_variant,915,2053,0.499
medium_variant,915,2054,0.294
medium_variant,915,2055,0.093
medium_variant,915,2056,-0.105
medium_variant,915,2057,-0.298
medium_variant,915,2058,-0.486
medium_variant,915,2059,-0.668
medium_variant,915,2060,-0.842
medium_variant,915,2061,-1.007
medium_variant,915,2062,-1.163
medium_variant,915,2063,-1.308
medium_variant,915,2064,-1.444
medium_variant,915,2065,-1.569
medium_variant,915,2066,-1.686
medium_variant,915,2067,-1.796
medium_variant,915,2068,-1.9
medium_variant,915,2069,-1.999
medium_variant,915,2070,-2.094
medium_variant,915,2071,-2.185
medium_variant,915,2072,-2.272
medium_variant,915,2073,-2.355
medium_variant,915,2074,-2.435
medium_variant,915,2075,-2.514
medium_variant,915,2076,-2.595
medium_variant,915,2077,-2.678
medium_variant,915,2078,-2.763
medium_variant,915,2079,-2.852
medium_variant,915,2080,-2.943
medium_variant,915,2081,-3.036
medium_variant,915,2082,-3.13
medium_variant,915,2083,-3.222
medium_variant,915,2084,-3.31
medium_variant,915,2085,-3.394
medium_variant,915,2086,-3.472
medium_variant,915,2087,-3.544
medium_variant,915,2088,-3.609
medium_variant,915,2089,-3.668
medium_variant,915,2090,-3.721
medium_variant,915,2091,-3.769
medium_variant,915,2092,-3.812
medium_variant,915,2093,-3.852
medium_variant,915,2094,-3.889
medium_variant,915,2095,-3.924
medium_variant,915,2096,-3.957
medium_variant,915,2097,-3.988
medium_variant,915,2098,-4.017
medium_variant,915,2099,-4.044
