variant,region,year,rateofnaturalincreaseper1000population
estimates,947,1950,19.186
estimates,947,1951,19.404
estimates,947,1952,19.84
estimates,947,1953,20.275
estimates,947,1954,20.71
estimates,947,1955,21.144
estimates,947,1956,21.576
estimates,947,1957,22.004
estimates,947,1958,22.426
estimates,947,1959,22.835
estimates,947,1960,23.227
estimates,947,1961,23.595
estimates,947,1962,23.936
estimates,947,1963,24.248
estimates,947,1964,24.537
estimates,947,1965,24.812
estimates,947,1966,25.088
estimates,947,1967,25.376
estimates,947,1968,25.684
estimates,947,1969,26.013
estimates,947,1970,26.357
estimates,947,1971,26.712
estimates,947,1972,27.061
estimates,947,1973,27.393
estimates,947,1974,27.699
estimates,947,1975,27.974
estimates,947,1976,28.214
estimates,947,1977,28.422
estimates,947,1978,28.599
estimates,947,1979,28.741
estimates,947,1980,28.849
estimates,947,1981,28.921
estimates,947,1982,28.957
estimates,947,1983,28.959
estimates,947,1984,28.924
estimates,947,1985,28.846
estimates,947,1986,28.714
estimates,947,1987,28.529
estimates,947,1988,28.297
estimates,947,1989,28.033
estimates,947,1990,27.755
estimates,947,1991,27.487
estimates,947,1992,27.249
estimates,947,1993,27.053
estimates,947,1994,26.909
estimates,947,1995,26.815
estimates,947,1996,26.759
estimates,947,1997,26.726
estimates,947,1998,26.704
estimates,947,1999,26.689
estimates,947,2000,26.69
estimates,947,2001,26.718
estimates,947,2002,26.782
estimates,947,2003,26.883
estimates,947,2004,27.017
estimates,947,2005,27.172
estimates,947,2006,27.337
estimates,947,2007,27.493
estimates,947,2008,27.625
estimates,947,2009,27.721
estimates,947,2010,27.771
estimates,947,2011,27.767
estimates,947,2012,27.714
estimates,947,2013,27.618
estimates,947,2014,27.482
estimates,947,2015,27.312
medium_variant,947,2015,27.312
medium_variant,947,2016,27.113
medium_variant,947,2017,26.894
medium_variant,947,2018,26.664
medium_variant,947,2019,26.429
medium_variant,947,2020,26.194
medium_variant,947,2021,25.963
medium_variant,947,2022,25.734
medium_variant,947,2023,25.506
medium_variant,947,2024,25.281
medium_variant,947,2025,25.058
medium_variant,947,2026,24.838
medium_variant,947,2027,24.618
medium_variant,947,2028,24.398
medium_variant,947,2029,24.175
medium_variant,947,2030,23.949
medium_variant,947,2031,23.719
medium_variant,947,2032,23.485
medium_variant,947,2033,23.246
medium_variant,947,2034,23.002
medium_variant,947,2035,22.753
medium_variant,947,2036,22.498
medium_variant,947,2037,22.239
medium_variant,947,2038,21.977
medium_variant,947,2039,21.71
medium_variant,947,2040,21.441
medium_variant,947,2041,21.168
medium_variant,947,2042,20.892
medium_variant,947,2043,20.614
medium_variant,947,2044,20.335
medium_variant,947,2045,20.054
medium_variant,947,2046,19.774
medium_variant,947,2047,19.493
medium_variant,947,2048,19.213
medium_variant,947,2049,18.934
medium_variant,947,2050,18.657
medium_variant,947,2051,18.38
medium_variant,947,2052,18.104
medium_variant,947,2053,17.829
medium_variant,947,2054,17.555
medium_variant,947,2055,17.283
medium_variant,947,2056,17.013
medium_variant,947,2057,16.745
medium_variant,947,2058,16.479
medium_variant,947,2059,16.216
medium_variant,947,2060,15.956
medium_variant,947,2061,15.698
medium_variant,947,2062,15.442
medium_variant,947,2063,15.187
medium_variant,947,2064,14.933
medium_variant,947,2065,14.681
medium_variant,947,2066,14.428
medium_variant,947,2067,14.177
medium_variant,947,2068,13.926
medium_variant,947,2069,13.675
medium_variant,947,2070,13.425
medium_variant,947,2071,13.176
medium_variant,947,2072,12.927
medium_variant,947,2073,12.679
medium_variant,947,2074,12.433
medium_variant,947,2075,12.188
medium_variant,947,2076,11.944
medium_variant,947,2077,11.702
medium_variant,947,2078,11.462
medium_variant,947,2079,11.224
medium_variant,947,2080,10.988
medium_variant,947,2081,10.754
medium_variant,947,2082,10.521
medium_variant,947,2083,10.291
medium_variant,947,2084,10.063
medium_variant,947,2085,9.838
medium_variant,947,2086,9.614
medium_variant,947,2087,9.393
medium_variant,947,2088,9.174
medium_variant,947,2089,8.958
medium_variant,947,2090,8.744
medium_variant,947,2091,8.533
medium_variant,947,2092,8.324
medium_variant,947,2093,8.117
medium_variant,947,2094,7.912
medium_variant,947,2095,7.71
medium_variant,947,2096,7.51
medium_variant,947,2097,7.312
medium_variant,947,2098,7.117
medium_variant,947,2099,6.923
