variant,region,year,rateofnaturalincreaseper1000population
estimates,914,1950,15.917
estimates,914,1951,16.192
estimates,914,1952,16.739
estimates,914,1953,17.276
estimates,914,1954,17.803
estimates,914,1955,18.319
estimates,914,1956,18.824
estimates,914,1957,19.315
estimates,914,1958,19.792
estimates,914,1959,20.247
estimates,914,1960,20.678
estimates,914,1961,21.079
estimates,914,1962,21.449
estimates,914,1963,21.79
estimates,914,1964,22.109
estimates,914,1965,22.421
estimates,914,1966,22.743
estimates,914,1967,23.088
estimates,914,1968,23.466
estimates,914,1969,23.878
estimates,914,1970,24.324
estimates,914,1971,24.798
estimates,914,1972,25.283
estimates,914,1973,25.764
estimates,914,1974,26.228
estimates,914,1975,26.665
estimates,914,1976,27.069
estimates,914,1977,27.438
estimates,914,1978,27.765
estimates,914,1979,28.043
estimates,914,1980,28.26
estimates,914,1981,28.403
estimates,914,1982,28.474
estimates,914,1983,28.476
estimates,914,1984,28.416
estimates,914,1985,28.304
estimates,914,1986,28.153
estimates,914,1987,27.979
estimates,914,1988,27.796
estimates,914,1989,27.617
estimates,914,1990,27.449
estimates,914,1991,27.293
estimates,914,1992,27.144
estimates,914,1993,27.004
estimates,914,1994,26.876
estimates,914,1995,26.765
estimates,914,1996,26.676
estimates,914,1997,26.611
estimates,914,1998,26.573
estimates,914,1999,26.566
estimates,914,2000,26.598
estimates,914,2001,26.675
estimates,914,2002,26.797
estimates,914,2003,26.956
estimates,914,2004,27.141
estimates,914,2005,27.339
estimates,914,2006,27.533
estimates,914,2007,27.708
estimates,914,2008,27.85
estimates,914,2009,27.948
estimates,914,2010,27.992
estimates,914,2011,27.977
estimates,914,2012,27.912
estimates,914,2013,27.805
estimates,914,2014,27.663
estimates,914,2015,27.493
medium_variant,914,2015,27.493
medium_variant,914,2016,27.304
medium_variant,914,2017,27.105
medium_variant,914,2018,26.905
medium_variant,914,2019,26.709
medium_variant,914,2020,26.522
medium_variant,914,2021,26.344
medium_variant,914,2022,26.172
medium_variant,914,2023,26.003
medium_variant,914,2024,25.836
medium_variant,914,2025,25.669
medium_variant,914,2026,25.503
medium_variant,914,2027,25.337
medium_variant,914,2028,25.168
medium_variant,914,2029,24.996
medium_variant,914,2030,24.819
medium_variant,914,2031,24.636
medium_variant,914,2032,24.446
medium_variant,914,2033,24.249
medium_variant,914,2034,24.045
medium_variant,914,2035,23.832
medium_variant,914,2036,23.61
medium_variant,914,2037,23.381
medium_variant,914,2038,23.144
medium_variant,914,2039,22.901
medium_variant,914,2040,22.65
medium_variant,914,2041,22.394
medium_variant,914,2042,22.131
medium_variant,914,2043,21.863
medium_variant,914,2044,21.592
medium_variant,914,2045,21.317
medium_variant,914,2046,21.04
medium_variant,914,2047,20.762
medium_variant,914,2048,20.483
medium_variant,914,2049,20.203
medium_variant,914,2050,19.924
medium_variant,914,2051,19.645
medium_variant,914,2052,19.365
medium_variant,914,2053,19.086
medium_variant,914,2054,18.808
medium_variant,914,2055,18.531
medium_variant,914,2056,18.257
medium_variant,914,2057,17.985
medium_variant,914,2058,17.716
medium_variant,914,2059,17.451
medium_variant,914,2060,17.188
medium_variant,914,2061,16.929
medium_variant,914,2062,16.672
medium_variant,914,2063,16.416
medium_variant,914,2064,16.162
medium_variant,914,2065,15.907
medium_variant,914,2066,15.653
medium_variant,914,2067,15.399
medium_variant,914,2068,15.144
medium_variant,914,2069,14.888
medium_variant,914,2070,14.632
medium_variant,914,2071,14.375
medium_variant,914,2072,14.116
medium_variant,914,2073,13.858
medium_variant,914,2074,13.599
medium_variant,914,2075,13.341
medium_variant,914,2076,13.083
medium_variant,914,2077,12.828
medium_variant,914,2078,12.574
medium_variant,914,2079,12.323
medium_variant,914,2080,12.074
medium_variant,914,2081,11.828
medium_variant,914,2082,11.584
medium_variant,914,2083,11.343
medium_variant,914,2084,11.103
medium_variant,914,2085,10.866
medium_variant,914,2086,10.63
medium_variant,914,2087,10.396
medium_variant,914,2088,10.163
medium_variant,914,2089,9.933
medium_variant,914,2090,9.704
medium_variant,914,2091,9.477
medium_variant,914,2092,9.253
medium_variant,914,2093,9.031
medium_variant,914,2094,8.812
medium_variant,914,2095,8.595
medium_variant,914,2096,8.382
medium_variant,914,2097,8.171
medium_variant,914,2098,7.963
medium_variant,914,2099,7.758
