variant,region,year,rateofnaturalincreaseper1000population
estimates,927,1950,13.599
estimates,927,1951,13.79
estimates,927,1952,14.132
estimates,927,1953,14.397
estimates,927,1954,14.586
estimates,927,1955,14.697
estimates,927,1956,14.731
estimates,927,1957,14.691
estimates,927,1958,14.579
estimates,927,1959,14.4
estimates,927,1960,14.162
estimates,927,1961,13.873
estimates,927,1962,13.546
estimates,927,1963,13.197
estimates,927,1964,12.844
estimates,927,1965,12.514
estimates,927,1966,12.234
estimates,927,1967,12.011
estimates,927,1968,11.837
estimates,927,1969,11.701
estimates,927,1970,11.564
estimates,927,1971,11.373
estimates,927,1972,11.095
estimates,927,1973,10.714
estimates,927,1974,10.243
estimates,927,1975,9.718
estimates,927,1976,9.196
estimates,927,1977,8.737
estimates,927,1978,8.381
estimates,927,1979,8.145
estimates,927,1980,8.023
estimates,927,1981,7.992
estimates,927,1982,8.005
estimates,927,1983,8.024
estimates,927,1984,8.034
estimates,927,1985,8.031
estimates,927,1986,8.022
estimates,927,1987,8.022
estimates,927,1988,8.034
estimates,927,1989,8.052
estimates,927,1990,8.056
estimates,927,1991,8.026
estimates,927,1992,7.946
estimates,927,1993,7.812
estimates,927,1994,7.628
estimates,927,1995,7.401
estimates,927,1996,7.147
estimates,927,1997,6.89
estimates,927,1998,6.656
estimates,927,1999,6.461
estimates,927,2000,6.331
estimates,927,2001,6.287
estimates,927,2002,6.326
estimates,927,2003,6.436
estimates,927,2004,6.603
estimates,927,2005,6.796
estimates,927,2006,6.979
estimates,927,2007,7.121
estimates,927,2008,7.199
estimates,927,2009,7.202
estimates,927,2010,7.134
estimates,927,2011,7.009
estimates,927,2012,6.856
estimates,927,2013,6.699
estimates,927,2014,6.548
estimates,927,2015,6.41
medium_variant,927,2015,6.41
medium_variant,927,2016,6.285
medium_variant,927,2017,6.165
medium_variant,927,2018,6.043
medium_variant,927,2019,5.919
medium_variant,927,2020,5.789
medium_variant,927,2021,5.652
medium_variant,927,2022,5.506
medium_variant,927,2023,5.352
medium_variant,927,2024,5.189
medium_variant,927,2025,5.018
medium_variant,927,2026,4.841
medium_variant,927,2027,4.66
medium_variant,927,2028,4.478
medium_variant,927,2029,4.299
medium_variant,927,2030,4.125
medium_variant,927,2031,3.959
medium_variant,927,2032,3.801
medium_variant,927,2033,3.653
medium_variant,927,2034,3.516
medium_variant,927,2035,3.392
medium_variant,927,2036,3.281
medium_variant,927,2037,3.182
medium_variant,927,2038,3.094
medium_variant,927,2039,3.016
medium_variant,927,2040,2.946
medium_variant,927,2041,2.883
medium_variant,927,2042,2.827
medium_variant,927,2043,2.775
medium_variant,927,2044,2.725
medium_variant,927,2045,2.676
medium_variant,927,2046,2.628
medium_variant,927,2047,2.579
medium_variant,927,2048,2.529
medium_variant,927,2049,2.479
medium_variant,927,2050,2.427
medium_variant,927,2051,2.374
medium_variant,927,2052,2.32
medium_variant,927,2053,2.266
medium_variant,927,2054,2.213
medium_variant,927,2055,2.161
medium_variant,927,2056,2.109
medium_variant,927,2057,2.06
medium_variant,927,2058,2.012
medium_variant,927,2059,1.967
medium_variant,927,2060,1.923
medium_variant,927,2061,1.883
medium_variant,927,2062,1.845
medium_variant,927,2063,1.81
medium_variant,927,2064,1.777
medium_variant,927,2065,1.745
medium_variant,927,2066,1.716
medium_variant,927,2067,1.687
medium_variant,927,2068,1.659
medium_variant,927,2069,1.631
medium_variant,927,2070,1.601
medium_variant,927,2071,1.57
medium_variant,927,2072,1.537
medium_variant,927,2073,1.501
medium_variant,927,2074,1.463
medium_variant,927,2075,1.424
medium_variant,927,2076,1.383
medium_variant,927,2077,1.341
medium_variant,927,2078,1.301
medium_variant,927,2079,1.261
medium_variant,927,2080,1.224
medium_variant,927,2081,1.191
medium_variant,927,2082,1.161
medium_variant,927,2083,1.135
medium_variant,927,2084,1.112
medium_variant,927,2085,1.092
medium_variant,927,2086,1.076
medium_variant,927,2087,1.062
medium_variant,927,2088,1.05
medium_variant,927,2089,1.038
medium_variant,927,2090,1.025
medium_variant,927,2091,1.012
medium_variant,927,2092,0.996
medium_variant,927,2093,0.978
medium_variant,927,2094,0.958
medium_variant,927,2095,0.935
medium_variant,927,2096,0.91
medium_variant,927,2097,0.881
medium_variant,927,2098,0.849
medium_variant,927,2099,0.815
