variant,region,year,rateofnaturalincreaseper1000population
estimates,916,1950,29.904
estimates,916,1951,30.194
estimates,916,1952,30.737
estimates,916,1953,31.21
estimates,916,1954,31.613
estimates,916,1955,31.946
estimates,916,1956,32.21
estimates,916,1957,32.406
estimates,916,1958,32.54
estimates,916,1959,32.617
estimates,916,1960,32.644
estimates,916,1961,32.634
estimates,916,1962,32.599
estimates,916,1963,32.555
estimates,916,1964,32.517
estimates,916,1965,32.516
estimates,916,1966,32.585
estimates,916,1967,32.724
estimates,916,1968,32.917
estimates,916,1969,33.135
estimates,916,1970,33.32
estimates,916,1971,33.402
estimates,916,1972,33.329
estimates,916,1973,33.071
estimates,916,1974,32.626
estimates,916,1975,32.014
estimates,916,1976,31.274
estimates,916,1977,30.477
estimates,916,1978,29.684
estimates,916,1979,28.931
estimates,916,1980,28.249
estimates,916,1981,27.648
estimates,916,1982,27.113
estimates,916,1983,26.631
estimates,916,1984,26.2
estimates,916,1985,25.816
estimates,916,1986,25.472
estimates,916,1987,25.156
estimates,916,1988,24.855
estimates,916,1989,24.559
estimates,916,1990,24.26
estimates,916,1991,23.954
estimates,916,1992,23.639
estimates,916,1993,23.315
estimates,916,1994,22.976
estimates,916,1995,22.619
estimates,916,1996,22.243
estimates,916,1997,21.847
estimates,916,1998,21.435
estimates,916,1999,21.007
estimates,916,2000,20.561
estimates,916,2001,20.097
estimates,916,2002,19.616
estimates,916,2003,19.125
estimates,916,2004,18.63
estimates,916,2005,18.144
estimates,916,2006,17.678
estimates,916,2007,17.239
estimates,916,2008,16.83
estimates,916,2009,16.452
estimates,916,2010,16.102
estimates,916,2011,15.77
estimates,916,2012,15.447
estimates,916,2013,15.122
estimates,916,2014,14.791
estimates,916,2015,14.451
medium_variant,916,2015,14.451
medium_variant,916,2016,14.103
medium_variant,916,2017,13.752
medium_variant,916,2018,13.402
medium_variant,916,2019,13.052
medium_variant,916,2020,12.704
medium_variant,916,2021,12.357
medium_variant,916,2022,12.011
medium_variant,916,2023,11.666
medium_variant,916,2024,11.322
medium_variant,916,2025,10.982
medium_variant,916,2026,10.645
medium_variant,916,2027,10.313
medium_variant,916,2028,9.986
medium_variant,916,2029,9.666
medium_variant,916,2030,9.352
medium_variant,916,2031,9.044
medium_variant,916,2032,8.743
medium_variant,916,2033,8.447
medium_variant,916,2034,8.157
medium_variant,916,2035,7.873
medium_variant,916,2036,7.595
medium_variant,916,2037,7.322
medium_variant,916,2038,7.054
medium_variant,916,2039,6.792
medium_variant,916,2040,6.534
medium_variant,916,2041,6.28
medium_variant,916,2042,6.03
medium_variant,916,2043,5.783
medium_variant,916,2044,5.539
medium_variant,916,2045,5.297
medium_variant,916,2046,5.056
medium_variant,916,2047,4.818
medium_variant,916,2048,4.582
medium_variant,916,2049,4.347
medium_variant,916,2050,4.112
medium_variant,916,2051,3.879
medium_variant,916,2052,3.645
medium_variant,916,2053,3.412
medium_variant,916,2054,3.179
medium_variant,916,2055,2.947
medium_variant,916,2056,2.715
medium_variant,916,2057,2.485
medium_variant,916,2058,2.257
medium_variant,916,2059,2.032
medium_variant,916,2060,1.809
medium_variant,916,2061,1.588
medium_variant,916,2062,1.371
medium_variant,916,2063,1.157
medium_variant,916,2064,0.946
medium_variant,916,2065,0.739
medium_variant,916,2066,0.536
medium_variant,916,2067,0.337
medium_variant,916,2068,0.143
medium_variant,916,2069,-0.046
medium_variant,916,2070,-0.23
medium_variant,916,2071,-0.407
medium_variant,916,2072,-0.578
medium_variant,916,2073,-0.743
medium_variant,916,2074,-0.903
medium_variant,916,2075,-1.057
medium_variant,916,2076,-1.208
medium_variant,916,2077,-1.355
medium_variant,916,2078,-1.501
medium_variant,916,2079,-1.643
medium_variant,916,2080,-1.784
medium_variant,916,2081,-1.923
medium_variant,916,2082,-2.059
medium_variant,916,2083,-2.192
medium_variant,916,2084,-2.32
medium_variant,916,2085,-2.444
medium_variant,916,2086,-2.562
medium_variant,916,2087,-2.675
medium_variant,916,2088,-2.782
medium_variant,916,2089,-2.883
medium_variant,916,2090,-2.978
medium_variant,916,2091,-3.067
medium_variant,916,2092,-3.15
medium_variant,916,2093,-3.227
medium_variant,916,2094,-3.299
medium_variant,916,2095,-3.365
medium_variant,916,2096,-3.426
medium_variant,916,2097,-3.481
medium_variant,916,2098,-3.531
medium_variant,916,2099,-3.576
