variant,region,year,rateofnaturalincreaseper1000population
estimates,910,1950,21.779
estimates,910,1951,21.968
estimates,910,1952,22.35
estimates,910,1953,22.745
estimates,910,1954,23.153
estimates,910,1955,23.572
estimates,910,1956,24.001
estimates,910,1957,24.438
estimates,910,1958,24.879
estimates,910,1959,25.315
estimates,910,1960,25.737
estimates,910,1961,26.137
estimates,910,1962,26.507
estimates,910,1963,26.841
estimates,910,1964,27.141
estimates,910,1965,27.415
estimates,910,1966,27.675
estimates,910,1967,27.934
estimates,910,1968,28.201
estimates,910,1969,28.478
estimates,910,1970,28.761
estimates,910,1971,29.044
estimates,910,1972,29.315
estimates,910,1973,29.563
estimates,910,1974,29.783
estimates,910,1975,29.967
estimates,910,1976,30.114
estimates,910,1977,30.224
estimates,910,1978,30.301
estimates,910,1979,30.348
estimates,910,1980,30.371
estimates,910,1981,30.381
estimates,910,1982,30.383
estimates,910,1983,30.374
estimates,910,1984,30.349
estimates,910,1985,30.28
estimates,910,1986,30.133
estimates,910,1987,29.894
estimates,910,1988,29.567
estimates,910,1989,29.174
estimates,910,1990,28.762
estimates,910,1991,28.39
estimates,910,1992,28.107
estimates,910,1993,27.944
estimates,910,1994,27.908
estimates,910,1995,27.979
estimates,910,1996,28.119
estimates,910,1997,28.272
estimates,910,1998,28.396
estimates,910,1999,28.477
estimates,910,2000,28.519
estimates,910,2001,28.541
estimates,910,2002,28.574
estimates,910,2003,28.636
estimates,910,2004,28.725
estimates,910,2005,28.831
estimates,910,2006,28.937
estimates,910,2007,29.021
estimates,910,2008,29.064
estimates,910,2009,29.059
estimates,910,2010,29.001
estimates,910,2011,28.89
estimates,910,2012,28.738
estimates,910,2013,28.556
estimates,910,2014,28.348
estimates,910,2015,28.119
medium_variant,910,2015,28.119
medium_variant,910,2016,27.871
medium_variant,910,2017,27.606
medium_variant,910,2018,27.328
medium_variant,910,2019,27.041
medium_variant,910,2020,26.75
medium_variant,910,2021,26.456
medium_variant,910,2022,26.162
medium_variant,910,2023,25.867
medium_variant,910,2024,25.575
medium_variant,910,2025,25.286
medium_variant,910,2026,24.999
medium_variant,910,2027,24.714
medium_variant,910,2028,24.429
medium_variant,910,2029,24.143
medium_variant,910,2030,23.856
medium_variant,910,2031,23.566
medium_variant,910,2032,23.275
medium_variant,910,2033,22.98
medium_variant,910,2034,22.683
medium_variant,910,2035,22.384
medium_variant,910,2036,22.083
medium_variant,910,2037,21.782
medium_variant,910,2038,21.481
medium_variant,910,2039,21.181
medium_variant,910,2040,20.882
medium_variant,910,2041,20.584
medium_variant,910,2042,20.287
medium_variant,910,2043,19.991
medium_variant,910,2044,19.695
medium_variant,910,2045,19.401
medium_variant,910,2046,19.108
medium_variant,910,2047,18.816
medium_variant,910,2048,18.526
medium_variant,910,2049,18.238
medium_variant,910,2050,17.951
medium_variant,910,2051,17.666
medium_variant,910,2052,17.382
medium_variant,910,2053,17.1
medium_variant,910,2054,16.819
medium_variant,910,2055,16.54
medium_variant,910,2056,16.263
medium_variant,910,2057,15.987
medium_variant,910,2058,15.712
medium_variant,910,2059,15.44
medium_variant,910,2060,15.17
medium_variant,910,2061,14.903
medium_variant,910,2062,14.638
medium_variant,910,2063,14.376
medium_variant,910,2064,14.116
medium_variant,910,2065,13.858
medium_variant,910,2066,13.602
medium_variant,910,2067,13.348
medium_variant,910,2068,13.096
medium_variant,910,2069,12.845
medium_variant,910,2070,12.595
medium_variant,910,2071,12.347
medium_variant,910,2072,12.101
medium_variant,910,2073,11.857
medium_variant,910,2074,11.615
medium_variant,910,2075,11.376
medium_variant,910,2076,11.139
medium_variant,910,2077,10.904
medium_variant,910,2078,10.671
medium_variant,910,2079,10.441
medium_variant,910,2080,10.213
medium_variant,910,2081,9.988
medium_variant,910,2082,9.764
medium_variant,910,2083,9.543
medium_variant,910,2084,9.323
medium_variant,910,2085,9.106
medium_variant,910,2086,8.892
medium_variant,910,2087,8.681
medium_variant,910,2088,8.472
medium_variant,910,2089,8.267
medium_variant,910,2090,8.064
medium_variant,910,2091,7.864
medium_variant,910,2092,7.666
medium_variant,910,2093,7.471
medium_variant,910,2094,7.278
medium_variant,910,2095,7.087
medium_variant,910,2096,6.898
medium_variant,910,2097,6.711
medium_variant,910,2098,6.526
medium_variant,910,2099,6.343
