variant,region,year,rateofnaturalincreaseper1000population
estimates,941,1950,18.957
estimates,941,1951,19.271
estimates,941,1952,19.883
estimates,941,1953,20.465
estimates,941,1954,21.016
estimates,941,1955,21.538
estimates,941,1956,22.031
estimates,941,1957,22.497
estimates,941,1958,22.937
estimates,941,1959,23.355
estimates,941,1960,23.756
estimates,941,1961,24.144
estimates,941,1962,24.52
estimates,941,1963,24.885
estimates,941,1964,25.235
estimates,941,1965,25.555
estimates,941,1966,25.829
estimates,941,1967,26.049
estimates,941,1968,26.211
estimates,941,1969,26.32
estimates,941,1970,26.388
estimates,941,1971,26.429
estimates,941,1972,26.463
estimates,941,1973,26.511
estimates,941,1974,26.584
estimates,941,1975,26.699
estimates,941,1976,26.869
estimates,941,1977,27.088
estimates,941,1978,27.343
estimates,941,1979,27.619
estimates,941,1980,27.894
estimates,941,1981,28.141
estimates,941,1982,28.338
estimates,941,1983,28.467
estimates,941,1984,28.519
estimates,941,1985,28.485
estimates,941,1986,28.366
estimates,941,1987,28.18
estimates,941,1988,27.951
estimates,941,1989,27.697
estimates,941,1990,27.441
estimates,941,1991,27.205
estimates,941,1992,27.002
estimates,941,1993,26.841
estimates,941,1994,26.726
estimates,941,1995,26.655
estimates,941,1996,26.615
estimates,941,1997,26.59
estimates,941,1998,26.562
estimates,941,1999,26.526
estimates,941,2000,26.479
estimates,941,2001,26.424
estimates,941,2002,26.366
estimates,941,2003,26.309
estimates,941,2004,26.251
estimates,941,2005,26.187
estimates,941,2006,26.112
estimates,941,2007,26.023
estimates,941,2008,25.915
estimates,941,2009,25.788
estimates,941,2010,25.641
estimates,941,2011,25.475
estimates,941,2012,25.296
estimates,941,2013,25.105
estimates,941,2014,24.906
estimates,941,2015,24.7
medium_variant,941,2015,24.7
medium_variant,941,2016,24.487
medium_variant,941,2017,24.267
medium_variant,941,2018,24.041
medium_variant,941,2019,23.81
medium_variant,941,2020,23.576
medium_variant,941,2021,23.339
medium_variant,941,2022,23.101
medium_variant,941,2023,22.862
medium_variant,941,2024,22.623
medium_variant,941,2025,22.383
medium_variant,941,2026,22.144
medium_variant,941,2027,21.903
medium_variant,941,2028,21.661
medium_variant,941,2029,21.418
medium_variant,941,2030,21.172
medium_variant,941,2031,20.925
medium_variant,941,2032,20.675
medium_variant,941,2033,20.424
medium_variant,941,2034,20.171
medium_variant,941,2035,19.917
medium_variant,941,2036,19.662
medium_variant,941,2037,19.406
medium_variant,941,2038,19.149
medium_variant,941,2039,18.893
medium_variant,941,2040,18.636
medium_variant,941,2041,18.379
medium_variant,941,2042,18.122
medium_variant,941,2043,17.865
medium_variant,941,2044,17.609
medium_variant,941,2045,17.352
medium_variant,941,2046,17.097
medium_variant,941,2047,16.843
medium_variant,941,2048,16.59
medium_variant,941,2049,16.338
medium_variant,941,2050,16.089
medium_variant,941,2051,15.841
medium_variant,941,2052,15.594
medium_variant,941,2053,15.349
medium_variant,941,2054,15.105
medium_variant,941,2055,14.864
medium_variant,941,2056,14.623
medium_variant,941,2057,14.385
medium_variant,941,2058,14.149
medium_variant,941,2059,13.914
medium_variant,941,2060,13.681
medium_variant,941,2061,13.449
medium_variant,941,2062,13.219
medium_variant,941,2063,12.989
medium_variant,941,2064,12.761
medium_variant,941,2065,12.533
medium_variant,941,2066,12.306
medium_variant,941,2067,12.08
medium_variant,941,2068,11.854
medium_variant,941,2069,11.63
medium_variant,941,2070,11.407
medium_variant,941,2071,11.185
medium_variant,941,2072,10.964
medium_variant,941,2073,10.745
medium_variant,941,2074,10.527
medium_variant,941,2075,10.31
medium_variant,941,2076,10.095
medium_variant,941,2077,9.882
medium_variant,941,2078,9.671
medium_variant,941,2079,9.462
medium_variant,941,2080,9.255
medium_variant,941,2081,9.051
medium_variant,941,2082,8.848
medium_variant,941,2083,8.649
medium_variant,941,2084,8.451
medium_variant,941,2085,8.257
medium_variant,941,2086,8.065
medium_variant,941,2087,7.875
medium_variant,941,2088,7.688
medium_variant,941,2089,7.503
medium_variant,941,2090,7.321
medium_variant,941,2091,7.141
medium_variant,941,2092,6.964
medium_variant,941,2093,6.789
medium_variant,941,2094,6.616
medium_variant,941,2095,6.446
medium_variant,941,2096,6.278
medium_variant,941,2097,6.112
medium_variant,941,2098,5.949
medium_variant,941,2099,5.788
