variant,region,year,rateofnaturalincreaseper1000population
estimates,931,1950,26.004
estimates,931,1951,26.041
estimates,931,1952,26.125
estimates,931,1953,26.226
estimates,931,1954,26.346
estimates,931,1955,26.481
estimates,931,1956,26.631
estimates,931,1957,26.788
estimates,931,1958,26.943
estimates,931,1959,27.08
estimates,931,1960,27.178
estimates,931,1961,27.217
estimates,931,1962,27.178
estimates,931,1963,27.049
estimates,931,1964,26.829
estimates,931,1965,26.518
estimates,931,1966,26.125
estimates,931,1967,25.677
estimates,931,1968,25.204
estimates,931,1969,24.732
estimates,931,1970,24.296
estimates,931,1971,23.928
estimates,931,1972,23.637
estimates,931,1973,23.425
estimates,931,1974,23.288
estimates,931,1975,23.212
estimates,931,1976,23.173
estimates,931,1977,23.137
estimates,931,1978,23.073
estimates,931,1979,22.961
estimates,931,1980,22.785
estimates,931,1981,22.537
estimates,931,1982,22.226
estimates,931,1983,21.865
estimates,931,1984,21.459
estimates,931,1985,21.017
estimates,931,1986,20.549
estimates,931,1987,20.068
estimates,931,1988,19.586
estimates,931,1989,19.114
estimates,931,1990,18.663
estimates,931,1991,18.243
estimates,931,1992,17.85
estimates,931,1993,17.481
estimates,931,1994,17.131
estimates,931,1995,16.795
estimates,931,1996,16.461
estimates,931,1997,16.119
estimates,931,1998,15.761
estimates,931,1999,15.386
estimates,931,2000,14.99
estimates,931,2001,14.575
estimates,931,2002,14.15
estimates,931,2003,13.724
estimates,931,2004,13.303
estimates,931,2005,12.899
estimates,931,2006,12.52
estimates,931,2007,12.171
estimates,931,2008,11.853
estimates,931,2009,11.563
estimates,931,2010,11.296
estimates,931,2011,11.043
estimates,931,2012,10.792
estimates,931,2013,10.534
estimates,931,2014,10.266
estimates,931,2015,9.984
medium_variant,931,2015,9.984
medium_variant,931,2016,9.692
medium_variant,931,2017,9.394
medium_variant,931,2018,9.095
medium_variant,931,2019,8.799
medium_variant,931,2020,8.505
medium_variant,931,2021,8.216
medium_variant,931,2022,7.93
medium_variant,931,2023,7.649
medium_variant,931,2024,7.372
medium_variant,931,2025,7.099
medium_variant,931,2026,6.832
medium_variant,931,2027,6.569
medium_variant,931,2028,6.311
medium_variant,931,2029,6.056
medium_variant,931,2030,5.806
medium_variant,931,2031,5.559
medium_variant,931,2032,5.316
medium_variant,931,2033,5.075
medium_variant,931,2034,4.838
medium_variant,931,2035,4.604
medium_variant,931,2036,4.373
medium_variant,931,2037,4.145
medium_variant,931,2038,3.92
medium_variant,931,2039,3.699
medium_variant,931,2040,3.481
medium_variant,931,2041,3.266
medium_variant,931,2042,3.056
medium_variant,931,2043,2.848
medium_variant,931,2044,2.645
medium_variant,931,2045,2.444
medium_variant,931,2046,2.247
medium_variant,931,2047,2.052
medium_variant,931,2048,1.859
medium_variant,931,2049,1.669
medium_variant,931,2050,1.48
medium_variant,931,2051,1.293
medium_variant,931,2052,1.108
medium_variant,931,2053,0.924
medium_variant,931,2054,0.741
medium_variant,931,2055,0.56
medium_variant,931,2056,0.381
medium_variant,931,2057,0.204
medium_variant,931,2058,0.029
medium_variant,931,2059,-0.144
medium_variant,931,2060,-0.314
medium_variant,931,2061,-0.482
medium_variant,931,2062,-0.648
medium_variant,931,2063,-0.811
medium_variant,931,2064,-0.971
medium_variant,931,2065,-1.129
medium_variant,931,2066,-1.283
medium_variant,931,2067,-1.434
medium_variant,931,2068,-1.582
medium_variant,931,2069,-1.726
medium_variant,931,2070,-1.867
medium_variant,931,2071,-2.002
medium_variant,931,2072,-2.134
medium_variant,931,2073,-2.26
medium_variant,931,2074,-2.382
medium_variant,931,2075,-2.498
medium_variant,931,2076,-2.608
medium_variant,931,2077,-2.713
medium_variant,931,2078,-2.812
medium_variant,931,2079,-2.905
medium_variant,931,2080,-2.992
medium_variant,931,2081,-3.072
medium_variant,931,2082,-3.147
medium_variant,931,2083,-3.216
medium_variant,931,2084,-3.278
medium_variant,931,2085,-3.336
medium_variant,931,2086,-3.388
medium_variant,931,2087,-3.434
medium_variant,931,2088,-3.475
medium_variant,931,2089,-3.512
medium_variant,931,2090,-3.545
medium_variant,931,2091,-3.575
medium_variant,931,2092,-3.601
medium_variant,931,2093,-3.625
medium_variant,931,2094,-3.646
medium_variant,931,2095,-3.664
medium_variant,931,2096,-3.68
medium_variant,931,2097,-3.694
medium_variant,931,2098,-3.705
medium_variant,931,2099,-3.714
