variant,continent,year,childdependencyratio2064
zero_migration,909,2035,50.5411916483357
constant_mortality,909,2035,51.8935365220423
no_change,909,2035,56.948288246242
high_variant,909,2040,60.3535600940826
low_variant,909,2040,40.3731402123814
constant_fertility,909,2040,56.9623281451986
instant_replacement,909,2040,49.2503215646086
zero_migration,909,2040,49.2627283514076
constant_mortality,909,2040,50.4824244878897
no_change,909,2040,56.9577074705971
high_variant,909,2045,58.7809619169874
low_variant,909,2045,38.8767255771136
constant_fertility,909,2045,56.7680829325961
instant_replacement,909,2045,48.5095416738365
zero_migration,909,2045,47.9019684417843
constant_mortality,909,2045,49.0513340075522
no_change,909,2045,56.7553377581706
high_variant,909,2050,57.9611128571096
low_variant,909,2050,38.3257832050574
constant_fertility,909,2050,57.4086846343016
instant_replacement,909,2050,48.284801900319
zero_migration,909,2050,47.3923329684504
constant_mortality,909,2050,48.3930777408687
no_change,909,2050,57.3789131791558
high_variant,909,2055,57.9985676409874
low_variant,909,2055,37.5374910900376
constant_fertility,909,2055,58.3141581060073
instant_replacement,909,2055,48.2071307436111
zero_migration,909,2055,47.1454117421869
constant_mortality,909,2055,47.9562893606207
no_change,909,2055,58.2563946443189
high_variant,909,2060,58.1822667404685
low_variant,909,2060,36.4490354456156
constant_fertility,909,2060,59.1276448569063
instant_replacement,909,2060,48.1378863397644
zero_migration,909,2060,46.7685869040978
constant_mortality,909,2060,47.4168865961068
no_change,909,2060,59.0200748639398
high_variant,909,2065,57.7630837224226
low_variant,909,2065,35.1197686133878
constant_fertility,909,2065,59.5163857450339
instant_replacement,909,2065,47.8278119176535
zero_migration,909,2065,45.8986096134011
constant_mortality,909,2065,46.5004743414406
no_change,909,2065,59.3387090079166
high_variant,909,2070,56.6879413534416
low_variant,909,2070,33.9472999627398
constant_fertility,909,2070,59.6776336297699
instant_replacement,909,2070,47.3316257147988
zero_migration,909,2070,44.7950050905797
constant_mortality,909,2070,45.4177026260786
no_change,909,2070,59.4199254810531
high_variant,909,2075,55.4518361237648
low_variant,909,2075,33.3542947019667
constant_fertility,909,2075,60.0613884017739
instant_replacement,909,2075,47.0032025468044
zero_migration,909,2075,43.9962742487876
constant_mortality,909,2075,44.5944538723855
no_change,909,2075,59.7162872577117
high_variant,909,2080,54.2836774225877
low_variant,909,2080,33.1815242297747
constant_fertility,909,2080,60.5775040791378
instant_replacement,909,2080,46.7969456101202
zero_migration,909,2080,43.4441009504433
constant_mortality,909,2080,43.9955226365838
no_change,909,2080,60.1536702651413
high_variant,909,2085,53.8210387716998
low_variant,909,2085,32.9144729608701
constant_fertility,909,2085,61.4245773236539
instant_replacement,909,2085,46.5994433520397
zero_migration,909,2085,43.100006262843
constant_mortality,909,2085,43.6389607770162
no_change,909,2085,60.9099529969641
high_variant,909,2090,53.709559821345
low_variant,909,2090,32.4144676384827
constant_fertility,909,2090,62.3116430563932
instant_replacement,909,2090,46.5162298053508
zero_migration,909,2090,42.7740902947596
constant_mortality,909,2090,43.3150289951719
no_change,909,2090,61.693902257826
high_variant,909,2095,53.6124345611181
low_variant,909,2095,31.7245239832368
constant_fertility,909,2095,63.125655000482
instant_replacement,909,2095,46.3988109795708
zero_migration,909,2095,42.32849602404
constant_mortality,909,2095,42.9218683773382
no_change,909,2095,62.3942629146004
high_variant,909,2100,53.2140854833167
low_variant,909,2100,31.1040135653319
constant_fertility,909,2100,63.8735465179179
instant_replacement,909,2100,46.1820251903881
zero_migration,909,2100,41.7578650973266
constant_mortality,909,2100,42.4521376608936
no_change,909,2100,63.0250813108364
