region,variant,freq,year,netreporductionrate
913,low_variant,5yearly,2045,0.693834145895948
913,medium_variant,5yearly,2045,0.930747129541288
913,momentum,5yearly,2045,1
913,no_change,5yearly,2045,1.17449957001396
913,zero_migration,5yearly,2045,0.931280637945579
913,constant_fertility,5yearly,2050,1.27054983830297
913,constant_mortality,5yearly,2050,0.844769762155888
913,high_variant,5yearly,2050,1.15040831857847
913,instant_replacement,5yearly,2050,1
913,low_variant,5yearly,2050,0.675594705993018
913,medium_variant,5yearly,2050,0.913414129024791
913,momentum,5yearly,2050,1
913,no_change,5yearly,2050,1.17648582600247
913,zero_migration,5yearly,2050,0.913927747065164
913,constant_fertility,5yearly,2055,1.27717160783332
913,constant_mortality,5yearly,2055,0.828762287924728
913,high_variant,5yearly,2055,1.13798070804158
913,instant_replacement,5yearly,2055,1
913,low_variant,5yearly,2055,0.661271066497043
913,medium_variant,5yearly,2055,0.899206436604887
913,momentum,5yearly,2055,1
913,no_change,5yearly,2055,1.17868261365506
913,zero_migration,5yearly,2055,0.899691431939171
913,constant_fertility,5yearly,2060,1.28313311425259
913,constant_mortality,5yearly,2060,0.817520571955106
913,high_variant,5yearly,2060,1.12854846379761
913,instant_replacement,5yearly,2060,1
913,low_variant,5yearly,2060,0.65090929329803
913,medium_variant,5yearly,2060,0.88966632934965
913,momentum,5yearly,2060,1
913,no_change,5yearly,2060,1.18100273210052
913,zero_migration,5yearly,2060,0.890104650228062
913,constant_fertility,5yearly,2065,1.28886893918456
913,constant_mortality,5yearly,2065,0.808502533237504
913,high_variant,5yearly,2065,1.12232774214459
913,instant_replacement,5yearly,2065,1
913,low_variant,5yearly,2065,0.643549902212221
913,medium_variant,5yearly,2065,0.882452697565734
913,momentum,5yearly,2065,1
913,no_change,5yearly,2065,1.18338699586874
913,zero_migration,5yearly,2065,0.882843405848519
913,constant_fertility,5yearly,2070,1.29395028204431
913,constant_mortality,5yearly,2070,0.801028055721295
913,high_variant,5yearly,2070,1.11660729807455
913,instant_replacement,5yearly,2070,1
913,low_variant,5yearly,2070,0.637696362394174
913,medium_variant,5yearly,2070,0.876679436502254
913,momentum,5yearly,2070,1
913,no_change,5yearly,2070,1.18584972797896
913,zero_migration,5yearly,2070,0.877016221614161
913,constant_fertility,5yearly,2075,1.29984816686082
913,constant_mortality,5yearly,2075,0.796679671938949
913,high_variant,5yearly,2075,1.11408697111915
913,instant_replacement,5yearly,2075,1
913,low_variant,5yearly,2075,0.634163763447613
913,medium_variant,5yearly,2075,0.874120973391048
913,momentum,5yearly,2075,1
913,no_change,5yearly,2075,1.18841225080733
913,zero_migration,5yearly,2075,0.87439446907534
913,constant_fertility,5yearly,2080,1.30491199249976
913,constant_mortality,5yearly,2080,0.793415522549371
913,high_variant,5yearly,2080,1.11266910568965
913,instant_replacement,5yearly,2080,1
913,low_variant,5yearly,2080,0.631722561534641
913,medium_variant,5yearly,2080,0.871753771558671
913,momentum,5yearly,2080,1
913,no_change,5yearly,2080,1.19109189304694
913,zero_migration,5yearly,2080,0.871976842365911
913,constant_fertility,5yearly,2085,1.30944958782779
913,constant_mortality,5yearly,2085,0.790534454407908
913,high_variant,5yearly,2085,1.11252860091247
913,instant_replacement,5yearly,2085,1
913,low_variant,5yearly,2085,0.629754272107135
913,medium_variant,5yearly,2085,0.871539824052523
913,momentum,5yearly,2085,1
913,no_change,5yearly,2085,1.19390016929109
913,zero_migration,5yearly,2085,0.871708670842716
913,constant_fertility,5yearly,2090,1.31483066726142
913,constant_mortality,5yearly,2090,0.788882692274027
913,high_variant,5yearly,2090,1.11279117974558
913,instant_replacement,5yearly,2090,1
913,low_variant,5yearly,2090,0.629824481740653
913,medium_variant,5yearly,2090,0.871782535585873
913,momentum,5yearly,2090,1
913,no_change,5yearly,2090,1.19683865987534
913,zero_migration,5yearly,2090,0.871919755215721
913,constant_fertility,5yearly,2095,1.32031014594012
913,constant_mortality,5yearly,2095,0.788334834999853
913,high_variant,5yearly,2095,1.11413769031377
913,instant_replacement,5yearly,2095,1
913,low_variant,5yearly,2095,0.630965262872443
913,medium_variant,5yearly,2095,0.872110290693085
913,momentum,5yearly,2095,1
913,no_change,5yearly,2095,1.19990010748195
913,zero_migration,5yearly,2095,0.872210712192601
913,constant_fertility,5yearly,Regi,Southern Africa
913,constant_mortality,5yearly,Regi,Southern Africa
913,estimates,5yearly,Regi,Southern Africa
913,high_variant,5yearly,Regi,Southern Africa
913,instant_replacement,5yearly,Regi,Southern Africa
913,low_variant,5yearly,Regi,Southern Africa
913,medium_variant,5yearly,Regi,Southern Africa
913,momentum,5yearly,Regi,Southern Africa
913,no_change,5yearly,Regi,Southern Africa
913,zero_migration,5yearly,Regi,Southern Africa
