region,variant,freq,year,netreporductionrate
928,estimates,5yearly,1950,1.97007396126135
928,estimates,5yearly,1955,2.0814075847789
928,estimates,5yearly,1960,2.12649321624484
928,estimates,5yearly,1965,2.18333499439687
928,estimates,5yearly,1970,2.20278392175137
928,estimates,5yearly,1975,2.19928221591311
928,estimates,5yearly,1980,2.14149209350081
928,estimates,5yearly,1985,1.97409950358417
928,estimates,5yearly,1990,1.91090418973696
928,estimates,5yearly,1995,1.88744785432805
928,estimates,5yearly,2000,1.80740424151458
928,estimates,5yearly,2005,1.72726932234876
928,estimates,5yearly,2010,1.62543308975104
928,constant_fertility,5yearly,2015,1.644757196229
928,constant_mortality,5yearly,2015,1.52727510173371
928,high_variant,5yearly,2015,1.65185169703261
928,instant_replacement,5yearly,2015,1
928,low_variant,5yearly,2015,1.42901518342096
928,medium_variant,5yearly,2015,1.54043283775269
928,momentum,5yearly,2015,1
928,no_change,5yearly,2015,1.63062492892261
928,zero_migration,5yearly,2015,1.54028494143005
928,constant_fertility,5yearly,2020,1.66222989727597
928,constant_mortality,5yearly,2020,1.43921713148242
928,high_variant,5yearly,2020,1.64337184285588
928,instant_replacement,5yearly,2020,1
928,low_variant,5yearly,2020,1.28318001355068
928,medium_variant,5yearly,2020,1.46332983986101
928,momentum,5yearly,2020,1
928,no_change,5yearly,2020,1.63450748961879
928,zero_migration,5yearly,2020,1.46294680779792
928,constant_fertility,5yearly,2025,1.67692988552057
928,constant_mortality,5yearly,2025,1.3614388168114
928,high_variant,5yearly,2025,1.62093389285696
928,instant_replacement,5yearly,2025,1
928,low_variant,5yearly,2025,1.16731040738932
928,medium_variant,5yearly,2025,1.39368567050766
928,momentum,5yearly,2025,1
928,no_change,5yearly,2025,1.63747574714812
928,zero_migration,5yearly,2025,1.39312388707498
928,constant_fertility,5yearly,2030,1.68892633081885
928,constant_mortality,5yearly,2030,1.29525256676889
928,high_variant,5yearly,2030,1.56190076666643
928,instant_replacement,5yearly,2030,1
928,low_variant,5yearly,2030,1.10576627345947
928,medium_variant,5yearly,2030,1.33379563600424
928,momentum,5yearly,2030,1
928,no_change,5yearly,2030,1.64029874752046
928,zero_migration,5yearly,2030,1.33308061456907
928,constant_fertility,5yearly,2035,1.70114625421589
928,constant_mortality,5yearly,2035,1.23786340708695
928,high_variant,5yearly,2035,1.50988162419022
928,instant_replacement,5yearly,2035,1
928,low_variant,5yearly,2035,1.05232562329731
928,medium_variant,5yearly,2035,1.28114687874774
928,momentum,5yearly,2035,1
928,no_change,5yearly,2035,1.64329351400528
928,zero_migration,5yearly,2035,1.28029314977095
928,constant_fertility,5yearly,2040,1.71244922220664
928,constant_mortality,5yearly,2040,1.18808042787439
928,high_variant,5yearly,2040,1.46446014797559
928,instant_replacement,5yearly,2040,1
928,low_variant,5yearly,2040,1.00556756106154
928,medium_variant,5yearly,2040,1.23493988682282
928,momentum,5yearly,2040,1
928,no_change,5yearly,2040,1.64632427771389
928,zero_migration,5yearly,2040,1.23396316040927
928,constant_fertility,5yearly,2045,1.72268899665106
928,constant_mortality,5yearly,2045,1.14185581238492
928,high_variant,5yearly,2045,1.42261541362023
928,instant_replacement,5yearly,2045,1
928,low_variant,5yearly,2045,0.962435381622386
928,medium_variant,5yearly,2045,1.19245223764935
928,momentum,5yearly,2045,1
928,no_change,5yearly,2045,1.64900401600235
928,zero_migration,5yearly,2045,1.19137883973596
928,constant_fertility,5yearly,2050,1.73151684369258
928,constant_mortality,5yearly,2050,1.10201152839421
928,high_variant,5yearly,2050,1.38630146211653
928,instant_replacement,5yearly,2050,1
928,low_variant,5yearly,2050,0.924679931187964
928,medium_variant,5yearly,2050,1.15545480494004
928,momentum,5yearly,2050,1
