region,variant,freq,year,netreporductionrate
921,estimates,5yearly,1950,1.65549985829245
921,estimates,5yearly,1955,1.7915151628593
921,estimates,5yearly,1960,1.91488256492551
921,estimates,5yearly,1965,1.97548589719653
921,estimates,5yearly,1970,1.95953326962091
921,estimates,5yearly,1975,1.93719422598482
921,estimates,5yearly,1980,1.90468351494589
921,estimates,5yearly,1985,1.79157717117176
921,estimates,5yearly,1990,1.62183933906396
921,estimates,5yearly,1995,1.47551905777306
921,estimates,5yearly,2000,1.33655354905674
921,estimates,5yearly,2005,1.23324309486477
921,estimates,5yearly,2010,1.12228697187178
921,constant_fertility,5yearly,2015,1.14052685026199
921,constant_mortality,5yearly,2015,1.05255286711019
921,high_variant,5yearly,2015,1.17747791305627
921,instant_replacement,5yearly,2015,1
921,low_variant,5yearly,2015,0.954318795656269
921,medium_variant,5yearly,2015,1.06559646920941
921,momentum,5yearly,2015,1
921,no_change,5yearly,2015,1.12655035455954
921,zero_migration,5yearly,2015,1.06570938780668
921,constant_fertility,5yearly,2020,1.15655418257096
921,constant_mortality,5yearly,2020,0.995742242706662
921,high_variant,5yearly,2020,1.1986388953096
921,instant_replacement,5yearly,2020,1
921,low_variant,5yearly,2020,0.837725239731587
921,medium_variant,5yearly,2020,1.01816512626874
921,momentum,5yearly,2020,1
921,no_change,5yearly,2020,1.13108858598445
921,zero_migration,5yearly,2020,1.01837228817929
921,constant_fertility,5yearly,2025,1.1724777031446
921,constant_mortality,5yearly,2025,0.951476893380301
921,high_variant,5yearly,2025,1.20926727349614
921,instant_replacement,5yearly,2025,1
921,low_variant,5yearly,2025,0.752549477307004
921,medium_variant,5yearly,2025,0.980799834101554
921,momentum,5yearly,2025,1
921,no_change,5yearly,2025,1.13671410873665
921,zero_migration,5yearly,2025,0.98100629247828
921,constant_fertility,5yearly,2030,1.18840492285453
921,constant_mortality,5yearly,2030,0.916191491785713
921,high_variant,5yearly,2030,1.18116007497491
921,instant_replacement,5yearly,2030,1
921,low_variant,5yearly,2030,0.721483417668878
921,medium_variant,5yearly,2030,0.951345892010251
921,momentum,5yearly,2030,1
921,no_change,5yearly,2030,1.14380833987021
921,zero_migration,5yearly,2030,0.951509489030062
921,constant_fertility,5yearly,2035,1.20458347468657
921,constant_mortality,5yearly,2035,0.887357342017186
921,high_variant,5yearly,2035,1.15845879548744
921,instant_replacement,5yearly,2035,1
921,low_variant,5yearly,2035,0.695974684544441
921,medium_variant,5yearly,2035,0.927229856362012
921,momentum,5yearly,2035,1
921,no_change,5yearly,2035,1.15194519527019
921,zero_migration,5yearly,2035,0.927355179483517
921,constant_fertility,5yearly,2040,1.21978054051089
921,constant_mortality,5yearly,2040,0.863855900479205
921,high_variant,5yearly,2040,1.13917959209816
921,instant_replacement,5yearly,2040,1
921,low_variant,5yearly,2040,0.674400734317982
921,medium_variant,5yearly,2040,0.907007277932419
921,momentum,5yearly,2040,1
921,no_change,5yearly,2040,1.16033332828461
921,zero_migration,5yearly,2040,0.907109660919955
921,constant_fertility,5yearly,2045,1.23483064625117
921,constant_mortality,5yearly,2045,0.844296837578312
921,high_variant,5yearly,2045,1.12271201142726
921,instant_replacement,5yearly,2045,1
921,low_variant,5yearly,2045,0.657222355893129
921,medium_variant,5yearly,2045,0.88981327042307
921,momentum,5yearly,2045,1
921,no_change,5yearly,2045,1.16900182600252
921,zero_migration,5yearly,2045,0.889899279840622
921,constant_fertility,5yearly,2050,1.24993241624442
921,constant_mortality,5yearly,2050,0.828808233257477
921,high_variant,5yearly,2050,1.10997059523031
921,instant_replacement,5yearly,2050,1
921,low_variant,5yearly,2050,0.643177286168761
921,medium_variant,5yearly,2050,0.876482932641161
921,momentum,5yearly,2050,1
921,no_change,5yearly,2050,1.1786196723736
921,zero_migration,5yearly,2050,0.876558355125801
921,constant_fertility,5yearly,2055,1.26638729767424
921,constant_mortality,5yearly,2055,0.816197305352275
921,high_variant,5yearly,2055,1.09953066181056
921,instant_replacement,5yearly,2055,1
921,low_variant,5yearly,2055,0.632082211635983
921,medium_variant,5yearly,2055,0.865884605303582
921,momentum,5yearly,2055,1
921,no_change,5yearly,2055,1.18924173420019
921,zero_migration,5yearly,2055,0.865963553208614
921,constant_fertility,5yearly,2060,1.28349242481677
921,constant_mortality,5yearly,2060,0.806807063883975
921,high_variant,5yearly,2060,1.09304067065747
921,instant_replacement,5yearly,2060,1
921,low_variant,5yearly,2060,0.624557397265259
921,medium_variant,5yearly,2060,0.858611506145597
921,momentum,5yearly,2060,1
921,no_change,5yearly,2060,1.20036621225813
921,zero_migration,5yearly,2060,0.858692956810096
921,constant_fertility,5yearly,2065,1.3004581563321
921,constant_mortality,5yearly,2065,0.799415059119468
921,high_variant,5yearly,2065,1.08773453281827
921,instant_replacement,5yearly,2065,1
921,low_variant,5yearly,2065,0.618156496238444
921,medium_variant,5yearly,2065,0.852360669938459
921,momentum,5yearly,2065,1
921,no_change,5yearly,2065,1.21203163853738
921,zero_migration,5yearly,2065,0.852464646306653
921,constant_fertility,5yearly,2070,1.31862672326447
921,constant_mortality,5yearly,2070,0.794480744969772
921,high_variant,5yearly,2070,1.08400012224585
921,instant_replacement,5yearly,2070,1
921,low_variant,5yearly,2070,0.613282866847018
921,medium_variant,5yearly,2070,0.848313635313627
921,momentum,5yearly,2070,1
921,no_change,5yearly,2070,1.22456182547175
921,zero_migration,5yearly,2070,0.848434353502639
921,constant_fertility,5yearly,2075,1.33729288628369
921,constant_mortality,5yearly,2075,0.790774449210226
921,high_variant,5yearly,2075,1.0824419929294
921,instant_replacement,5yearly,2075,1
921,low_variant,5yearly,2075,0.610991232346706
921,medium_variant,5yearly,2075,0.84638839090792
921,momentum,5yearly,2075,1
921,no_change,5yearly,2075,1.23801760635541
921,zero_migration,5yearly,2075,0.846514897180523
921,constant_fertility,5yearly,2080,1.35773707469273
921,constant_mortality,5yearly,2080,0.789240285879855
921,high_variant,5yearly,2080,1.0826503733797
921,instant_replacement,5yearly,2080,1
921,low_variant,5yearly,2080,0.610060129553989
921,medium_variant,5yearly,2080,0.84585339236297
921,momentum,5yearly,2080,1
921,no_change,5yearly,2080,1.252323788853
921,zero_migration,5yearly,2080,0.84599197583834
921,constant_fertility,5yearly,2085,1.37841624560884
921,constant_mortality,5yearly,2085,0.787184754251371
921,high_variant,5yearly,2085,1.0825202851625
921,instant_replacement,5yearly,2085,1
921,low_variant,5yearly,2085,0.60871077623987
921,medium_variant,5yearly,2085,0.84542490667078
921,momentum,5yearly,2085,1
921,no_change,5yearly,2085,1.26735959165348
921,zero_migration,5yearly,2085,0.845586352746454
921,constant_fertility,5yearly,2090,1.40021865268952
921,constant_mortality,5yearly,2090,0.787066885884323
921,high_variant,5yearly,2090,1.08348414403139
921,instant_replacement,5yearly,2090,1
921,low_variant,5yearly,2090,0.609352226764293
921,medium_variant,5yearly,2090,0.846401680931429
921,momentum,5yearly,2090,1
921,no_change,5yearly,2090,1.28319898762963
921,zero_migration,5yearly,2090,0.846585398336096
921,constant_fertility,5yearly,2095,1.42329101167541
921,constant_mortality,5yearly,2095,0.787323618237296
921,high_variant,5yearly,2095,1.08557650092829
921,instant_replacement,5yearly,2095,1
921,low_variant,5yearly,2095,0.6103251253813
921,medium_variant,5yearly,2095,0.847500166372317
921,momentum,5yearly,2095,1
921,no_change,5yearly,2095,1.30000689304894
921,zero_migration,5yearly,2095,0.847701582241072
