region,variant,freq,year,netreporductionrate
957,estimates,5yearly,1950,2.59325599592355
957,estimates,5yearly,1955,2.74569576221537
957,estimates,5yearly,1960,2.79949072529198
957,estimates,5yearly,1965,2.69860454373531
957,estimates,5yearly,1970,2.48145103532546
957,estimates,5yearly,1975,2.309494436962
957,estimates,5yearly,1980,2.17872207442199
957,estimates,5yearly,1985,2.02439795203852
957,estimates,5yearly,1990,1.85250116525189
957,estimates,5yearly,1995,1.6764203051208
957,estimates,5yearly,2000,1.57009216471058
957,estimates,5yearly,2005,1.49852542945303
957,estimates,5yearly,2010,1.41832766175761
957,constant_fertility,5yearly,2015,1.42520963910652
957,constant_mortality,5yearly,2015,1.34598319657977
957,high_variant,5yearly,2015,1.46818554580525
957,instant_replacement,5yearly,2015,1
957,low_variant,5yearly,2015,1.23065438287334
957,medium_variant,5yearly,2015,1.3491699955945
957,momentum,5yearly,2015,1
957,no_change,5yearly,2015,1.4220505591216
957,zero_migration,5yearly,2015,1.35801848939098
957,constant_fertility,5yearly,2020,1.43760596366023
957,constant_mortality,5yearly,2020,1.28605552754391
957,high_variant,5yearly,2020,1.4824684883428
957,instant_replacement,5yearly,2020,1
957,low_variant,5yearly,2020,1.10158355794359
957,medium_variant,5yearly,2020,1.2918089618703
957,momentum,5yearly,2020,1
957,no_change,5yearly,2020,1.43140141530452
957,zero_migration,5yearly,2020,1.31204002190911
957,constant_fertility,5yearly,2025,1.45042117111923
957,constant_mortality,5yearly,2025,1.2364182920142
957,high_variant,5yearly,2025,1.48255107735324
957,instant_replacement,5yearly,2025,1
957,low_variant,5yearly,2025,1.00585411574117
957,medium_variant,5yearly,2025,1.24440370524107
957,momentum,5yearly,2025,1
957,no_change,5yearly,2025,1.44152525447845
957,zero_migration,5yearly,2025,1.27168844623932
957,constant_fertility,5yearly,2030,1.46159749859629
957,constant_mortality,5yearly,2030,1.19202503925202
957,high_variant,5yearly,2030,1.43982250729483
957,instant_replacement,5yearly,2030,1
957,low_variant,5yearly,2030,0.962790992739661
957,medium_variant,5yearly,2030,1.20124383523746
957,momentum,5yearly,2030,1
957,no_change,5yearly,2030,1.4500842139023
957,zero_migration,5yearly,2030,1.23408978740148
957,constant_fertility,5yearly,2035,1.47688178260964
957,constant_mortality,5yearly,2035,1.1554023834784
957,high_variant,5yearly,2035,1.40430866874148
957,instant_replacement,5yearly,2035,1
957,low_variant,5yearly,2035,0.928358057877154
957,medium_variant,5yearly,2035,1.16625221567162
957,momentum,5yearly,2035,1
957,no_change,5yearly,2035,1.46290984504702
957,zero_migration,5yearly,2035,1.20235143643259
957,constant_fertility,5yearly,2040,1.49331848723012
957,constant_mortality,5yearly,2040,1.12414470784696
957,high_variant,5yearly,2040,1.37366937918226
957,instant_replacement,5yearly,2040,1
957,low_variant,5yearly,2040,0.899222129520077
957,medium_variant,5yearly,2040,1.13632959220824
957,momentum,5yearly,2040,1
957,no_change,5yearly,2040,1.47735176920206
957,zero_migration,5yearly,2040,1.17467319294861
957,constant_fertility,5yearly,2045,1.51084101070179
957,constant_mortality,5yearly,2045,1.09615101043321
957,high_variant,5yearly,2045,1.34633899972219
957,instant_replacement,5yearly,2045,1
957,low_variant,5yearly,2045,0.872776268399624
957,medium_variant,5yearly,2045,1.10886429368091
957,momentum,5yearly,2045,1
957,no_change,5yearly,2045,1.49214169728169
957,zero_migration,5yearly,2045,1.1482965964377
957,constant_fertility,5yearly,2050,1.52796416657122
957,constant_mortality,5yearly,2050,1.07085240519843
957,high_variant,5yearly,2050,1.32140041538125
957,instant_replacement,5yearly,2050,1
957,low_variant,5yearly,2050,0.84903571462259
957,medium_variant,5yearly,2050,1.08482549573828
957,momentum,5yearly,2050,1
957,no_change,5yearly,2050,1.50740539464174
957,zero_migration,5yearly,2050,1.12387465202768
957,constant_fertility,5yearly,2055,1.54384440911847
957,constant_mortality,5yearly,2055,1.04682978848364
957,high_variant,5yearly,2055,1.29808740112634
957,instant_replacement,5yearly,2055,1
957,low_variant,5yearly,2055,0.826718700672925
957,medium_variant,5yearly,2055,1.0616351176072
957,momentum,5yearly,2055,1
957,no_change,5yearly,2055,1.52079333650552
957,zero_migration,5yearly,2055,1.09996869698345
957,constant_fertility,5yearly,2060,1.55925932487356
957,constant_mortality,5yearly,2060,1.02392011592818
957,high_variant,5yearly,2060,1.27578821878416
957,instant_replacement,5yearly,2060,1
957,low_variant,5yearly,2060,0.804745646837177
957,medium_variant,5yearly,2060,1.03954803627581
957,momentum,5yearly,2060,1
957,no_change,5yearly,2060,1.53426521490673
957,zero_migration,5yearly,2060,1.0765005513937
957,constant_fertility,5yearly,2065,1.57727858659194
957,constant_mortality,5yearly,2065,1.00278443418896
957,high_variant,5yearly,2065,1.25566882638787
957,instant_replacement,5yearly,2065,1
957,low_variant,5yearly,2065,0.784749376170281
957,medium_variant,5yearly,2065,1.01920377151122
957,momentum,5yearly,2065,1
957,no_change,5yearly,2065,1.55020020761888
957,zero_migration,5yearly,2065,1.05384966692205
957,constant_fertility,5yearly,2070,1.5965515338826
957,constant_mortality,5yearly,2070,0.983473531179299
957,high_variant,5yearly,2070,1.23695764485486
957,instant_replacement,5yearly,2070,1
957,low_variant,5yearly,2070,0.765318054348766
957,medium_variant,5yearly,2070,1.00005437852699
957,momentum,5yearly,2070,1
957,no_change,5yearly,2070,1.5673127309839
957,zero_migration,5yearly,2070,1.03148036639714
957,constant_fertility,5yearly,2075,1.61611290127653
957,constant_mortality,5yearly,2075,0.965849152766349
957,high_variant,5yearly,2075,1.21990811605097
957,instant_replacement,5yearly,2075,1
957,low_variant,5yearly,2075,0.746934783471424
957,medium_variant,5yearly,2075,0.98266021767901
957,momentum,5yearly,2075,1
957,no_change,5yearly,2075,1.58469845596844
957,zero_migration,5yearly,2075,1.01058357778067
957,constant_fertility,5yearly,2080,1.63463605617117
957,constant_mortality,5yearly,2080,0.948563229204136
957,high_variant,5yearly,2080,1.20378239280752
957,instant_replacement,5yearly,2080,1
957,low_variant,5yearly,2080,0.729552076297389
957,medium_variant,5yearly,2080,0.966084690768245
957,momentum,5yearly,2080,1
957,no_change,5yearly,2080,1.6016145968178
957,zero_migration,5yearly,2080,0.990201014074749
957,constant_fertility,5yearly,2085,1.65307437129668
957,constant_mortality,5yearly,2085,0.932376853839514
957,high_variant,5yearly,2085,1.18848356864009
957,instant_replacement,5yearly,2085,1
957,low_variant,5yearly,2085,0.71230040953361
