region,variant,freq,year,netreporductionrate
926,estimates,5yearly,1950,1.08474629129191
926,estimates,5yearly,1955,1.14671768714974
926,estimates,5yearly,1960,1.24288637984296
926,estimates,5yearly,1965,1.17183026866743
926,estimates,5yearly,1970,0.926685898343218
926,estimates,5yearly,1975,0.782581321991497
926,estimates,5yearly,1980,0.767919981153309
926,estimates,5yearly,1985,0.752991819838092
926,estimates,5yearly,1990,0.718762066305727
926,estimates,5yearly,1995,0.734895244852154
926,estimates,5yearly,2000,0.761939525158794
926,estimates,5yearly,2005,0.786670500133424
926,estimates,5yearly,2010,0.803832586367459
926,constant_fertility,5yearly,2015,0.806482902325267
926,constant_mortality,5yearly,2015,0.815919425519726
926,high_variant,5yearly,2015,0.938290892992292
926,instant_replacement,5yearly,2015,1
926,low_variant,5yearly,2015,0.696338206296305
926,medium_variant,5yearly,2015,0.817291100744381
926,momentum,5yearly,2015,1
926,no_change,5yearly,2015,0.805479973395318
926,zero_migration,5yearly,2015,0.818099497176639
926,constant_fertility,5yearly,2020,0.809157874791296
926,constant_mortality,5yearly,2020,0.826180364363629
926,high_variant,5yearly,2020,1.02163361157291
926,instant_replacement,5yearly,2020,1
926,low_variant,5yearly,2020,0.634591312029571
926,medium_variant,5yearly,2020,0.828181000267933
926,momentum,5yearly,2020,1
926,no_change,5yearly,2020,0.807200175399732
926,zero_migration,5yearly,2020,0.830107941730185
926,constant_fertility,5yearly,2025,0.81051194010397
926,constant_mortality,5yearly,2025,0.834956919225458
926,high_variant,5yearly,2025,1.07944419541855
926,instant_replacement,5yearly,2025,1
926,low_variant,5yearly,2025,0.595002039776468
926,medium_variant,5yearly,2025,0.837351200457498
926,momentum,5yearly,2025,1
926,no_change,5yearly,2025,0.808510116985337
926,zero_migration,5yearly,2025,0.839840410858581
926,constant_fertility,5yearly,2030,0.812562713361097
926,constant_mortality,5yearly,2030,0.841733679399796
926,high_variant,5yearly,2030,1.08678388276166
926,instant_replacement,5yearly,2030,1
926,low_variant,5yearly,2030,0.602565888501649
926,medium_variant,5yearly,2030,0.84472999739722
926,momentum,5yearly,2030,1
926,no_change,5yearly,2030,0.810011032191912
926,zero_migration,5yearly,2030,0.847754087874468
926,constant_fertility,5yearly,2035,0.815049251932605
926,constant_mortality,5yearly,2035,0.849382798575374
926,high_variant,5yearly,2035,1.09472842393544
926,instant_replacement,5yearly,2035,1
926,low_variant,5yearly,2035,0.61041340806255
926,medium_variant,5yearly,2035,0.852443995671445
926,momentum,5yearly,2035,1
926,no_change,5yearly,2035,0.812102333053424
926,zero_migration,5yearly,2035,0.855994979106121
926,constant_fertility,5yearly,2040,0.818019970173414
926,constant_mortality,5yearly,2040,0.855424981502569
926,high_variant,5yearly,2040,1.10076812914896
926,instant_replacement,5yearly,2040,1
926,low_variant,5yearly,2040,0.616710635507027
926,medium_variant,5yearly,2040,0.85889259474273
926,momentum,5yearly,2040,1
926,no_change,5yearly,2040,0.814593836930485
926,zero_migration,5yearly,2040,0.862945436012074
926,constant_fertility,5yearly,2045,0.820451884674594
926,constant_mortality,5yearly,2045,0.860327394102176
926,high_variant,5yearly,2045,1.10644330554912
926,instant_replacement,5yearly,2045,1
926,low_variant,5yearly,2045,0.622749052469743
926,medium_variant,5yearly,2045,0.864326588874512
926,momentum,5yearly,2045,1
926,no_change,5yearly,2045,0.816879642451808
926,zero_migration,5yearly,2045,0.868709921084745
926,constant_fertility,5yearly,2050,0.822649534570768
926,constant_mortality,5yearly,2050,0.864489562629313
926,high_variant,5yearly,2050,1.11104476218363
926,instant_replacement,5yearly,2050,1
926,low_variant,5yearly,2050,0.627013044210242
926,medium_variant,5yearly,2050,0.868973047247482
926,momentum,5yearly,2050,1
926,no_change,5yearly,2050,0.818688529411697
926,zero_migration,5yearly,2050,0.873665001863427
926,constant_fertility,5yearly,2055,0.824144912569119
926,constant_mortality,5yearly,2055,0.868058988694918
926,high_variant,5yearly,2055,1.11441721986738
926,instant_replacement,5yearly,2055,1
926,low_variant,5yearly,2055,0.630690386025901
926,medium_variant,5yearly,2055,0.872261356274105
926,momentum,5yearly,2055,1
926,no_change,5yearly,2055,0.820055587853442
926,zero_migration,5yearly,2055,0.877197664481323
926,constant_fertility,5yearly,2060,0.825939368736257
926,constant_mortality,5yearly,2060,0.870727204293934
926,high_variant,5yearly,2060,1.11831865447344
926,instant_replacement,5yearly,2060,1
926,low_variant,5yearly,2060,0.634145927699202
926,medium_variant,5yearly,2060,0.876101917157563
926,momentum,5yearly,2060,1
926,no_change,5yearly,2060,0.821476206588428
926,zero_migration,5yearly,2060,0.881317817661535
926,constant_fertility,5yearly,2065,0.828281054872284
926,constant_mortality,5yearly,2065,0.873826145603354
926,high_variant,5yearly,2065,1.12117576940959
926,instant_replacement,5yearly,2065,1
926,low_variant,5yearly,2065,0.636415802421627
926,medium_variant,5yearly,2065,0.878877517029356
926,momentum,5yearly,2065,1
926,no_change,5yearly,2065,0.823282120700661
926,zero_migration,5yearly,2065,0.884289449892527
926,constant_fertility,5yearly,2070,0.830454550127521
926,constant_mortality,5yearly,2070,0.876164681647171
926,high_variant,5yearly,2070,1.12400143545816
926,instant_replacement,5yearly,2070,1
926,low_variant,5yearly,2070,0.638806636179068
926,medium_variant,5yearly,2070,0.881339488841798
926,momentum,5yearly,2070,1
926,no_change,5yearly,2070,0.825362839389263
926,zero_migration,5yearly,2070,0.886993150756384
926,constant_fertility,5yearly,2075,0.832610856547343
926,constant_mortality,5yearly,2075,0.878356511807157
926,high_variant,5yearly,2075,1.12681104187344
926,instant_replacement,5yearly,2075,1
926,low_variant,5yearly,2075,0.641637091927574
926,medium_variant,5yearly,2075,0.883948895575067
926,momentum,5yearly,2075,1
926,no_change,5yearly,2075,0.82749257102817
926,zero_migration,5yearly,2075,0.889875231550131
926,constant_fertility,5yearly,2080,0.834655426498059
926,constant_mortality,5yearly,2080,0.879730483511724
926,high_variant,5yearly,2080,1.12862648526908
926,instant_replacement,5yearly,2080,1
926,low_variant,5yearly,2080,0.64288475465918
926,medium_variant,5yearly,2080,0.885455297193956
926,momentum,5yearly,2080,1
926,no_change,5yearly,2080,0.82945413625139
926,zero_migration,5yearly,2080,0.891503170356607
926,constant_fertility,5yearly,2085,0.836459628523896
926,constant_mortality,5yearly,2085,0.881309539356807
926,high_variant,5yearly,2085,1.13070217337033
926,instant_replacement,5yearly,2085,1
926,low_variant,5yearly,2085,0.644444933257864
926,medium_variant,5yearly,2085,0.887316838139979
926,momentum,5yearly,2085,1
926,no_change,5yearly,2085,0.831235571565055
926,zero_migration,5yearly,2085,0.893444034416239
926,constant_fertility,5yearly,2090,0.838760306072996
926,constant_mortality,5yearly,2090,0.882017525986744
926,high_variant,5yearly,2090,1.13162678560179
926,instant_replacement,5yearly,2090,1
926,low_variant,5yearly,2090,0.645799176136414
926,medium_variant,5yearly,2090,0.888469953601552
926,momentum,5yearly,2090,1
926,no_change,5yearly,2090,0.832995592896167
926,zero_migration,5yearly,2090,0.894636852473805
926,constant_fertility,5yearly,2095,0.841008108677631
926,constant_mortality,5yearly,2095,0.88386378011044
926,high_variant,5yearly,2095,1.13318528538345
926,instant_replacement,5yearly,2095,1
926,low_variant,5yearly,2095,0.646690952223638
926,medium_variant,5yearly,2095,0.890389274854309
926,momentum,5yearly,2095,1
926,no_change,5yearly,2095,0.834900765985353
926,zero_migration,5yearly,2095,0.896690560390788
