region,variant,freq,year,netreporductionrate
941,estimates,5yearly,1950,1.80604468266593
941,estimates,5yearly,1955,1.92925834405302
941,estimates,5yearly,1960,2.05157890650922
941,estimates,5yearly,1965,2.16182827182077
941,estimates,5yearly,1970,2.18381536400859
941,estimates,5yearly,1975,2.25210736975808
941,estimates,5yearly,1980,2.28247919187708
941,estimates,5yearly,1985,2.21665250549142
941,estimates,5yearly,1990,2.10487758055205
941,estimates,5yearly,1995,2.04230549513081
941,estimates,5yearly,2000,1.98215605344369
941,estimates,5yearly,2005,1.91824412080127
941,estimates,5yearly,2010,1.83712551217808
941,constant_fertility,5yearly,2015,1.90742306321068
941,constant_mortality,5yearly,2015,1.71343201503598
941,high_variant,5yearly,2015,1.863946370773
941,instant_replacement,5yearly,2015,1
941,low_variant,5yearly,2015,1.64356525580829
941,medium_variant,5yearly,2015,1.75376666257249
941,momentum,5yearly,2015,1
941,no_change,5yearly,2015,1.86342576955536
941,zero_migration,5yearly,2015,1.75255742827354
941,constant_fertility,5yearly,2020,1.97364495188668
941,constant_mortality,5yearly,2020,1.60148785492053
941,high_variant,5yearly,2020,1.84873894813321
941,instant_replacement,5yearly,2020,1
941,low_variant,5yearly,2020,1.49104379569504
941,medium_variant,5yearly,2020,1.6699135996438
941,momentum,5yearly,2020,1
941,no_change,5yearly,2020,1.89207230236968
941,zero_migration,5yearly,2020,1.66715335475655
941,constant_fertility,5yearly,2025,2.03883269937878
941,constant_mortality,5yearly,2025,1.50388343277848
941,high_variant,5yearly,2025,1.81990002020734
941,instant_replacement,5yearly,2025,1
941,low_variant,5yearly,2025,1.3672489905161
941,medium_variant,5yearly,2025,1.59337994655411
941,momentum,5yearly,2025,1
941,no_change,5yearly,2025,1.92278344074079
941,zero_migration,5yearly,2025,1.58991531793976
941,constant_fertility,5yearly,2030,2.10403338898874
941,constant_mortality,5yearly,2030,1.41891980606676
941,high_variant,5yearly,2030,1.75287260184844
941,instant_replacement,5yearly,2030,1
941,low_variant,5yearly,2030,1.29680008014295
941,medium_variant,5yearly,2030,1.52482617873958
941,momentum,5yearly,2030,1
941,no_change,5yearly,2030,1.95522596040867
941,zero_migration,5yearly,2030,1.52089622935901
941,constant_fertility,5yearly,2035,2.16619193561613
941,constant_mortality,5yearly,2035,1.34373602507083
941,high_variant,5yearly,2035,1.69014281843889
941,instant_replacement,5yearly,2035,1
941,low_variant,5yearly,2035,1.23280307427286
941,medium_variant,5yearly,2035,1.4613596036659
941,momentum,5yearly,2035,1
941,no_change,5yearly,2035,1.98781270331006
941,zero_migration,5yearly,2035,1.45706288953063
941,constant_fertility,5yearly,2040,2.22469087346722
941,constant_mortality,5yearly,2040,1.27792858368519
941,high_variant,5yearly,2040,1.63219964215717
941,instant_replacement,5yearly,2040,1
941,low_variant,5yearly,2040,1.17509303654653
941,medium_variant,5yearly,2040,1.40330101833576
941,momentum,5yearly,2040,1
941,no_change,5yearly,2040,2.0195456890124
941,zero_migration,5yearly,2040,1.39873763009789
941,constant_fertility,5yearly,2045,2.28022912168021
941,constant_mortality,5yearly,2045,1.21940030490619
941,high_variant,5yearly,2045,1.57874570252069
941,instant_replacement,5yearly,2045,1
941,low_variant,5yearly,2045,1.12255184692921
941,medium_variant,5yearly,2045,1.3503023784616
941,momentum,5yearly,2045,1
941,no_change,5yearly,2045,2.05044211844271
941,zero_migration,5yearly,2045,1.34567111326384
941,constant_fertility,5yearly,2050,2.33164890456538
941,constant_mortality,5yearly,2050,1.16803791997698
941,high_variant,5yearly,2050,1.53045625468212
941,instant_replacement,5yearly,2050,1
941,low_variant,5yearly,2050,1.07517566983742
941,medium_variant,5yearly,2050,1.30201773116859
941,momentum,5yearly,2050,1
941,no_change,5yearly,2050,2.07988926083539
941,zero_migration,5yearly,2050,1.29756490833993
941,constant_fertility,5yearly,2055,2.37816655948719
941,constant_mortality,5yearly,2055,1.12162831268134
941,high_variant,5yearly,2055,1.48552749716245
941,instant_replacement,5yearly,2055,1
941,low_variant,5yearly,2055,1.03130986225214
941,medium_variant,5yearly,2055,1.25759685855148
941,momentum,5yearly,2055,1
941,no_change,5yearly,2055,2.10677065648709
941,zero_migration,5yearly,2055,1.25340885458684
941,constant_fertility,5yearly,2060,2.41952135732995
941,constant_mortality,5yearly,2060,1.08103740045506
941,high_variant,5yearly,2060,1.44507519915114
941,instant_replacement,5yearly,2060,1
941,low_variant,5yearly,2060,0.991795844608734
941,medium_variant,5yearly,2060,1.21732832964306
941,momentum,5yearly,2060,1
941,no_change,5yearly,2060,2.13084204317201
941,zero_migration,5yearly,2060,1.21338440066332
941,constant_fertility,5yearly,2065,2.4575939110978
941,constant_mortality,5yearly,2065,1.0444235655462
941,high_variant,5yearly,2065,1.40835364545106
941,instant_replacement,5yearly,2065,1
941,low_variant,5yearly,2065,0.955114890959559
941,medium_variant,5yearly,2065,1.18032828765202
941,momentum,5yearly,2065,1
941,no_change,5yearly,2065,2.15324734376635
941,zero_migration,5yearly,2065,1.17664818246678
941,constant_fertility,5yearly,2070,2.49285623551308
941,constant_mortality,5yearly,2070,1.01162495900852
941,high_variant,5yearly,2070,1.37513792292329
941,instant_replacement,5yearly,2070,1
941,low_variant,5yearly,2070,0.920833661528482
941,medium_variant,5yearly,2070,1.14664336054304
941,momentum,5yearly,2070,1
941,no_change,5yearly,2070,2.17462992449109
941,zero_migration,5yearly,2070,1.1432602185302
941,constant_fertility,5yearly,2075,2.52576695441519
941,constant_mortality,5yearly,2075,0.9820235504773
941,high_variant,5yearly,2075,1.34514011616585
941,instant_replacement,5yearly,2075,1
941,low_variant,5yearly,2075,0.889223796463218
941,medium_variant,5yearly,2075,1.11564670202345
941,momentum,5yearly,2075,1
941,no_change,5yearly,2075,2.19467738881905
941,zero_migration,5yearly,2075,1.11259360417479
941,constant_fertility,5yearly,2080,2.55635169778368
941,constant_mortality,5yearly,2080,0.955319650860809
941,high_variant,5yearly,2080,1.31742091849232
941,instant_replacement,5yearly,2080,1
941,low_variant,5yearly,2080,0.859853192122974
941,medium_variant,5yearly,2080,1.08724856992946
941,momentum,5yearly,2080,1
941,no_change,5yearly,2080,2.21320488080313
941,zero_migration,5yearly,2080,1.08452198114255
941,constant_fertility,5yearly,2085,2.5843945672258
941,constant_mortality,5yearly,2085,0.930745406676156
941,high_variant,5yearly,2085,1.29227655695323
941,instant_replacement,5yearly,2085,1
941,low_variant,5yearly,2085,0.832514379750326
941,medium_variant,5yearly,2085,1.06108672461855
941,momentum,5yearly,2085,1
941,no_change,5yearly,2085,2.23029167035059
941,zero_migration,5yearly,2085,1.05866668923265
941,constant_fertility,5yearly,2090,2.61072348166965
941,constant_mortality,5yearly,2090,0.908386022743429
941,high_variant,5yearly,2090,1.26892415120013
941,instant_replacement,5yearly,2090,1
941,low_variant,5yearly,2090,0.80737252711358
941,medium_variant,5yearly,2090,1.03706873902999
941,momentum,5yearly,2090,1
941,no_change,5yearly,2090,2.24617540445833
941,zero_migration,5yearly,2090,1.03492885373533
941,constant_fertility,5yearly,2095,2.63511111072608
941,constant_mortality,5yearly,2095,0.887618208345625
941,high_variant,5yearly,2095,1.24740204994597
941,instant_replacement,5yearly,2095,1
941,low_variant,5yearly,2095,0.783770796779002
941,medium_variant,5yearly,2095,1.01437403627453
941,momentum,5yearly,2095,1
941,no_change,5yearly,2095,2.26104534246109
941,zero_migration,5yearly,2095,1.01250157019099
