region,variant,freq,year,netreporductionrate
910,estimates,5yearly,1950,1.96634386403178
910,estimates,5yearly,1955,2.07356975290702
910,estimates,5yearly,1960,2.20952447533048
910,estimates,5yearly,1965,2.30176914029636
910,estimates,5yearly,1970,2.39261489502246
910,estimates,5yearly,1975,2.44263546260727
910,estimates,5yearly,1980,2.43605508586893
910,estimates,5yearly,1985,2.39786049849791
910,estimates,5yearly,1990,2.25672445016922
910,estimates,5yearly,1995,2.26317260182948
910,estimates,5yearly,2000,2.23248401123439
910,estimates,5yearly,2005,2.19292675017558
910,estimates,5yearly,2010,2.08954162923253
910,constant_fertility,5yearly,2015,2.14622225998778
910,constant_mortality,5yearly,2015,1.91398888296417
910,high_variant,5yearly,2015,2.07294606818138
910,instant_replacement,5yearly,2015,1
910,low_variant,5yearly,2015,1.85280321907652
910,medium_variant,5yearly,2015,1.96257136763962
910,momentum,5yearly,2015,1
910,no_change,5yearly,2015,2.09260989271766
910,zero_migration,5yearly,2015,1.9627299179459
910,constant_fertility,5yearly,2020,2.18891041305349
910,constant_mortality,5yearly,2020,1.75938980577492
910,high_variant,5yearly,2020,2.0156715742808
910,instant_replacement,5yearly,2020,1
910,low_variant,5yearly,2020,1.65720403623215
910,medium_variant,5yearly,2020,1.83635933475776
910,momentum,5yearly,2020,1
910,no_change,5yearly,2020,2.096143790137
910,zero_migration,5yearly,2020,1.83679948975983
910,constant_fertility,5yearly,2025,2.22602931990472
910,constant_mortality,5yearly,2025,1.62712358155296
910,high_variant,5yearly,2025,1.95017810813941
910,instant_replacement,5yearly,2025,1
910,low_variant,5yearly,2025,1.49569199261166
910,medium_variant,5yearly,2025,1.72282907118976
910,momentum,5yearly,2025,1
910,no_change,5yearly,2025,2.10066626952376
910,zero_migration,5yearly,2025,1.72350701841846
910,constant_fertility,5yearly,2030,2.26012161928315
910,constant_mortality,5yearly,2030,1.51594207380455
910,high_variant,5yearly,2030,1.85466835246112
910,instant_replacement,5yearly,2030,1
910,low_variant,5yearly,2030,1.39514218650402
910,medium_variant,5yearly,2030,1.6248810789239
910,momentum,5yearly,2030,1
910,no_change,5yearly,2030,2.10576745718757
910,zero_migration,5yearly,2030,1.62572929652761
910,constant_fertility,5yearly,2035,2.28863676776146
910,constant_mortality,5yearly,2035,1.41953318013487
910,high_variant,5yearly,2035,1.76808029552308
910,instant_replacement,5yearly,2035,1
910,low_variant,5yearly,2035,1.30488868374709
910,medium_variant,5yearly,2035,1.53648726454424
910,momentum,5yearly,2035,1
910,no_change,5yearly,2035,2.11088531084704
910,zero_migration,5yearly,2035,1.53744796006311
910,constant_fertility,5yearly,2040,2.31236872133008
910,constant_mortality,5yearly,2040,1.33775398059162
910,high_variant,5yearly,2040,1.69126824038144
910,instant_replacement,5yearly,2040,1
910,low_variant,5yearly,2040,1.2256252380827
910,medium_variant,5yearly,2040,1.45820479225439
910,momentum,5yearly,2040,1
910,no_change,5yearly,2040,2.11579752095417
910,zero_migration,5yearly,2040,1.45923554787178
910,constant_fertility,5yearly,2045,2.33340855577222
910,constant_mortality,5yearly,2045,1.26674536813991
910,high_variant,5yearly,2045,1.62303878122754
910,instant_replacement,5yearly,2045,1
910,low_variant,5yearly,2045,1.15600355909787
910,medium_variant,5yearly,2045,1.38950709202134
910,momentum,5yearly,2045,1
910,no_change,5yearly,2045,2.12077426400153
910,zero_migration,5yearly,2045,1.39056582587626
910,constant_fertility,5yearly,2050,2.35297354659714
910,constant_mortality,5yearly,2050,1.20512845460782
910,high_variant,5yearly,2050,1.5630774307166
910,instant_replacement,5yearly,2050,1
910,low_variant,5yearly,2050,1.0951800846256
910,medium_variant,5yearly,2050,1.32886559577682
910,momentum,5yearly,2050,1
910,no_change,5yearly,2050,2.12585501090954
910,zero_migration,5yearly,2050,1.32992362160281
910,constant_fertility,5yearly,2055,2.37021872699725
910,constant_mortality,5yearly,2055,1.15124142232297
910,high_variant,5yearly,2055,1.50956887163009
910,instant_replacement,5yearly,2055,1
910,low_variant,5yearly,2055,1.0414008877741
910,medium_variant,5yearly,2055,1.27540457991204
910,momentum,5yearly,2055,1
910,no_change,5yearly,2055,2.13084059934198
910,zero_migration,5yearly,2055,1.27643970726081
910,constant_fertility,5yearly,2060,2.38542416885326
910,constant_mortality,5yearly,2060,1.10436945722973
910,high_variant,5yearly,2060,1.46227457525468
910,instant_replacement,5yearly,2060,1
910,low_variant,5yearly,2060,0.993839221050951
910,medium_variant,5yearly,2060,1.22766925386198
910,momentum,5yearly,2060,1
910,no_change,5yearly,2060,2.1356382851158
910,zero_migration,5yearly,2060,1.22866642486178
910,constant_fertility,5yearly,2065,2.39966410825963
910,constant_mortality,5yearly,2065,1.06395860629271
910,high_variant,5yearly,2065,1.42149715275749
910,instant_replacement,5yearly,2065,1
910,low_variant,5yearly,2065,0.953111774347161
910,medium_variant,5yearly,2065,1.18674196114586
910,momentum,5yearly,2065,1
910,no_change,5yearly,2065,2.14036048762669
910,zero_migration,5yearly,2065,1.18769986756431
910,constant_fertility,5yearly,2070,2.4128521628208
910,constant_mortality,5yearly,2070,1.02814708663018
910,high_variant,5yearly,2070,1.38458665718553
910,instant_replacement,5yearly,2070,1
910,low_variant,5yearly,2070,0.916036672251465
910,medium_variant,5yearly,2070,1.14974669647789
910,momentum,5yearly,2070,1
910,no_change,5yearly,2070,2.14515085374104
910,zero_migration,5yearly,2070,1.15064879749503
910,constant_fertility,5yearly,2075,2.42553521317728
910,constant_mortality,5yearly,2075,0.996409612622269
910,high_variant,5yearly,2075,1.35214714799557
910,instant_replacement,5yearly,2075,1
910,low_variant,5yearly,2075,0.883363022224191
910,medium_variant,5yearly,2075,1.11693221991352
910,momentum,5yearly,2075,1
910,no_change,5yearly,2075,2.14997361329584
