region,variant,freq,year,netreporductionrate
914,estimates,5yearly,1950,1.64678218866011
914,estimates,5yearly,1955,1.74330804012327
914,estimates,5yearly,1960,1.85022802389161
914,estimates,5yearly,1965,1.9442943303538
914,estimates,5yearly,1970,2.09285752084759
914,estimates,5yearly,1975,2.23141447219687
914,estimates,5yearly,1980,2.31032911460306
914,estimates,5yearly,1985,2.28032452340398
914,estimates,5yearly,1990,2.20908793926366
914,estimates,5yearly,1995,2.1311413169995
914,estimates,5yearly,2000,2.10969612344636
914,estimates,5yearly,2005,2.13974699335872
914,estimates,5yearly,2010,2.13822154838644
914,constant_fertility,5yearly,2015,2.21194939962183
914,constant_mortality,5yearly,2015,2.01213653372619
914,high_variant,5yearly,2015,2.1779938489119
914,instant_replacement,5yearly,2015,1
914,low_variant,5yearly,2015,1.97749111711794
914,medium_variant,5yearly,2015,2.07752985668436
914,momentum,5yearly,2015,1
914,no_change,5yearly,2015,2.14182146050468
914,zero_migration,5yearly,2015,2.0776185460458
914,constant_fertility,5yearly,2020,2.28198222964155
914,constant_mortality,5yearly,2020,1.88602951073542
914,high_variant,5yearly,2020,2.1702174294118
914,instant_replacement,5yearly,2020,1
914,low_variant,5yearly,2020,1.84004412398711
914,medium_variant,5yearly,2020,2.00541106312309
914,momentum,5yearly,2020,1
914,no_change,5yearly,2020,2.14648485686076
914,zero_migration,5yearly,2020,2.00554637509919
914,constant_fertility,5yearly,2025,2.34713973934691
914,constant_mortality,5yearly,2025,1.76467052115953
914,high_variant,5yearly,2025,2.13585779377264
914,instant_replacement,5yearly,2025,1
914,low_variant,5yearly,2025,1.71294836253542
914,medium_variant,5yearly,2025,1.92437761174374
914,momentum,5yearly,2025,1
914,no_change,5yearly,2025,2.15164875351263
914,zero_migration,5yearly,2025,1.92444060150674
914,constant_fertility,5yearly,2030,2.40470388475734
914,constant_mortality,5yearly,2030,1.64868417750996
914,high_variant,5yearly,2030,2.05379386911641
914,instant_replacement,5yearly,2030,1
914,low_variant,5yearly,2030,1.62141808691961
914,medium_variant,5yearly,2030,1.83761394037045
914,momentum,5yearly,2030,1
914,no_change,5yearly,2030,2.15707672224918
914,zero_migration,5yearly,2030,1.83755540373007
914,constant_fertility,5yearly,2035,2.45587789094571
914,constant_mortality,5yearly,2035,1.54164345065049
914,high_variant,5yearly,2035,1.969280663242
914,instant_replacement,5yearly,2035,1
914,low_variant,5yearly,2035,1.52990094839494
914,medium_variant,5yearly,2035,1.74927469368595
914,momentum,5yearly,2035,1
914,no_change,5yearly,2035,2.16283586919977
914,zero_migration,5yearly,2035,1.74908379173463
914,constant_fertility,5yearly,2040,2.50300282242768
914,constant_mortality,5yearly,2040,1.44351292910312
914,high_variant,5yearly,2040,1.88737834731092
914,instant_replacement,5yearly,2040,1
914,low_variant,5yearly,2040,1.44136091566345
914,medium_variant,5yearly,2040,1.66400434115442
914,momentum,5yearly,2040,1
914,no_change,5yearly,2040,2.16891665410909
914,zero_migration,5yearly,2040,1.66367989260108
914,constant_fertility,5yearly,2045,2.54364721565433
914,constant_mortality,5yearly,2045,1.3544662911864
914,high_variant,5yearly,2045,1.8074383375588
914,instant_replacement,5yearly,2045,1
914,low_variant,5yearly,2045,1.35665840546907
914,medium_variant,5yearly,2045,1.58192969912453
914,momentum,5yearly,2045,1
914,no_change,5yearly,2045,2.17519410548521
914,zero_migration,5yearly,2045,1.58148971610957
914,constant_fertility,5yearly,2050,2.57974535050903
914,constant_mortality,5yearly,2050,1.27439296280311
914,high_variant,5yearly,2050,1.73256212352914
914,instant_replacement,5yearly,2050,1
914,low_variant,5yearly,2050,1.277218574108
914,medium_variant,5yearly,2050,1.50497425369604
914,momentum,5yearly,2050,1
914,no_change,5yearly,2050,2.18156433083911
914,zero_migration,5yearly,2050,1.5044566262935
914,constant_fertility,5yearly,2055,2.61003502691439
914,constant_mortality,5yearly,2055,1.20287543743892
914,high_variant,5yearly,2055,1.66110484492116
914,instant_replacement,5yearly,2055,1
914,low_variant,5yearly,2055,1.20220572382445
914,medium_variant,5yearly,2055,1.43155005016899
914,momentum,5yearly,2055,1
914,no_change,5yearly,2055,2.18803925500972
914,zero_migration,5yearly,2055,1.43097955252984
914,constant_fertility,5yearly,2060,2.63628860199434
914,constant_mortality,5yearly,2060,1.14143198164737
914,high_variant,5yearly,2060,1.59832752289509
914,instant_replacement,5yearly,2060,1
914,low_variant,5yearly,2060,1.13661085762549
914,medium_variant,5yearly,2060,1.36728524820308
914,momentum,5yearly,2060,1
914,no_change,5yearly,2060,2.19473229995421
914,zero_migration,5yearly,2060,1.36668667523197
914,constant_fertility,5yearly,2065,2.66049715929248
914,constant_mortality,5yearly,2065,1.08730058603252
914,high_variant,5yearly,2065,1.5417149305964
914,instant_replacement,5yearly,2065,1
914,low_variant,5yearly,2065,1.07785106588242
914,medium_variant,5yearly,2065,1.30969953909391
914,momentum,5yearly,2065,1
914,no_change,5yearly,2065,2.20171666793514
914,zero_migration,5yearly,2065,1.30908547079661
914,constant_fertility,5yearly,2070,2.68100493754436
914,constant_mortality,5yearly,2070,1.03859889319455
914,high_variant,5yearly,2070,1.4893941528342
914,instant_replacement,5yearly,2070,1
914,low_variant,5yearly,2070,1.02329485396636
914,medium_variant,5yearly,2070,1.25614462395677
914,momentum,5yearly,2070,1
914,no_change,5yearly,2070,2.20897128254885
914,zero_migration,5yearly,2070,1.25553021594343
914,constant_fertility,5yearly,2075,2.6994753145007
914,constant_mortality,5yearly,2075,0.995068779003603
914,high_variant,5yearly,2075,1.44217109076157
914,instant_replacement,5yearly,2075,1
914,low_variant,5yearly,2075,0.973791847432633
914,medium_variant,5yearly,2075,1.20784776215825
914,momentum,5yearly,2075,1
914,no_change,5yearly,2075,2.21644184776922
914,zero_migration,5yearly,2075,1.2072456364507
914,constant_fertility,5yearly,2080,2.71553715990128
914,constant_mortality,5yearly,2080,0.95637043244359
914,high_variant,5yearly,2080,1.39860482785438
914,instant_replacement,5yearly,2080,1
914,low_variant,5yearly,2080,0.929119795589537
914,medium_variant,5yearly,2080,1.16362575661226
914,momentum,5yearly,2080,1
914,no_change,5yearly,2080,2.22412948673674
914,zero_migration,5yearly,2080,1.16303693374205
914,constant_fertility,5yearly,2085,2.73084517830651
914,constant_mortality,5yearly,2085,0.922187116783183
914,high_variant,5yearly,2085,1.36047570653642
914,instant_replacement,5yearly,2085,1
914,low_variant,5yearly,2085,0.889803931892309
914,medium_variant,5yearly,2085,1.12466184665848
914,momentum,5yearly,2085,1
914,no_change,5yearly,2085,2.23205941973931
914,zero_migration,5yearly,2085,1.12407996639079
914,constant_fertility,5yearly,2090,2.74462239261415
914,constant_mortality,5yearly,2090,0.890982161415318
914,high_variant,5yearly,2090,1.3244610797973
914,instant_replacement,5yearly,2090,1
914,low_variant,5yearly,2090,0.852747937079389
914,medium_variant,5yearly,2090,1.08837236090763
914,momentum,5yearly,2090,1
914,no_change,5yearly,2090,2.24025177384456
914,zero_migration,5yearly,2090,1.08781676305324
914,constant_fertility,5yearly,2095,2.75769063987669
914,constant_mortality,5yearly,2095,0.862956768333244
914,high_variant,5yearly,2095,1.29179544480848
914,instant_replacement,5yearly,2095,1
914,low_variant,5yearly,2095,0.819133646640105
914,medium_variant,5yearly,2095,1.05542481429556
914,momentum,5yearly,2095,1
914,no_change,5yearly,2095,2.24871227696852
914,zero_migration,5yearly,2095,1.05489905762356
