variant,continent,year,potentialsupport2569_70
medium_variant,909,2062,3.178
medium_variant,909,2063,3.15
medium_variant,909,2064,3.119
medium_variant,909,2065,3.09
medium_variant,909,2066,3.073
medium_variant,909,2067,3.053
medium_variant,909,2068,3.034
medium_variant,909,2069,3.015
medium_variant,909,2070,2.995
medium_variant,909,2071,2.983
medium_variant,909,2072,2.97
medium_variant,909,2073,2.953
medium_variant,909,2074,2.93
medium_variant,909,2075,2.902
medium_variant,909,2076,2.885
medium_variant,909,2077,2.861
medium_variant,909,2078,2.834
medium_variant,909,2079,2.805
medium_variant,909,2080,2.776
medium_variant,909,2081,2.755
medium_variant,909,2082,2.733
medium_variant,909,2083,2.707
medium_variant,909,2084,2.679
medium_variant,909,2085,2.648
medium_variant,909,2086,2.626
medium_variant,909,2087,2.601
medium_variant,909,2088,2.573
medium_variant,909,2089,2.545
medium_variant,909,2090,2.515
medium_variant,909,2091,2.493
medium_variant,909,2092,2.471
medium_variant,909,2093,2.447
medium_variant,909,2094,2.421
medium_variant,909,2095,2.394
medium_variant,909,2096,2.377
medium_variant,909,2097,2.357
medium_variant,909,2098,2.336
medium_variant,909,2099,2.314
medium_variant,909,2100,2.29
high_variant,909,2015,6.81985470169093
low_variant,909,2015,6.81985470169093
constant_fertility,909,2015,6.81985470169093
instant_replacement,909,2015,6.81985470169093
zero_migration,909,2015,6.81985470169093
constant_mortality,909,2015,6.81985470169093
no_change,909,2015,6.81985470169093
high_variant,909,2020,5.95118635493386
low_variant,909,2020,5.95118635493386
constant_fertility,909,2020,5.95118635493386
instant_replacement,909,2020,5.95118635493386
zero_migration,909,2020,5.8579950694001
constant_mortality,909,2020,6.03037901752862
no_change,909,2020,6.03037901752862
high_variant,909,2025,5.32659213212994
low_variant,909,2025,5.32659213212994
constant_fertility,909,2025,5.32659213212994
instant_replacement,909,2025,5.32659213212994
zero_migration,909,2025,5.15616764029831
constant_mortality,909,2025,5.50769292373007
no_change,909,2025,5.50769338934
high_variant,909,2030,4.75615595860514
low_variant,909,2030,4.75615595860514
constant_fertility,909,2030,4.75615595860514
instant_replacement,909,2030,4.75615595860514
zero_migration,909,2030,4.5163460000514
constant_mortality,909,2030,5.03526211395259
no_change,909,2030,5.0352629297001
high_variant,909,2035,4.31599542364066
low_variant,909,2035,4.31599542364066
constant_fertility,909,2035,4.31599542364066
instant_replacement,909,2035,4.31599487389483
zero_migration,909,2035,4.01565169679972
constant_mortality,909,2035,4.68906276320821
no_change,909,2035,4.68906349086805
high_variant,909,2040,4.13079535761695
low_variant,909,2040,4.13079535761695
constant_fertility,909,2040,4.13079535761695
instant_replacement,909,2040,4.13079503604828
zero_migration,909,2040,3.76658632912253
constant_mortality,909,2040,4.6223882605156
no_change,909,2040,4.6223881539768
high_variant,909,2045,3.96408693383744
low_variant,909,2045,3.86785390985197
constant_fertility,909,2045,3.93661735879178
instant_replacement,909,2045,3.88135670701246
zero_migration,909,2045,3.49879974120197
constant_mortality,909,2045,4.50553190452972
no_change,909,2045,4.52942205720543
high_variant,909,2050,4.01339001858778
low_variant,909,2050,3.76941951226972
constant_fertility,909,2050,3.94693838193779
instant_replacement,909,2050,3.83567188213833
zero_migration,909,2050,3.4284342272133
constant_mortality,909,2050,4.61692755797033
no_change,909,2050,4.68311463754104
high_variant,909,2055,3.93082434136834
low_variant,909,2055,3.52295178071878
constant_fertility,909,2055,3.82621450384853
instant_replacement,909,2055,3.66154160613186
zero_migration,909,2055,3.25508335560822
constant_mortality,909,2055,4.53069473224508
no_change,909,2055,4.65181325080378
high_variant,909,2060,3.8278688288464
low_variant,909,2060,3.27511761173392
constant_fertility,909,2060,3.70279453900411
instant_replacement,909,2060,3.48343647668015
zero_migration,909,2060,3.09570206083514
constant_mortality,909,2060,4.41272049944996
no_change,909,2060,4.60120520612676
high_variant,909,2065,3.73470782437942
low_variant,909,2065,3.04411397988929
constant_fertility,909,2065,3.60073090198622
instant_replacement,909,2065,3.31989088326759
zero_migration,909,2065,2.96758041879388
constant_mortality,909,2065,4.30503635028225
no_change,909,2065,4.57483421080819
high_variant,909,2070,3.70904198771777
low_variant,909,2070,2.86697170357119
constant_fertility,909,2070,3.56988556028363
instant_replacement,909,2070,3.21511044989145
zero_migration,909,2070,2.91227817708903
constant_mortality,909,2070,4.28587698084716
no_change,909,2070,4.65768682401386
high_variant,909,2075,3.71900229534971
low_variant,909,2075,2.70517410080411
constant_fertility,909,2075,3.57464300690812
instant_replacement,909,2075,3.13634015285764
zero_migration,909,2075,2.88780238847326
constant_mortality,909,2075,4.30117043171169
no_change,909,2075,4.79788039442586
high_variant,909,2080,3.68395582995808
low_variant,909,2080,2.49530269011675
constant_fertility,909,2080,3.5369713273068
instant_replacement,909,2080,3.0145417903015
zero_migration,909,2080,2.8083582756494
constant_mortality,909,2080,4.2275790736304
no_change,909,2080,4.86175121747869
high_variant,909,2085,3.65576255060996
low_variant,909,2085,2.28689795084193
constant_fertility,909,2085,3.51198467058242
instant_replacement,909,2085,2.90048790011626
zero_migration,909,2085,2.72204713426583
constant_mortality,909,2085,4.12916438569829
no_change,909,2085,4.91605219984451
high_variant,909,2090,3.50118439986569
low_variant,909,2090,2.14343578272953
constant_fertility,909,2090,3.4390393019147
instant_replacement,909,2090,2.80591925109334
zero_migration,909,2090,2.62515528028369
constant_mortality,909,2090,3.98965408593029
no_change,909,2090,4.87680101738849
high_variant,909,2095,3.31862652373722
low_variant,909,2095,2.04800801129952
constant_fertility,909,2095,3.37085827810754
instant_replacement,909,2095,2.69662041477063
zero_migration,909,2095,2.5331564469481
constant_mortality,909,2095,3.87848164835583
no_change,909,2095,4.85770752388776
high_variant,909,2100,3.14879952817489
low_variant,909,2100,1.98266379944758
constant_fertility,909,2100,3.32166241535129
instant_replacement,909,2100,2.5881203858038
zero_migration,909,2100,2.45675432659531
constant_mortality,909,2100,3.80846230782669
no_change,909,2100,4.89143070305878
