variant,continent,year,potentialsupport2569_70
medium_variant,908,2073,2.125
medium_variant,908,2074,2.127
medium_variant,908,2075,2.125
medium_variant,908,2076,2.125
medium_variant,908,2077,2.12
medium_variant,908,2078,2.111
medium_variant,908,2079,2.099
medium_variant,908,2080,2.086
medium_variant,908,2081,2.076
medium_variant,908,2082,2.064
medium_variant,908,2083,2.049
medium_variant,908,2084,2.033
medium_variant,908,2085,2.016
medium_variant,908,2086,2.005
medium_variant,908,2087,1.992
medium_variant,908,2088,1.978
medium_variant,908,2089,1.963
medium_variant,908,2090,1.948
medium_variant,908,2091,1.941
medium_variant,908,2092,1.933
medium_variant,908,2093,1.924
medium_variant,908,2094,1.914
medium_variant,908,2095,1.903
medium_variant,908,2096,1.901
medium_variant,908,2097,1.899
medium_variant,908,2098,1.894
medium_variant,908,2099,1.888
medium_variant,908,2100,1.881
high_variant,908,2015,4.91176591767459
low_variant,908,2015,4.91176591767459
constant_fertility,908,2015,4.91176591767459
instant_replacement,908,2015,4.91176591767459
zero_migration,908,2015,4.91176591767459
constant_mortality,908,2015,4.91176591767459
no_change,908,2015,4.91176591767459
high_variant,908,2020,4.50903406444318
low_variant,908,2020,4.50903406444318
constant_fertility,908,2020,4.50903406444318
instant_replacement,908,2020,4.50903405434957
zero_migration,908,2020,4.4836178478717
constant_mortality,908,2020,4.56986663609674
no_change,908,2020,4.56986663609674
high_variant,908,2025,3.93701359325924
low_variant,908,2025,3.93701359325924
constant_fertility,908,2025,3.93701359325924
instant_replacement,908,2025,3.93701365564719
zero_migration,908,2025,3.88733969404155
constant_mortality,908,2025,4.0713342473725
no_change,908,2025,4.0713342473725
high_variant,908,2030,3.44214826493296
low_variant,908,2030,3.44214826493296
constant_fertility,908,2030,3.44214826493296
instant_replacement,908,2030,3.44214831323134
zero_migration,908,2030,3.37025258314117
constant_mortality,908,2030,3.64517719353524
no_change,908,2030,3.64517719353524
high_variant,908,2035,3.050514719277
low_variant,908,2035,3.050514719277
constant_fertility,908,2035,3.050514719277
instant_replacement,908,2035,3.05051476579237
zero_migration,908,2035,2.95977795076309
constant_mortality,908,2035,3.31681649456151
no_change,908,2035,3.31681649456151
high_variant,908,2040,2.82178765947719
low_variant,908,2040,2.82178765947719
constant_fertility,908,2040,2.82178765947719
instant_replacement,908,2040,2.82178769448168
zero_migration,908,2040,2.71295173942023
constant_mortality,908,2040,3.16204607997637
no_change,908,2040,3.16204607997637
high_variant,908,2045,2.69854940904748
low_variant,908,2045,2.617637853388
constant_fertility,908,2045,2.64742322293341
instant_replacement,908,2045,2.73183532505587
zero_migration,908,2045,2.53093405461855
constant_mortality,908,2045,3.07577077829363
no_change,908,2045,3.06324679472883
high_variant,908,2050,2.62610160861016
low_variant,908,2050,2.42937405038462
constant_fertility,908,2050,2.50071059306655
instant_replacement,908,2050,2.66124833298195
zero_migration,908,2050,2.38339109396977
constant_mortality,908,2050,3.02232488122797
no_change,908,2050,2.98950176041446
high_variant,908,2055,2.5557869296062
low_variant,908,2055,2.22999312019136
constant_fertility,908,2055,2.35044008951217
instant_replacement,908,2055,2.57450630878362
zero_migration,908,2055,2.23576908105265
constant_mortality,908,2055,2.95375877368157
no_change,908,2055,2.90052786151012
high_variant,908,2060,2.50142259191233
low_variant,908,2060,2.05484919108029
constant_fertility,908,2060,2.22259219715465
instant_replacement,908,2060,2.50170158730908
zero_migration,908,2060,2.1148072154374
constant_mortality,908,2060,2.90044944499441
no_change,908,2060,2.82884493402589
high_variant,908,2065,2.56342668041047
low_variant,908,2065,1.97894877490105
constant_fertility,908,2065,2.19750085606327
instant_replacement,908,2065,2.54328448708791
zero_migration,908,2065,2.10847631813707
constant_mortality,908,2065,2.98805950899984
no_change,908,2065,2.89095774942038
high_variant,908,2070,2.72186767288203
low_variant,908,2070,1.96565874450534
constant_fertility,908,2070,2.23990056267579
instant_replacement,908,2070,2.67921548629158
zero_migration,908,2070,2.18990112678059
constant_mortality,908,2070,3.18682472018222
no_change,908,2070,3.04884899102436
high_variant,908,2075,2.87979363551421
low_variant,908,2075,1.92228315743361
constant_fertility,908,2075,2.25501920734694
instant_replacement,908,2075,2.81256732715066
zero_migration,908,2075,2.25820799181803
constant_mortality,908,2075,3.35053718597
no_change,908,2075,3.15912182277242
high_variant,908,2080,2.96049115731993
low_variant,908,2080,1.79553249121801
constant_fertility,908,2080,2.18499125014028
instant_replacement,908,2080,2.86293675425189
zero_migration,908,2080,2.23629865833747
constant_mortality,908,2080,3.36712554664273
no_change,908,2080,3.12169010498551
high_variant,908,2085,2.9974303232012
low_variant,908,2085,1.62996760581927
constant_fertility,908,2085,2.07446069922148
instant_replacement,908,2085,2.85910676409755
zero_migration,908,2085,2.1628937759803
constant_mortality,908,2085,3.31092903879364
no_change,908,2085,3.01625680095737
high_variant,908,2090,2.89806109438317
low_variant,908,2090,1.5514211488106
constant_fertility,908,2090,1.98802970467218
instant_replacement,908,2090,2.61899010175603
zero_migration,908,2090,2.08608579374338
constant_mortality,908,2090,3.25763731358539
no_change,908,2090,2.95695101036526
high_variant,908,2095,2.78156502582207
low_variant,908,2095,1.529562572019
constant_fertility,908,2095,1.9346636568335
instant_replacement,908,2095,2.46619997472316
zero_migration,908,2095,2.03604928960141
constant_mortality,908,2095,3.25454095467057
no_change,908,2095,2.96137862393195
high_variant,908,2100,2.69828228650299
low_variant,908,2100,1.5482638311367
constant_fertility,908,2100,1.90313260122432
instant_replacement,908,2100,2.39361498735889
zero_migration,908,2100,2.0226792351783
constant_mortality,908,2100,3.30752717202011
no_change,908,2100,3.00433773120387
