variant,continent,year,potentialsupport2569_70
estimates,903,1950,20.939
estimates,903,1951,20.744
estimates,903,1952,20.756
estimates,903,1953,20.958
estimates,903,1954,21.348
estimates,903,1955,21.925
estimates,903,1956,21.577
estimates,903,1957,21.416
estimates,903,1958,21.424
estimates,903,1959,21.584
estimates,903,1960,21.884
estimates,903,1961,21.434
estimates,903,1962,21.156
estimates,903,1963,21.027
estimates,903,1964,21.024
estimates,903,1965,21.134
estimates,903,1966,20.68
estimates,903,1967,20.385
estimates,903,1968,20.238
estimates,903,1969,20.23
estimates,903,1970,20.351
estimates,903,1971,19.949
estimates,903,1972,19.704
estimates,903,1973,19.591
estimates,903,1974,19.589
estimates,903,1975,19.682
estimates,903,1976,19.32
estimates,903,1977,19.09
estimates,903,1978,18.981
estimates,903,1979,18.982
estimates,903,1980,19.076
estimates,903,1981,18.823
estimates,903,1982,18.688
estimates,903,1983,18.651
estimates,903,1984,18.695
estimates,903,1985,18.808
estimates,903,1986,18.562
estimates,903,1987,18.417
estimates,903,1988,18.354
estimates,903,1989,18.355
estimates,903,1990,18.406
estimates,903,1991,18.167
estimates,903,1992,18.017
estimates,903,1993,17.944
estimates,903,1994,17.939
estimates,903,1995,17.991
estimates,903,1996,17.736
estimates,903,1997,17.579
estimates,903,1998,17.503
estimates,903,1999,17.488
estimates,903,2000,17.523
estimates,903,2001,17.284
estimates,903,2002,17.127
estimates,903,2003,17.049
estimates,903,2004,17.053
estimates,903,2005,17.13
estimates,903,2006,16.976
estimates,903,2007,16.908
estimates,903,2008,16.907
estimates,903,2009,16.963
estimates,903,2010,17.065
estimates,903,2011,17.062
estimates,903,2012,17.123
estimates,903,2013,17.228
estimates,903,2014,17.359
estimates,903,2015,17.498
medium_variant,903,2015,17.498
medium_variant,903,2016,17.403
medium_variant,903,2017,17.346
medium_variant,903,2018,17.318
medium_variant,903,2019,17.31
medium_variant,903,2020,17.316
medium_variant,903,2021,17.115
medium_variant,903,2022,16.958
medium_variant,903,2023,16.834
medium_variant,903,2024,16.733
medium_variant,903,2025,16.649
medium_variant,903,2026,16.41
medium_variant,903,2027,16.215
medium_variant,903,2028,16.057
medium_variant,903,2029,15.929
medium_variant,903,2030,15.823
medium_variant,903,2031,15.602
medium_variant,903,2032,15.423
medium_variant,903,2033,15.279
medium_variant,903,2034,15.166
medium_variant,903,2035,15.076
medium_variant,903,2036,14.896
medium_variant,903,2037,14.754
medium_variant,903,2038,14.634
medium_variant,903,2039,14.524
medium_variant,903,2040,14.413
medium_variant,903,2041,14.209
medium_variant,903,2042,14.025
medium_variant,903,2043,13.85
medium_variant,903,2044,13.673
medium_variant,903,2045,13.486
medium_variant,903,2046,13.221
medium_variant,903,2047,12.972
medium_variant,903,2048,12.732
medium_variant,903,2049,12.494
medium_variant,903,2050,12.253
medium_variant,903,2051,11.962
medium_variant,903,2052,11.69
medium_variant,903,2053,11.434
medium_variant,903,2054,11.194
medium_variant,903,2055,10.966
medium_variant,903,2056,10.716
medium_variant,903,2057,10.489
medium_variant,903,2058,10.283
medium_variant,903,2059,10.096
medium_variant,903,2060,9.923
medium_variant,903,2061,9.739
medium_variant,903,2062,9.576
medium_variant,903,2063,9.428
medium_variant,903,2064,9.29
medium_variant,903,2065,9.158
medium_variant,903,2066,9.01
medium_variant,903,2067,8.874
medium_variant,903,2068,8.746
medium_variant,903,2069,8.621
medium_variant,903,2070,8.494
medium_variant,903,2071,8.35
medium_variant,903,2072,8.213
medium_variant,903,2073,8.079
medium_variant,903,2074,7.945
medium_variant,903,2075,7.808
medium_variant,903,2076,7.657
medium_variant,903,2077,7.511
medium_variant,903,2078,7.368
medium_variant,903,2079,7.225
medium_variant,903,2080,7.082
medium_variant,903,2081,6.93
medium_variant,903,2082,6.783
medium_variant,903,2083,6.642
medium_variant,903,2084,6.508
medium_variant,903,2085,6.381
medium_variant,903,2086,6.254
medium_variant,903,2087,6.137
medium_variant,903,2088,6.027
medium_variant,903,2089,5.922
medium_variant,903,2090,5.82
medium_variant,903,2091,5.72
medium_variant,903,2092,5.626
medium_variant,903,2093,5.536
medium_variant,903,2094,5.45
medium_variant,903,2095,5.364
medium_variant,903,2096,5.28
medium_variant,903,2097,5.199
medium_variant,903,2098,5.121
medium_variant,903,2099,5.043
medium_variant,903,2100,4.966
high_variant,903,2015,18.1899693955751
low_variant,903,2015,18.1899693955751
constant_fertility,903,2015,18.1899693955751
instant_replacement,903,2015,18.1899693955751
zero_migration,903,2015,18.1899693955751
constant_mortality,903,2015,18.1899693955751
no_change,903,2015,18.1899693955751
high_variant,903,2020,18.0194064215862
low_variant,903,2020,18.0194064215862
constant_fertility,903,2020,18.0194064215862
instant_replacement,903,2020,18.0193723358568
zero_migration,903,2020,18.0482210415451
constant_mortality,903,2020,18.1886428281942
no_change,903,2020,18.1886460431958
high_variant,903,2025,17.3464066390396
low_variant,903,2025,17.3464066390396
constant_fertility,903,2025,17.3464066390396
instant_replacement,903,2025,17.3462671152971
zero_migration,903,2025,17.4058498399265
constant_mortality,903,2025,17.7953636120875
no_change,903,2025,17.7953818623071
high_variant,903,2030,16.4988344149523
low_variant,903,2030,16.4988344149523
constant_fertility,903,2030,16.4988344149523
instant_replacement,903,2030,16.4984204515379
zero_migration,903,2030,16.5787805709579
constant_mortality,903,2030,17.2654871660151
no_change,903,2030,17.2655603417681
high_variant,903,2035,15.7286545600977
low_variant,903,2035,15.7286545600977
constant_fertility,903,2035,15.7286545600977
instant_replacement,903,2035,15.7278625578088
zero_migration,903,2035,15.818035328594
constant_mortality,903,2035,16.8324943300628
no_change,903,2035,16.832657399061
high_variant,903,2040,15.0652059996089
low_variant,903,2040,15.0652059996089
constant_fertility,903,2040,15.0652059996089
instant_replacement,903,2040,15.0648267395371
zero_migration,903,2040,15.1598984608517
constant_mortality,903,2040,16.5093599703635
no_change,903,2040,16.5095510443722
high_variant,903,2045,14.2986335185845
low_variant,903,2045,13.9994798451014
constant_fertility,903,2045,14.3448702740034
instant_replacement,903,2045,12.9423252664096
zero_migration,903,2045,14.2494346137263
constant_mortality,903,2045,15.8666948732793
no_change,903,2045,16.0883284047791
high_variant,903,2050,13.2518725687313
low_variant,903,2050,12.5677112639061
constant_fertility,903,2050,13.4279954269643
instant_replacement,903,2050,10.9437249016212
zero_migration,903,2050,13.0124084289701
constant_mortality,903,2050,14.8191114657936
no_change,903,2050,15.4189305291811
high_variant,903,2055,12.1126067759099
low_variant,903,2055,11.056271753223
constant_fertility,903,2055,12.4828223588559
instant_replacement,903,2055,9.20279450386347
zero_migration,903,2055,11.6791869331505
constant_mortality,903,2055,13.6468071809631
no_change,903,2055,14.7135804529223
high_variant,903,2060,11.1688049655073
low_variant,903,2060,9.82330486080667
constant_fertility,903,2060,11.8190634286366
instant_replacement,903,2060,7.86581460640879
zero_migration,903,2060,10.5718065726777
constant_mortality,903,2060,12.7247750004536
no_change,903,2060,14.341098577216
high_variant,903,2065,10.5219642391696
low_variant,903,2065,8.89757739061958
constant_fertility,903,2065,11.5321335187309
instant_replacement,903,2065,6.84623346452743
zero_migration,903,2065,9.75337131479142
constant_mortality,903,2065,12.1247251151675
no_change,903,2065,14.4198860500609
high_variant,903,2070,10.0056543072193
low_variant,903,2070,8.09086615809917
constant_fertility,903,2070,11.454940361625
instant_replacement,903,2070,5.945213023468
zero_migration,903,2070,9.0539240837932
constant_mortality,903,2070,11.6124625852773
no_change,903,2070,14.735514624973
high_variant,903,2075,9.4703045240239
low_variant,903,2075,7.27380110644416
constant_fertility,903,2075,11.4256937228876
instant_replacement,903,2075,5.08031225128746
zero_migration,903,2075,8.34835413442464
constant_mortality,903,2075,10.9769232155587
no_change,903,2075,15.0397655753784
high_variant,903,2080,8.87220423226331
low_variant,903,2080,6.43188990081338
constant_fertility,903,2080,11.385801404705
instant_replacement,903,2080,4.26578769099007
zero_migration,903,2080,7.61012151198944
constant_mortality,903,2080,10.1952704983841
no_change,903,2080,15.2629018739635
high_variant,903,2085,8.2507700013295
low_variant,903,2085,5.61587625357058
constant_fertility,903,2085,11.371218541394
instant_replacement,903,2085,3.5439708856572
zero_migration,903,2085,6.87849214229179
constant_mortality,903,2085,9.36777134153036
no_change,903,2085,15.4976133592318
high_variant,903,2090,7.58141402388736
low_variant,903,2090,5.08907898470156
constant_fertility,903,2090,11.2473236040409
instant_replacement,903,2090,3.85423877163309
zero_migration,903,2090,6.2909385579011
constant_mortality,903,2090,8.79148866068519
no_change,903,2090,15.630570527273
high_variant,903,2095,6.98650944413135
low_variant,903,2095,4.70973772114285
constant_fertility,903,2095,11.1007662734671
instant_replacement,903,2095,4.03130893327175
zero_migration,903,2095,5.81312525217324
constant_mortality,903,2095,8.37743812548874
no_change,903,2095,15.7646621813442
high_variant,903,2100,6.46904156343053
low_variant,903,2100,4.39379484851106
constant_fertility,903,2100,10.9700059922102
instant_replacement,903,2100,3.98333275302826
zero_migration,903,2100,5.39885081613574
constant_mortality,903,2100,8.02544269959957
no_change,903,2100,15.9401060621015
