variant,continent,year,potentialsupport2569_70
estimates,904,1950,18.235
estimates,904,1951,18.167
estimates,904,1952,18.164
estimates,904,1953,18.209
estimates,904,1954,18.287
estimates,904,1955,18.39
estimates,904,1956,18.036
estimates,904,1957,17.74
estimates,904,1958,17.506
estimates,904,1959,17.337
estimates,904,1960,17.226
estimates,904,1961,16.888
estimates,904,1962,16.63
estimates,904,1963,16.427
estimates,904,1964,16.251
estimates,904,1965,16.088
estimates,904,1966,15.735
estimates,904,1967,15.438
estimates,904,1968,15.195
estimates,904,1969,15.004
estimates,904,1970,14.859
estimates,904,1971,14.591
estimates,904,1972,14.39
estimates,904,1973,14.246
estimates,904,1974,14.151
estimates,904,1975,14.095
estimates,904,1976,13.906
estimates,904,1977,13.779
estimates,904,1978,13.698
estimates,904,1979,13.648
estimates,904,1980,13.618
estimates,904,1981,13.477
estimates,904,1982,13.372
estimates,904,1983,13.31
estimates,904,1984,13.299
estimates,904,1985,13.336
estimates,904,1986,13.286
estimates,904,1987,13.292
estimates,904,1988,13.331
estimates,904,1989,13.374
estimates,904,1990,13.406
estimates,904,1991,13.295
estimates,904,1992,13.195
estimates,904,1993,13.104
estimates,904,1994,13.022
estimates,904,1995,12.946
estimates,904,1996,12.74
estimates,904,1997,12.547
estimates,904,1998,12.372
estimates,904,1999,12.219
estimates,904,2000,12.089
estimates,904,2001,11.909
estimates,904,2002,11.756
estimates,904,2003,11.622
estimates,904,2004,11.497
estimates,904,2005,11.374
estimates,904,2006,11.228
estimates,904,2007,11.089
estimates,904,2008,10.958
estimates,904,2009,10.832
estimates,904,2010,10.708
estimates,904,2011,10.561
estimates,904,2012,10.417
estimates,904,2013,10.272
estimates,904,2014,10.118
estimates,904,2015,9.952
medium_variant,904,2015,9.952
medium_variant,904,2016,9.763
medium_variant,904,2017,9.57
medium_variant,904,2018,9.367
medium_variant,904,2019,9.151
medium_variant,904,2020,8.921
medium_variant,904,2021,8.677
medium_variant,904,2022,8.427
medium_variant,904,2023,8.176
medium_variant,904,2024,7.93
medium_variant,904,2025,7.69
medium_variant,904,2026,7.459
medium_variant,904,2027,7.236
medium_variant,904,2028,7.016
medium_variant,904,2029,6.794
medium_variant,904,2030,6.57
medium_variant,904,2031,6.355
medium_variant,904,2032,6.143
medium_variant,904,2033,5.934
medium_variant,904,2034,5.735
medium_variant,904,2035,5.547
medium_variant,904,2036,5.379
medium_variant,904,2037,5.219
medium_variant,904,2038,5.067
medium_variant,904,2039,4.919
medium_variant,904,2040,4.777
medium_variant,904,2041,4.651
medium_variant,904,2042,4.529
medium_variant,904,2043,4.409
medium_variant,904,2044,4.289
medium_variant,904,2045,4.169
medium_variant,904,2046,4.062
medium_variant,904,2047,3.953
medium_variant,904,2048,3.846
medium_variant,904,2049,3.739
medium_variant,904,2050,3.634
medium_variant,904,2051,3.542
medium_variant,904,2052,3.451
medium_variant,904,2053,3.36
medium_variant,904,2054,3.271
medium_variant,904,2055,3.185
medium_variant,904,2056,3.112
medium_variant,904,2057,3.04
medium_variant,904,2058,2.969
medium_variant,904,2059,2.9
medium_variant,904,2060,2.833
medium_variant,904,2061,2.777
medium_variant,904,2062,2.722
medium_variant,904,2063,2.667
medium_variant,904,2064,2.612
medium_variant,904,2065,2.556
medium_variant,904,2066,2.511
medium_variant,904,2067,2.466
medium_variant,904,2068,2.42
medium_variant,904,2069,2.374
medium_variant,904,2070,2.329
medium_variant,904,2071,2.295
medium_variant,904,2072,2.261
medium_variant,904,2073,2.226
medium_variant,904,2074,2.192
medium_variant,904,2075,2.159
medium_variant,904,2076,2.137
medium_variant,904,2077,2.114
medium_variant,904,2078,2.09
medium_variant,904,2079,2.066
medium_variant,904,2080,2.04
medium_variant,904,2081,2.023
medium_variant,904,2082,2.005
medium_variant,904,2083,1.984
medium_variant,904,2084,1.962
medium_variant,904,2085,1.94
medium_variant,904,2086,1.926
medium_variant,904,2087,1.91
medium_variant,904,2088,1.893
medium_variant,904,2089,1.875
medium_variant,904,2090,1.856
medium_variant,904,2091,1.845
medium_variant,904,2092,1.833
medium_variant,904,2093,1.819
medium_variant,904,2094,1.804
medium_variant,904,2095,1.788
medium_variant,904,2096,1.781
medium_variant,904,2097,1.772
medium_variant,904,2098,1.761
medium_variant,904,2099,1.749
medium_variant,904,2100,1.736
high_variant,904,2015,10.4863367161843
low_variant,904,2015,10.4863367161843
constant_fertility,904,2015,10.4863367161843
instant_replacement,904,2015,10.4863367161843
zero_migration,904,2015,10.4863367161843
constant_mortality,904,2015,10.4863367161843
no_change,904,2015,10.4863367161843
high_variant,904,2020,9.47612479861311
low_variant,904,2020,9.47612479861311
constant_fertility,904,2020,9.47612479861311
instant_replacement,904,2020,9.47612479861311
zero_migration,904,2020,9.49022478377075
constant_mortality,904,2020,9.59955926603202
no_change,904,2020,9.59955926603202
high_variant,904,2025,8.21792616573524
low_variant,904,2025,8.21792616573524
constant_fertility,904,2025,8.21792616573524
instant_replacement,904,2025,8.21792618711851
zero_migration,904,2025,8.24361010670516
constant_mortality,904,2025,8.48645710300887
no_change,904,2025,8.48645710300887
high_variant,904,2030,7.07993720448541
low_variant,904,2030,7.07993720448541
constant_fertility,904,2030,7.07993720448541
instant_replacement,904,2030,7.07993722192183
zero_migration,904,2030,7.11719029961641
constant_mortality,904,2030,7.48386504349518
no_change,904,2030,7.48386504349518
high_variant,904,2035,6.00906823622991
low_variant,904,2035,6.00906823622991
constant_fertility,904,2035,6.00906823622991
instant_replacement,904,2035,6.00906825050116
zero_migration,904,2035,6.05387766626479
constant_mortality,904,2035,6.51958983876356
no_change,904,2035,6.51958973645316
high_variant,904,2040,5.20079640505481
low_variant,904,2040,5.20079640505481
constant_fertility,904,2040,5.20079640505481
instant_replacement,904,2040,5.20079641707258
zero_migration,904,2040,5.25076786246338
constant_mortality,904,2040,5.80664416501629
no_change,904,2040,5.80664416501629
high_variant,904,2045,4.64242579022823
low_variant,904,2045,4.51136193815559
constant_fertility,904,2045,4.6070745110798
instant_replacement,904,2045,4.59246880094722
zero_migration,904,2045,4.6304925942305
constant_mortality,904,2045,5.26858444017057
no_change,904,2045,5.30372896231015
high_variant,904,2050,4.17179644833546
low_variant,904,2050,3.87183827941206
constant_fertility,904,2050,4.09720015144901
instant_replacement,904,2050,4.06773648737496
zero_migration,904,2050,4.07797977566436
constant_mortality,904,2050,4.77378625366143
no_change,904,2050,4.8644664495112
high_variant,904,2055,3.77852793428766
low_variant,904,2055,3.30864097238256
constant_fertility,904,2055,3.66870451774356
instant_replacement,904,2055,3.62488358481765
zero_migration,904,2055,3.60015064847417
constant_mortality,904,2055,4.33704929358519
no_change,904,2055,4.49254326052932
high_variant,904,2060,3.47090307776596
low_variant,904,2060,2.85929568146212
constant_fertility,904,2060,3.34129979003865
instant_replacement,904,2060,3.28259890477993
zero_migration,904,2060,3.21894083989965
constant_mortality,904,2060,3.9931766381268
no_change,904,2060,4.22023976697695
high_variant,904,2065,3.25086691853503
low_variant,904,2065,2.50115087405542
constant_fertility,904,2065,3.10634790891634
instant_replacement,904,2065,3.02980356615774
zero_migration,904,2065,2.92264330507959
constant_mortality,904,2065,3.73721445734316
no_change,904,2065,4.04704639292961
high_variant,904,2070,3.08416675059394
low_variant,904,2070,2.18843092390779
constant_fertility,904,2070,2.92431941034947
instant_replacement,904,2070,2.82604978345366
zero_migration,904,2070,2.67127581827776
constant_mortality,904,2070,3.51978916090722
no_change,904,2070,3.92585899886504
high_variant,904,2075,2.98201897133563
low_variant,904,2075,1.9217798919474
constant_fertility,904,2075,2.8029363978532
instant_replacement,904,2075,2.67894943368359
zero_migration,904,2075,2.47264937535304
constant_mortality,904,2075,3.35510834149433
no_change,904,2075,3.87446498359904
high_variant,904,2080,2.96521650540565
low_variant,904,2080,1.7114814391885
constant_fertility,904,2080,2.76215066013297
instant_replacement,904,2080,2.60738659767774
zero_migration,904,2080,2.34315604738547
constant_mortality,904,2080,3.27353537555719
no_change,904,2080,3.93086301126769
high_variant,904,2085,2.97539816340755
low_variant,904,2085,1.51534465943456
constant_fertility,904,2085,2.74870839415686
instant_replacement,904,2085,2.55865208880778
zero_migration,904,2085,2.23384987559116
constant_mortality,904,2085,3.20279092477568
no_change,904,2085,4.01612076614523
high_variant,904,2090,2.89021750256813
low_variant,904,2090,1.40697857874691
constant_fertility,904,2090,2.71005091759462
instant_replacement,904,2090,2.50302844200701
zero_migration,904,2090,2.1410921982585
constant_mortality,904,2090,3.14895902961196
no_change,904,2090,4.04760316116743
high_variant,904,2095,2.77373555736203
low_variant,904,2095,1.35023229370009
constant_fertility,904,2095,2.66111084608866
instant_replacement,904,2095,2.43719756598338
zero_migration,904,2095,2.06413751442525
constant_mortality,904,2095,3.11379368278389
no_change,904,2095,4.05087706543104
high_variant,904,2100,2.66198278605801
low_variant,904,2100,1.32673937415616
constant_fertility,904,2100,2.61655333958865
instant_replacement,904,2100,2.37306500654717
zero_migration,904,2100,2.00234291896999
constant_mortality,904,2100,3.09745780672121
no_change,904,2100,4.05776816883369
