region,variant,freq,year,birthper1000population
5501,estimates,5yearly,1950,44.03
5501,estimates,5yearly,1955,43.527
5501,estimates,5yearly,1960,42.602
5501,estimates,5yearly,1965,41.148
5501,estimates,5yearly,1970,39.702
5501,estimates,5yearly,1975,38.165
5501,estimates,5yearly,1980,37.158
5501,estimates,5yearly,1985,34.574
5501,estimates,5yearly,1990,31.149
5501,estimates,5yearly,1995,28.364
5501,estimates,5yearly,2000,25.836
5501,estimates,5yearly,2005,23.707
5501,estimates,5yearly,2010,21.225
5501,constant_fertility,5yearly,2015,21.002
5501,constant_mortality,5yearly,2015,19.731
5501,high_variant,5yearly,2015,21.676
5501,instant_replacement,5yearly,2015,18.58
5501,low_variant,5yearly,2015,17.74
5501,medium_variant,5yearly,2015,19.718
5501,momentum,5yearly,2015,18.831
5501,no_change,5yearly,2015,21.017
5501,zero_migration,5yearly,2015,19.741
5501,constant_fertility,5yearly,2020,20.43
5501,constant_mortality,5yearly,2020,18.244
5501,high_variant,5yearly,2020,21.06
5501,instant_replacement,5yearly,2020,17.974
5501,low_variant,5yearly,2020,15.238
5501,medium_variant,5yearly,2020,18.199
5501,momentum,5yearly,2020,18.442
5501,no_change,5yearly,2020,20.482
5501,zero_migration,5yearly,2020,18.253
5501,constant_fertility,5yearly,2025,19.696
5501,constant_mortality,5yearly,2025,16.929
5501,high_variant,5yearly,2025,20.078
5501,instant_replacement,5yearly,2025,17.245
5501,low_variant,5yearly,2025,13.379
5501,medium_variant,5yearly,2025,16.839
5501,momentum,5yearly,2025,17.87
5501,no_change,5yearly,2025,19.805
5501,zero_migration,5yearly,2025,16.898
5501,constant_fertility,5yearly,2030,18.893
5501,constant_mortality,5yearly,2030,15.758
5501,high_variant,5yearly,2030,18.508
5501,instant_replacement,5yearly,2030,16.427
5501,low_variant,5yearly,2030,12.445
5501,medium_variant,5yearly,2030,15.618
5501,momentum,5yearly,2030,17.162
5501,no_change,5yearly,2030,19.064
5501,zero_migration,5yearly,2030,15.666
5501,constant_fertility,5yearly,2035,18.332
5501,constant_mortality,5yearly,2035,14.753
5501,high_variant,5yearly,2035,17.483
5501,instant_replacement,5yearly,2035,15.522
5501,low_variant,5yearly,2035,11.442
5501,medium_variant,5yearly,2035,14.578
5501,momentum,5yearly,2035,16.35
5501,no_change,5yearly,2035,18.546
5501,zero_migration,5yearly,2035,14.616
5501,constant_fertility,5yearly,2040,18.171
5501,constant_mortality,5yearly,2040,13.941
5501,high_variant,5yearly,2040,17.07
5501,instant_replacement,5yearly,2040,14.735
5501,low_variant,5yearly,2040,10.349
5501,medium_variant,5yearly,2040,13.749
5501,momentum,5yearly,2040,15.669
5501,no_change,5yearly,2040,18.411
5501,zero_migration,5yearly,2040,13.786
5501,constant_fertility,5yearly,2045,18.156
5501,constant_mortality,5yearly,2045,13.259
5501,high_variant,5yearly,2045,16.848
5501,instant_replacement,5yearly,2045,14.227
5501,low_variant,5yearly,2045,9.302
5501,medium_variant,5yearly,2045,13.048
