region,variant,freq,year,birthper1000population
921,estimates,5yearly,1950,43.79
921,estimates,5yearly,1955,43.41
921,estimates,5yearly,1960,42.482
921,estimates,5yearly,1965,40.828
921,estimates,5yearly,1970,39.392
921,estimates,5yearly,1975,37.902
921,estimates,5yearly,1980,36.974
921,estimates,5yearly,1985,34.507
921,estimates,5yearly,1990,31.069
921,estimates,5yearly,1995,28.179
921,estimates,5yearly,2000,25.658
921,estimates,5yearly,2005,23.69
921,estimates,5yearly,2010,21.331
921,constant_fertility,5yearly,2015,21.077
921,constant_mortality,5yearly,2015,19.807
921,high_variant,5yearly,2015,21.754
921,instant_replacement,5yearly,2015,18.578
921,low_variant,5yearly,2015,17.814
921,medium_variant,5yearly,2015,19.794
921,momentum,5yearly,2015,18.824
921,no_change,5yearly,2015,21.091
921,zero_migration,5yearly,2015,19.817
921,constant_fertility,5yearly,2020,20.446
921,constant_mortality,5yearly,2020,18.272
921,high_variant,5yearly,2020,21.085
921,instant_replacement,5yearly,2020,17.942
921,low_variant,5yearly,2020,15.271
921,medium_variant,5yearly,2020,18.227
921,momentum,5yearly,2020,18.401
921,no_change,5yearly,2020,20.499
921,zero_migration,5yearly,2020,18.282
921,constant_fertility,5yearly,2025,19.686
921,constant_mortality,5yearly,2025,16.932
921,high_variant,5yearly,2025,20.073
921,instant_replacement,5yearly,2025,17.201
921,low_variant,5yearly,2025,13.392
921,medium_variant,5yearly,2025,16.843
921,momentum,5yearly,2025,17.814
921,no_change,5yearly,2025,19.794
921,zero_migration,5yearly,2025,16.903
921,constant_fertility,5yearly,2030,18.91
921,constant_mortality,5yearly,2030,15.778
921,high_variant,5yearly,2030,18.523
921,instant_replacement,5yearly,2030,16.406
921,low_variant,5yearly,2030,12.471
921,medium_variant,5yearly,2030,15.639
921,momentum,5yearly,2030,17.129
921,no_change,5yearly,2030,19.081
921,zero_migration,5yearly,2030,15.688
921,constant_fertility,5yearly,2035,18.39
921,constant_mortality,5yearly,2035,14.809
921,high_variant,5yearly,2035,17.536
921,instant_replacement,5yearly,2035,15.534
921,low_variant,5yearly,2035,11.498
921,medium_variant,5yearly,2035,14.633
921,momentum,5yearly,2035,16.35
921,no_change,5yearly,2035,18.607
921,zero_migration,5yearly,2035,14.671
921,constant_fertility,5yearly,2040,18.242
921,constant_mortality,5yearly,2040,14.021
921,high_variant,5yearly,2040,17.143
921,instant_replacement,5yearly,2040,14.76
921,low_variant,5yearly,2040,10.425
921,medium_variant,5yearly,2040,13.824
921,momentum,5yearly,2040,15.681
921,no_change,5yearly,2040,18.486
921,zero_migration,5yearly,2040,13.862
921,constant_fertility,5yearly,2045,18.211
921,constant_mortality,5yearly,2045,13.337
921,high_variant,5yearly,2045,16.915
921,instant_replacement,5yearly,2045,14.24
921,low_variant,5yearly,2045,9.376
921,medium_variant,5yearly,2045,13.12
921,momentum,5yearly,2045,15.295
921,no_change,5yearly,2045,18.486
921,zero_migration,5yearly,2045,13.167
921,constant_fertility,5yearly,2050,18.129
921,constant_mortality,5yearly,2050,12.711
921,high_variant,5yearly,2050,16.505
921,instant_replacement,5yearly,2050,13.91
921,low_variant,5yearly,2050,8.5
921,medium_variant,5yearly,2050,12.462
921,momentum,5yearly,2050,15.109
921,no_change,5yearly,2050,18.452
921,zero_migration,5yearly,2050,12.519
921,constant_fertility,5yearly,2055,18.02
921,constant_mortality,5yearly,2055,12.176
921,high_variant,5yearly,2055,15.913
921,instant_replacement,5yearly,2055,13.656
921,low_variant,5yearly,2055,7.879
921,medium_variant,5yearly,2055,11.878
921,momentum,5yearly,2055,14.992
921,no_change,5yearly,2055,18.405
921,zero_migration,5yearly,2055,11.939
921,constant_fertility,5yearly,2060,18.004
921,constant_mortality,5yearly,2060,11.769
921,high_variant,5yearly,2060,15.38
921,instant_replacement,5yearly,2060,13.39
921,low_variant,5yearly,2060,7.449
921,medium_variant,5yearly,2060,11.411
921,momentum,5yearly,2060,14.852
921,no_change,5yearly,2060,18.454
921,zero_migration,5yearly,2060,11.47
921,constant_fertility,5yearly,2065,18.134
921,constant_mortality,5yearly,2065,11.474
921,high_variant,5yearly,2065,15.056
921,instant_replacement,5yearly,2065,13.131
921,low_variant,5yearly,2065,7.087
921,medium_variant,5yearly,2065,11.05
921,momentum,5yearly,2065,14.713
921,no_change,5yearly,2065,18.648
921,zero_migration,5yearly,2065,11.105
921,constant_fertility,5yearly,2070,18.349
921,constant_mortality,5yearly,2070,11.256
921,high_variant,5yearly,2070,14.913
921,instant_replacement,5yearly,2070,12.925
921,low_variant,5yearly,2070,6.736
921,medium_variant,5yearly,2070,10.767
921,momentum,5yearly,2070,14.63
921,no_change,5yearly,2070,18.921
921,zero_migration,5yearly,2070,10.821
921,constant_fertility,5yearly,2075,18.562
921,constant_mortality,5yearly,2075,11.079
921,high_variant,5yearly,2075,14.806
921,instant_replacement,5yearly,2075,12.791
921,low_variant,5yearly,2075,6.404
921,medium_variant,5yearly,2075,10.522
921,momentum,5yearly,2075,14.624
921,no_change,5yearly,2075,19.19
921,zero_migration,5yearly,2075,10.578
921,constant_fertility,5yearly,2080,18.751
921,constant_mortality,5yearly,2080,10.932
921,high_variant,5yearly,2080,14.635
921,instant_replacement,5yearly,2080,12.706
921,low_variant,5yearly,2080,6.136
921,medium_variant,5yearly,2080,10.305
921,momentum,5yearly,2080,14.663
921,no_change,5yearly,2080,19.432
921,zero_migration,5yearly,2080,10.364
921,constant_fertility,5yearly,2085,18.951
921,constant_mortality,5yearly,2085,10.805
921,high_variant,5yearly,2085,14.385
921,instant_replacement,5yearly,2085,12.626
921,low_variant,5yearly,2085,5.94
921,medium_variant,5yearly,2085,10.102
921,momentum,5yearly,2085,14.7
921,no_change,5yearly,2085,19.683
921,zero_migration,5yearly,2085,10.162
921,constant_fertility,5yearly,2090,19.192
921,constant_mortality,5yearly,2090,10.728
921,high_variant,5yearly,2090,14.152
921,instant_replacement,5yearly,2090,12.527
921,low_variant,5yearly,2090,5.818
921,medium_variant,5yearly,2090,9.941
921,momentum,5yearly,2090,14.704
921,no_change,5yearly,2090,19.98
921,zero_migration,5yearly,2090,9.999
921,constant_fertility,5yearly,2095,19.468
921,constant_mortality,5yearly,2095,10.704
921,high_variant,5yearly,2095,14.002
921,instant_replacement,5yearly,2095,12.409
921,low_variant,5yearly,2095,5.741
921,medium_variant,5yearly,2095,9.827
921,momentum,5yearly,2095,14.686
921,no_change,5yearly,2095,20.315
921,zero_migration,5yearly,2095,9.882
