region,variant,freq,year,birthper1000population
912,estimates,5yearly,1950,50.225
912,estimates,5yearly,1955,49.055
912,estimates,5yearly,1960,47.303
912,estimates,5yearly,1965,45.087
912,estimates,5yearly,1970,42.69
912,estimates,5yearly,1975,41.084
912,estimates,5yearly,1980,39.138
912,estimates,5yearly,1985,35.661
912,estimates,5yearly,1990,30.595
912,estimates,5yearly,1995,26.364
912,estimates,5yearly,2000,25.228
912,estimates,5yearly,2005,25.51
912,estimates,5yearly,2010,27.092
912,constant_fertility,5yearly,2015,26.09
912,constant_mortality,5yearly,2015,24.278
912,high_variant,5yearly,2015,26.108
912,instant_replacement,5yearly,2015,17.272
912,low_variant,5yearly,2015,22.397
912,medium_variant,5yearly,2015,24.262
912,momentum,5yearly,2015,17.455
912,no_change,5yearly,2015,26.108
912,zero_migration,5yearly,2015,24.321
912,constant_fertility,5yearly,2020,24.804
912,constant_mortality,5yearly,2020,21.879
912,high_variant,5yearly,2020,24.428
912,instant_replacement,5yearly,2020,16.823
912,low_variant,5yearly,2020,19.135
912,medium_variant,5yearly,2020,21.824
912,momentum,5yearly,2020,17.19
912,no_change,5yearly,2020,24.868
912,zero_migration,5yearly,2020,21.951
912,constant_fertility,5yearly,2025,23.885
912,constant_mortality,5yearly,2025,20.28
912,high_variant,5yearly,2025,23.091
912,instant_replacement,5yearly,2025,16.564
912,low_variant,5yearly,2025,17.072
912,medium_variant,5yearly,2025,20.174
912,momentum,5yearly,2025,17.067
912,no_change,5yearly,2025,24.013
912,zero_migration,5yearly,2025,20.3
912,constant_fertility,5yearly,2030,23.71
912,constant_mortality,5yearly,2030,19.551
912,high_variant,5yearly,2030,22.063
912,instant_replacement,5yearly,2030,16.651
912,low_variant,5yearly,2030,16.461
912,medium_variant,5yearly,2030,19.381
912,momentum,5yearly,2030,17.261
912,no_change,5yearly,2030,23.917
912,zero_migration,5yearly,2030,19.475
912,constant_fertility,5yearly,2035,24.004
912,constant_mortality,5yearly,2035,19.144
912,high_variant,5yearly,2035,21.658
912,instant_replacement,5yearly,2035,16.265
912,low_variant,5yearly,2035,15.927
912,medium_variant,5yearly,2035,18.908
912,momentum,5yearly,2035,16.973
912,no_change,5yearly,2035,24.293
912,zero_migration,5yearly,2035,18.971
912,constant_fertility,5yearly,2040,24.238
912,constant_mortality,5yearly,2040,18.493
912,high_variant,5yearly,2040,21.247
912,instant_replacement,5yearly,2040,15.239
912,low_variant,5yearly,2040,14.991
912,medium_variant,5yearly,2040,18.2
912,momentum,5yearly,2040,16.04
912,no_change,5yearly,2040,24.598
912,zero_migration,5yearly,2040,18.258
912,constant_fertility,5yearly,2045,24.255
912,constant_mortality,5yearly,2045,17.649
912,high_variant,5yearly,2045,20.69
912,instant_replacement,5yearly,2045,14.247
912,low_variant,5yearly,2045,13.835
912,medium_variant,5yearly,2045,17.309
912,momentum,5yearly,2045,15.15
912,no_change,5yearly,2045,24.676
912,zero_migration,5yearly,2045,17.377
912,constant_fertility,5yearly,2050,24.17
912,constant_mortality,5yearly,2050,16.741
912,high_variant,5yearly,2050,19.99
912,instant_replacement,5yearly,2050,13.437
912,low_variant,5yearly,2050,12.671
912,medium_variant,5yearly,2050,16.36
912,momentum,5yearly,2050,14.454
912,no_change,5yearly,2050,24.647
912,zero_migration,5yearly,2050,16.435
912,constant_fertility,5yearly,2055,24.175
912,constant_mortality,5yearly,2055,15.976
912,high_variant,5yearly,2055,19.291
912,instant_replacement,5yearly,2055,13.093
912,low_variant,5yearly,2055,11.74
912,medium_variant,5yearly,2055,15.548
912,momentum,5yearly,2055,14.24
912,no_change,5yearly,2055,24.713
912,zero_migration,5yearly,2055,15.618
912,constant_fertility,5yearly,2060,24.33
912,constant_mortality,5yearly,2060,15.455
912,high_variant,5yearly,2060,18.726
912,instant_replacement,5yearly,2060,13.091
912,low_variant,5yearly,2060,11.118
912,medium_variant,5yearly,2060,14.965
912,momentum,5yearly,2060,14.38
912,no_change,5yearly,2060,24.934
912,zero_migration,5yearly,2060,15.017
912,constant_fertility,5yearly,2065,24.556
912,constant_mortality,5yearly,2065,15.043
912,high_variant,5yearly,2065,18.254
912,instant_replacement,5yearly,2065,13.029
912,low_variant,5yearly,2065,10.628
912,medium_variant,5yearly,2065,14.484
912,momentum,5yearly,2065,14.448
912,no_change,5yearly,2065,25.222
912,zero_migration,5yearly,2065,14.519
912,constant_fertility,5yearly,2070,24.775
912,constant_mortality,5yearly,2070,14.65
912,high_variant,5yearly,2070,17.843
912,instant_replacement,5yearly,2070,12.826
912,low_variant,5yearly,2070,10.148
912,medium_variant,5yearly,2070,14.026
912,momentum,5yearly,2070,14.36
912,no_change,5yearly,2070,25.486
912,zero_migration,5yearly,2070,14.05
912,constant_fertility,5yearly,2075,24.96
912,constant_mortality,5yearly,2075,14.231
912,high_variant,5yearly,2075,17.448
912,instant_replacement,5yearly,2075,12.538
912,low_variant,5yearly,2075,9.633
912,medium_variant,5yearly,2075,13.552
912,momentum,5yearly,2075,14.174
912,no_change,5yearly,2075,25.698
912,zero_migration,5yearly,2075,13.574
912,constant_fertility,5yearly,2080,25.122
912,constant_mortality,5yearly,2080,13.814
912,high_variant,5yearly,2080,17.045
912,instant_replacement,5yearly,2080,12.282
912,low_variant,5yearly,2080,9.123
912,medium_variant,5yearly,2080,13.083
912,momentum,5yearly,2080,14.021
912,no_change,5yearly,2080,25.881
912,zero_migration,5yearly,2080,13.104
912,constant_fertility,5yearly,2085,25.273
912,constant_mortality,5yearly,2085,13.437
912,high_variant,5yearly,2085,16.635
912,instant_replacement,5yearly,2085,12.136
912,low_variant,5yearly,2085,8.668
912,medium_variant,5yearly,2085,12.644
912,momentum,5yearly,2085,13.988
912,no_change,5yearly,2085,26.06
912,zero_migration,5yearly,2085,12.666
912,constant_fertility,5yearly,2090,25.417
912,constant_mortality,5yearly,2090,13.12
912,high_variant,5yearly,2090,16.231
912,instant_replacement,5yearly,2090,12.101
912,low_variant,5yearly,2090,8.281
912,medium_variant,5yearly,2090,12.249
