region,variant,freq,year,birthper1000population
911,estimates,5yearly,1950,47.032
911,estimates,5yearly,1955,46.79
911,estimates,5yearly,1960,47.027
911,estimates,5yearly,1965,46.987
911,estimates,5yearly,1970,47.16
911,estimates,5yearly,1975,47.413
911,estimates,5yearly,1980,47.327
911,estimates,5yearly,1985,47.06
911,estimates,5yearly,1990,46.449
911,estimates,5yearly,1995,45.758
911,estimates,5yearly,2000,45.255
911,estimates,5yearly,2005,44.39
911,estimates,5yearly,2010,42.499
911,constant_fertility,5yearly,2015,42.508
911,constant_mortality,5yearly,2015,39.998
911,high_variant,5yearly,2015,41.566
911,instant_replacement,5yearly,2015,18.3
911,low_variant,5yearly,2015,38.294
911,medium_variant,5yearly,2015,39.937
911,momentum,5yearly,2015,18.797
911,no_change,5yearly,2015,42.576
911,zero_migration,5yearly,2015,39.942
911,constant_fertility,5yearly,2020,42.505
911,constant_mortality,5yearly,2020,37.813
911,high_variant,5yearly,2020,39.986
911,instant_replacement,5yearly,2020,19.967
911,low_variant,5yearly,2020,35.163
911,medium_variant,5yearly,2020,37.608
911,momentum,5yearly,2020,20.972
911,no_change,5yearly,2020,42.749
911,zero_migration,5yearly,2020,37.609
911,constant_fertility,5yearly,2025,42.374
911,constant_mortality,5yearly,2025,35.914
911,high_variant,5yearly,2025,38.278
911,instant_replacement,5yearly,2025,21.642
911,low_variant,5yearly,2025,32.643
911,medium_variant,5yearly,2025,35.535
911,momentum,5yearly,2025,23.16
911,no_change,5yearly,2025,42.858
911,zero_migration,5yearly,2025,35.526
911,constant_fertility,5yearly,2030,42.102
911,constant_mortality,5yearly,2030,34.014
911,high_variant,5yearly,2030,36.043
911,instant_replacement,5yearly,2030,22.125
911,low_variant,5yearly,2030,30.758
911,medium_variant,5yearly,2030,33.493
911,momentum,5yearly,2030,24.077
911,no_change,5yearly,2030,42.807
911,zero_migration,5yearly,2030,33.482
911,constant_fertility,5yearly,2035,41.873
911,constant_mortality,5yearly,2035,32.011
911,high_variant,5yearly,2035,34.064
911,instant_replacement,5yearly,2035,20.731
911,low_variant,5yearly,2035,28.596
911,medium_variant,5yearly,2035,31.422
911,momentum,5yearly,2035,22.913
911,no_change,5yearly,2035,42.723
911,zero_migration,5yearly,2035,31.415
911,constant_fertility,5yearly,2040,41.76
911,constant_mortality,5yearly,2040,29.934
911,high_variant,5yearly,2040,32.258
911,instant_replacement,5yearly,2040,18.474
911,low_variant,5yearly,2040,26.249
911,medium_variant,5yearly,2040,29.338
911,momentum,5yearly,2040,20.736
911,no_change,5yearly,2040,42.69
911,zero_migration,5yearly,2040,29.337
911,constant_fertility,5yearly,2045,41.719
911,constant_mortality,5yearly,2045,27.949
911,high_variant,5yearly,2045,30.585
911,instant_replacement,5yearly,2045,16.615
911,low_variant,5yearly,2045,23.997
911,medium_variant,5yearly,2045,27.372
911,momentum,5yearly,2045,18.976
911,no_change,5yearly,2045,42.701
911,zero_migration,5yearly,2045,27.375
911,constant_fertility,5yearly,2050,41.707
911,constant_mortality,5yearly,2050,26.152
911,high_variant,5yearly,2050,29.019
911,instant_replacement,5yearly,2050,15.458
911,low_variant,5yearly,2050,21.997
911,medium_variant,5yearly,2050,25.596
911,momentum,5yearly,2050,17.995
911,no_change,5yearly,2050,42.739
911,zero_migration,5yearly,2050,25.599
911,constant_fertility,5yearly,2055,41.698
911,constant_mortality,5yearly,2055,24.534
911,high_variant,5yearly,2055,27.53
911,instant_replacement,5yearly,2055,14.967
911,low_variant,5yearly,2055,20.251
911,medium_variant,5yearly,2055,23.988
