region,variant,freq,year,birthper1000population
910,estimates,5yearly,1950,49.663
910,estimates,5yearly,1955,49.298
910,estimates,5yearly,1960,49.077
910,estimates,5yearly,1965,48.561
910,estimates,5yearly,1970,48.592
910,estimates,5yearly,1975,48.28
910,estimates,5yearly,1980,47.687
910,estimates,5yearly,1985,46.499
910,estimates,5yearly,1990,44.696
910,estimates,5yearly,1995,43.596
910,estimates,5yearly,2000,41.654
910,estimates,5yearly,2005,39.51
910,estimates,5yearly,2010,37.015
910,constant_fertility,5yearly,2015,37.577
910,constant_mortality,5yearly,2015,34.799
910,high_variant,5yearly,2015,36.538
910,instant_replacement,5yearly,2015,18.383
910,low_variant,5yearly,2015,32.979
910,medium_variant,5yearly,2015,34.767
910,momentum,5yearly,2015,18.846
910,no_change,5yearly,2015,37.614
910,zero_migration,5yearly,2015,34.779
910,constant_fertility,5yearly,2020,37.637
910,constant_mortality,5yearly,2020,32.787
910,high_variant,5yearly,2020,35.284
910,instant_replacement,5yearly,2020,19.8
910,low_variant,5yearly,2020,29.958
910,medium_variant,5yearly,2020,32.663
910,momentum,5yearly,2020,20.649
910,no_change,5yearly,2020,37.788
910,zero_migration,5yearly,2020,32.687
910,constant_fertility,5yearly,2025,37.181
910,constant_mortality,5yearly,2025,30.956
910,high_variant,5yearly,2025,33.72
910,instant_replacement,5yearly,2025,20.98
910,low_variant,5yearly,2025,27.498
910,medium_variant,5yearly,2025,30.702
910,momentum,5yearly,2025,22.172
910,no_change,5yearly,2025,37.502
910,zero_migration,5yearly,2025,30.719
910,constant_fertility,5yearly,2030,36.47
910,constant_mortality,5yearly,2030,29.247
910,high_variant,5yearly,2030,31.619
910,instant_replacement,5yearly,2030,21.236
910,low_variant,5yearly,2030,25.889
910,medium_variant,5yearly,2030,28.87
910,momentum,5yearly,2030,22.707
910,no_change,5yearly,2030,36.958
910,zero_migration,5yearly,2030,28.873
910,constant_fertility,5yearly,2035,35.963
910,constant_mortality,5yearly,2035,27.57
910,high_variant,5yearly,2035,29.898
910,instant_replacement,5yearly,2035,19.827
910,low_variant,5yearly,2035,24.107
910,medium_variant,5yearly,2035,27.115
910,momentum,5yearly,2035,21.443
910,no_change,5yearly,2035,36.567
910,zero_migration,5yearly,2035,27.11
910,constant_fertility,5yearly,2040,35.8
910,constant_mortality,5yearly,2040,25.979
910,high_variant,5yearly,2040,28.574
910,instant_replacement,5yearly,2040,17.427
910,low_variant,5yearly,2040,22.226
910,medium_variant,5yearly,2040,25.491
910,momentum,5yearly,2040,19.092
910,no_change,5yearly,2040,36.479
910,zero_migration,5yearly,2040,25.488
910,constant_fertility,5yearly,2045,35.794
910,constant_mortality,5yearly,2045,24.485
910,high_variant,5yearly,2045,27.411
910,instant_replacement,5yearly,2045,15.548
910,low_variant,5yearly,2045,20.385
910,medium_variant,5yearly,2045,23.974
910,momentum,5yearly,2045,17.321
910,no_change,5yearly,2045,36.544
910,zero_migration,5yearly,2045,23.976
910,constant_fertility,5yearly,2050,35.773
910,constant_mortality,5yearly,2050,23.132
910,high_variant,5yearly,2050,26.239
910,instant_replacement,5yearly,2050,14.794
910,low_variant,5yearly,2050,18.765
910,medium_variant,5yearly,2050,22.579
910,momentum,5yearly,2050,16.796
910,no_change,5yearly,2050,36.609
910,zero_migration,5yearly,2050,22.587
910,constant_fertility,5yearly,2055,35.699
910,constant_mortality,5yearly,2055,21.921
910,high_variant,5yearly,2055,25.033
910,instant_replacement,5yearly,2055,14.755
910,low_variant,5yearly,2055,17.407
910,medium_variant,5yearly,2055,21.309
910,momentum,5yearly,2055,17.038
910,no_change,5yearly,2055,36.629
910,zero_migration,5yearly,2055,21.32
910,constant_fertility,5yearly,2060,35.621
910,constant_mortality,5yearly,2060,20.831
910,high_variant,5yearly,2060,23.882
910,instant_replacement,5yearly,2060,14.706
910,low_variant,5yearly,2060,16.234
910,medium_variant,5yearly,2060,20.153
910,momentum,5yearly,2060,17.221
910,no_change,5yearly,2060,36.639
910,zero_migration,5yearly,2060,20.163
910,constant_fertility,5yearly,2065,35.591
910,constant_mortality,5yearly,2065,19.849
910,high_variant,5yearly,2065,22.88
910,instant_replacement,5yearly,2065,14.248
