region,variant,freq,year,birthper1000population
901,estimates,5yearly,1950,22.349
901,estimates,5yearly,1955,21.35
901,estimates,5yearly,1960,19.487
901,estimates,5yearly,1965,17.201
901,estimates,5yearly,1970,16.032
901,estimates,5yearly,1975,14.831
901,estimates,5yearly,1980,14.402
901,estimates,5yearly,1985,13.849
901,estimates,5yearly,1990,12.339
901,estimates,5yearly,1995,11.207
901,estimates,5yearly,2000,11.006
901,estimates,5yearly,2005,11.364
901,estimates,5yearly,2010,11.065
901,constant_fertility,5yearly,2015,10.612
901,constant_mortality,5yearly,2015,10.866
901,high_variant,5yearly,2015,12.406
901,instant_replacement,5yearly,2015,13.25
901,low_variant,5yearly,2015,9.284
901,medium_variant,5yearly,2015,10.851
901,momentum,5yearly,2015,13.211
901,no_change,5yearly,2015,10.627
901,zero_migration,5yearly,2015,10.785
901,constant_fertility,5yearly,2020,10.122
901,constant_mortality,5yearly,2020,10.627
901,high_variant,5yearly,2020,12.85
901,instant_replacement,5yearly,2020,12.532
901,low_variant,5yearly,2020,8.23
901,medium_variant,5yearly,2020,10.572
901,momentum,5yearly,2020,12.397
901,no_change,5yearly,2020,10.176
901,zero_migration,5yearly,2020,10.369
901,constant_fertility,5yearly,2025,9.761
901,constant_mortality,5yearly,2025,10.345
901,high_variant,5yearly,2025,12.814
901,instant_replacement,5yearly,2025,11.824
901,low_variant,5yearly,2025,7.507
901,medium_variant,5yearly,2025,10.233
901,momentum,5yearly,2025,11.614
901,no_change,5yearly,2025,9.87
901,zero_migration,5yearly,2025,9.898
901,constant_fertility,5yearly,2030,9.622
901,constant_mortality,5yearly,2030,10.233
901,high_variant,5yearly,2030,12.397
901,instant_replacement,5yearly,2030,11.396
901,low_variant,5yearly,2030,7.504
901,medium_variant,5yearly,2030,10.048
901,momentum,5yearly,2030,11.184
901,no_change,5yearly,2030,9.801
901,zero_migration,5yearly,2030,9.633
901,constant_fertility,5yearly,2035,9.624
901,constant_mortality,5yearly,2035,10.373
901,high_variant,5yearly,2035,12.38
901,instant_replacement,5yearly,2035,11.384
901,low_variant,5yearly,2035,7.611
901,medium_variant,5yearly,2035,10.099
901,momentum,5yearly,2035,11.272
901,no_change,5yearly,2035,9.888
901,zero_migration,5yearly,2035,9.674
901,constant_fertility,5yearly,2040,9.607
901,constant_mortality,5yearly,2040,10.598
901,high_variant,5yearly,2040,12.703
901,instant_replacement,5yearly,2040,11.718
901,low_variant,5yearly,2040,7.613
901,medium_variant,5yearly,2040,10.226
901,momentum,5yearly,2040,11.773
901,no_change,5yearly,2040,9.962
901,zero_migration,5yearly,2040,9.817
901,constant_fertility,5yearly,2045,9.51
901,constant_mortality,5yearly,2045,10.751
901,high_variant,5yearly,2045,13.236
901,instant_replacement,5yearly,2045,12.197
901,low_variant,5yearly,2045,7.339
901,medium_variant,5yearly,2045,10.281
901,momentum,5yearly,2045,12.421
901,no_change,5yearly,2045,9.952
901,zero_migration,5yearly,2045,9.858
901,constant_fertility,5yearly,2050,9.385
901,constant_mortality,5yearly,2050,10.81
901,high_variant,5yearly,2050,13.714
901,instant_replacement,5yearly,2050,12.432
901,low_variant,5yearly,2050,6.92
901,medium_variant,5yearly,2050,10.249
901,momentum,5yearly,2050,12.766
901,no_change,5yearly,2050,9.911
901,zero_migration,5yearly,2050,9.776
901,constant_fertility,5yearly,2055,9.294
901,constant_mortality,5yearly,2055,10.812
901,high_variant,5yearly,2055,13.871
901,instant_replacement,5yearly,2055,12.243
901,low_variant,5yearly,2055,6.606
901,medium_variant,5yearly,2055,10.168
901,momentum,5yearly,2055,12.617
901,no_change,5yearly,2055,9.902
901,zero_migration,5yearly,2055,9.643
901,constant_fertility,5yearly,2060,9.256
901,constant_mortality,5yearly,2060,10.832
901,high_variant,5yearly,2060,13.766
901,instant_replacement,5yearly,2060,11.92
901,low_variant,5yearly,2060,6.511
901,medium_variant,5yearly,2060,10.107
901,momentum,5yearly,2060,12.328
901,no_change,5yearly,2060,9.945
901,zero_migration,5yearly,2060,9.564
901,constant_fertility,5yearly,2065,9.248
901,constant_mortality,5yearly,2065,10.919
901,high_variant,5yearly,2065,13.658
901,instant_replacement,5yearly,2065,11.763
901,low_variant,5yearly,2065,6.565
901,medium_variant,5yearly,2065,10.114
901,momentum,5yearly,2065,12.27
901,no_change,5yearly,2065,10.017
901,zero_migration,5yearly,2065,9.6
901,constant_fertility,5yearly,2070,9.233
901,constant_mortality,5yearly,2070,11.048
901,high_variant,5yearly,2070,13.714
901,instant_replacement,5yearly,2070,11.82
901,low_variant,5yearly,2070,6.617
901,medium_variant,5yearly,2070,10.165
901,momentum,5yearly,2070,12.489
901,no_change,5yearly,2070,10.077
901,zero_migration,5yearly,2070,9.706
901,constant_fertility,5yearly,2075,9.191
901,constant_mortality,5yearly,2075,11.157
901,high_variant,5yearly,2075,13.905
901,instant_replacement,5yearly,2075,11.969
901,low_variant,5yearly,2075,6.574
901,medium_variant,5yearly,2075,10.2
901,momentum,5yearly,2075,12.808
901,no_change,5yearly,2075,10.103
901,zero_migration,5yearly,2075,9.79
901,constant_fertility,5yearly,2080,9.128
901,constant_mortality,5yearly,2080,11.192
