region,variant,freq,year,birthper1000population
928,estimates,5yearly,1950,43.292
928,estimates,5yearly,1955,43.174
928,estimates,5yearly,1960,41.976
928,estimates,5yearly,1965,40.442
928,estimates,5yearly,1970,40.01
928,estimates,5yearly,1975,39.226
928,estimates,5yearly,1980,37.347
928,estimates,5yearly,1985,34.737
928,estimates,5yearly,1990,33.623
928,estimates,5yearly,1995,33.233
928,estimates,5yearly,2000,31.712
928,estimates,5yearly,2005,29.936
928,estimates,5yearly,2010,27.799
928,constant_fertility,5yearly,2015,27.808
928,constant_mortality,5yearly,2015,26.138
928,high_variant,5yearly,2015,27.892
928,instant_replacement,5yearly,2015,17.308
928,low_variant,5yearly,2015,24.347
928,medium_variant,5yearly,2015,26.127
928,momentum,5yearly,2015,17.473
928,no_change,5yearly,2015,27.82
928,zero_migration,5yearly,2015,26.147
928,constant_fertility,5yearly,2020,27.759
928,constant_mortality,5yearly,2020,24.82
928,high_variant,5yearly,2020,27.397
928,instant_replacement,5yearly,2020,17.963
928,low_variant,5yearly,2020,22.079
928,medium_variant,5yearly,2020,24.779
928,momentum,5yearly,2020,18.291
928,no_change,5yearly,2020,27.808
928,zero_migration,5yearly,2020,24.817
928,constant_fertility,5yearly,2025,27.524
928,constant_mortality,5yearly,2025,23.678
928,high_variant,5yearly,2025,26.616
928,instant_replacement,5yearly,2025,18.507
928,low_variant,5yearly,2025,20.378
928,medium_variant,5yearly,2025,23.591
928,momentum,5yearly,2025,18.976
928,no_change,5yearly,2025,27.63
928,zero_migration,5yearly,2025,23.622
928,constant_fertility,5yearly,2030,27.084
928,constant_mortality,5yearly,2030,22.603
928,high_variant,5yearly,2030,25.223
928,instant_replacement,5yearly,2030,18.597
928,low_variant,5yearly,2030,19.466
928,medium_variant,5yearly,2030,22.465
928,momentum,5yearly,2030,19.174
928,no_change,5yearly,2030,27.258
928,zero_migration,5yearly,2030,22.478
928,constant_fertility,5yearly,2035,26.658
928,constant_mortality,5yearly,2035,21.518
928,high_variant,5yearly,2035,24.093
928,instant_replacement,5yearly,2035,17.719
928,low_variant,5yearly,2035,18.352
928,medium_variant,5yearly,2035,21.337
928,momentum,5yearly,2035,18.377
928,no_change,5yearly,2035,26.889
928,zero_migration,5yearly,2035,21.331
928,constant_fertility,5yearly,2040,26.435
928,constant_mortality,5yearly,2040,20.476
928,high_variant,5yearly,2040,23.265
928,instant_replacement,5yearly,2040,16.356
928,low_variant,5yearly,2040,17.089
928,medium_variant,5yearly,2040,20.265
928,momentum,5yearly,2040,17.087
928,no_change,5yearly,2040,26.71
928,zero_migration,5yearly,2040,20.246
928,constant_fertility,5yearly,2045,26.372
928,constant_mortality,5yearly,2045,19.492
928,high_variant,5yearly,2045,22.585
928,instant_replacement,5yearly,2045,15.237
928,low_variant,5yearly,2045,15.803
928,medium_variant,5yearly,2045,19.258
928,momentum,5yearly,2045,16.053
928,no_change,5yearly,2045,26.684
928,zero_migration,5yearly,2045,19.235
928,constant_fertility,5yearly,2050,26.377
928,constant_mortality,5yearly,2050,18.643
928,high_variant,5yearly,2050,21.974
928,instant_replacement,5yearly,2050,14.546
928,low_variant,5yearly,2050,14.683
928,medium_variant,5yearly,2050,18.388
928,momentum,5yearly,2050,15.467
928,no_change,5yearly,2050,26.729
928,zero_migration,5yearly,2050,18.363
928,constant_fertility,5yearly,2055,26.368
928,constant_mortality,5yearly,2055,17.873
928,high_variant,5yearly,2055,21.304
928,instant_replacement,5yearly,2055,14.335
928,low_variant,5yearly,2055,13.74
928,medium_variant,5yearly,2055,17.592
928,momentum,5yearly,2055,15.378
928,no_change,5yearly,2055,26.763
928,zero_migration,5yearly,2055,17.567
