region,variant,freq,year,birthper1000population
1502,estimates,5yearly,1950,40.143
1502,estimates,5yearly,1955,36.277
1502,estimates,5yearly,1960,37.643
1502,estimates,5yearly,1965,36.089
1502,estimates,5yearly,1970,31.05
1502,estimates,5yearly,1975,25.362
1502,estimates,5yearly,1980,24.376
1502,estimates,5yearly,1985,25.245
1502,estimates,5yearly,1990,19.767
1502,estimates,5yearly,1995,16.247
1502,estimates,5yearly,2000,15.078
1502,estimates,5yearly,2005,14.83
1502,estimates,5yearly,2010,14.774
1502,constant_fertility,5yearly,2015,13.805
1502,constant_mortality,5yearly,2015,13.664
1502,high_variant,5yearly,2015,15.446
1502,instant_replacement,5yearly,2015,15.955
1502,low_variant,5yearly,2015,11.84
1502,medium_variant,5yearly,2015,13.651
1502,momentum,5yearly,2015,16.041
1502,no_change,5yearly,2015,13.817
1502,zero_migration,5yearly,2015,13.657
1502,constant_fertility,5yearly,2020,12.561
1502,constant_mortality,5yearly,2020,12.445
1502,high_variant,5yearly,2020,14.89
1502,instant_replacement,5yearly,2020,14.312
1502,low_variant,5yearly,2020,9.833
1502,medium_variant,5yearly,2020,12.401
1502,momentum,5yearly,2020,14.48
1502,no_change,5yearly,2020,12.605
1502,zero_migration,5yearly,2020,12.416
1502,constant_fertility,5yearly,2025,11.794
1502,constant_mortality,5yearly,2025,11.573
1502,high_variant,5yearly,2025,14.217
1502,instant_replacement,5yearly,2025,13.1
1502,low_variant,5yearly,2025,8.576
1502,medium_variant,5yearly,2025,11.481
1502,momentum,5yearly,2025,13.354
1502,no_change,5yearly,2025,11.889
1502,zero_migration,5yearly,2025,11.504
1502,constant_fertility,5yearly,2030,11.59
1502,constant_mortality,5yearly,2030,11.139
1502,high_variant,5yearly,2030,13.456
1502,instant_replacement,5yearly,2030,12.417
1502,low_variant,5yearly,2030,8.294
1502,medium_variant,5yearly,2030,10.98
1502,momentum,5yearly,2030,12.763
1502,no_change,5yearly,2030,11.756
1502,zero_migration,5yearly,2030,11.009
1502,constant_fertility,5yearly,2035,11.619
1502,constant_mortality,5yearly,2035,11.054
1502,high_variant,5yearly,2035,13.301
1502,instant_replacement,5yearly,2035,12.302
1502,low_variant,5yearly,2035,8.139
1502,medium_variant,5yearly,2035,10.81
1502,momentum,5yearly,2035,12.76
1502,no_change,5yearly,2035,11.875
1502,zero_migration,5yearly,2035,10.839
1502,constant_fertility,5yearly,2040,11.547
1502,constant_mortality,5yearly,2040,11.09
1502,high_variant,5yearly,2040,13.54
1502,instant_replacement,5yearly,2040,12.538
1502,low_variant,5yearly,2040,7.888
1502,medium_variant,5yearly,2040,10.748
1502,momentum,5yearly,2040,13.133
1502,no_change,5yearly,2040,11.901
1502,zero_migration,5yearly,2040,10.773
1502,constant_fertility,5yearly,2045,11.353
1502,constant_mortality,5yearly,2045,11.016
1502,high_variant,5yearly,2045,13.811
1502,instant_replacement,5yearly,2045,12.695
1502,low_variant,5yearly,2045,7.407
1502,medium_variant,5yearly,2045,10.571
1502,momentum,5yearly,2045,13.44
1502,no_change,5yearly,2045,11.806
1502,zero_migration,5yearly,2045,10.594
1502,constant_fertility,5yearly,2050,11.222
1502,constant_mortality,5yearly,2050,10.807
1502,high_variant,5yearly,2050,13.872
1502,instant_replacement,5yearly,2050,12.498
1502,low_variant,5yearly,2050,6.818
1502,medium_variant,5yearly,2050,10.263
1502,momentum,5yearly,2050,13.384
1502,no_change,5yearly,2050,11.783
1502,zero_migration,5yearly,2050,10.286
1502,constant_fertility,5yearly,2055,11.275
1502,constant_mortality,5yearly,2055,10.605
1502,high_variant,5yearly,2055,13.718
1502,instant_replacement,5yearly,2055,12.076
1502,low_variant,5yearly,2055,6.363
1502,medium_variant,5yearly,2055,9.962
1502,momentum,5yearly,2055,13.086
1502,no_change,5yearly,2055,11.954
1502,zero_migration,5yearly,2055,9.989
1502,constant_fertility,5yearly,2060,11.469
1502,constant_mortality,5yearly,2060,10.561
