region,variant,freq,year,birthper1000population
954,constant_fertility,5yearly,2070,21.448
954,constant_mortality,5yearly,2070,13.508
954,high_variant,5yearly,2070,16.433
954,instant_replacement,5yearly,2070,12.663
954,low_variant,5yearly,2070,9.086
954,medium_variant,5yearly,2070,12.832
954,momentum,5yearly,2070,14.122
954,no_change,5yearly,2070,22.274
954,zero_migration,5yearly,2070,12.966
954,constant_fertility,5yearly,2075,21.545
954,constant_mortality,5yearly,2075,13.117
954,high_variant,5yearly,2075,16.11
954,instant_replacement,5yearly,2075,11.979
954,low_variant,5yearly,2075,8.547
954,medium_variant,5yearly,2075,12.362
954,momentum,5yearly,2075,13.657
954,no_change,5yearly,2075,22.456
954,zero_migration,5yearly,2075,12.522
954,constant_fertility,5yearly,2080,21.757
954,constant_mortality,5yearly,2080,12.798
954,high_variant,5yearly,2080,15.936
954,instant_replacement,5yearly,2080,11.488
954,low_variant,5yearly,2080,7.981
954,medium_variant,5yearly,2080,11.955
954,momentum,5yearly,2080,13.419
954,no_change,5yearly,2080,22.761
954,zero_migration,5yearly,2080,12.194
954,constant_fertility,5yearly,2085,22.018
954,constant_mortality,5yearly,2085,12.552
954,high_variant,5yearly,2085,15.745
954,instant_replacement,5yearly,2085,11.484
954,low_variant,5yearly,2085,7.516
954,medium_variant,5yearly,2085,11.627
954,momentum,5yearly,2085,13.596
954,no_change,5yearly,2085,23.109
954,zero_migration,5yearly,2085,11.93
954,constant_fertility,5yearly,2090,22.244
954,constant_mortality,5yearly,2090,12.382
954,high_variant,5yearly,2090,15.464
954,instant_replacement,5yearly,2090,11.806
954,low_variant,5yearly,2090,7.237
954,medium_variant,5yearly,2090,11.376
954,momentum,5yearly,2090,13.97
954,no_change,5yearly,2090,23.409
954,zero_migration,5yearly,2090,11.679
954,constant_fertility,5yearly,2095,22.403
954,constant_mortality,5yearly,2095,12.248
954,high_variant,5yearly,2095,15.13
954,instant_replacement,5yearly,2095,12.08
954,low_variant,5yearly,2095,7.104
954,medium_variant,5yearly,2095,11.171
954,momentum,5yearly,2095,14.189
954,no_change,5yearly,2095,23.627
954,zero_migration,5yearly,2095,11.39
