region,variant,freq,year,birthper1000population
957,medium_variant,5yearly,2060,13.475
957,momentum,5yearly,2060,13.972
957,no_change,5yearly,2060,21.676
957,zero_migration,5yearly,2060,14.943
957,constant_fertility,5yearly,2065,20.802
957,constant_mortality,5yearly,2065,13.963
957,high_variant,5yearly,2065,16.735
957,instant_replacement,5yearly,2065,11.887
957,low_variant,5yearly,2065,9.199
957,medium_variant,5yearly,2065,13.041
957,momentum,5yearly,2065,14.026
957,no_change,5yearly,2065,21.921
957,zero_migration,5yearly,2065,14.304
957,constant_fertility,5yearly,2070,20.836
957,constant_mortality,5yearly,2070,13.47
957,high_variant,5yearly,2070,16.158
957,instant_replacement,5yearly,2070,11.46
957,low_variant,5yearly,2070,8.634
957,medium_variant,5yearly,2070,12.459
957,momentum,5yearly,2070,13.698
957,no_change,5yearly,2070,22.051
957,zero_migration,5yearly,2070,13.585
957,constant_fertility,5yearly,2075,20.914
957,constant_mortality,5yearly,2075,12.937
957,high_variant,5yearly,2075,15.71
957,instant_replacement,5yearly,2075,10.759
957,low_variant,5yearly,2075,7.918
957,medium_variant,5yearly,2075,11.844
957,momentum,5yearly,2075,13.262
957,no_change,5yearly,2075,22.222
957,zero_migration,5yearly,2075,12.981
957,constant_fertility,5yearly,2080,21.13
957,constant_mortality,5yearly,2080,12.509
957,high_variant,5yearly,2080,15.416
957,instant_replacement,5yearly,2080,10.236
957,low_variant,5yearly,2080,7.23
957,medium_variant,5yearly,2080,11.333
957,momentum,5yearly,2080,13.051
957,no_change,5yearly,2080,22.527
957,zero_migration,5yearly,2080,12.552
957,constant_fertility,5yearly,2085,21.455
957,constant_mortality,5yearly,2085,12.256
957,high_variant,5yearly,2085,15.202
957,instant_replacement,5yearly,2085,10.178
957,low_variant,5yearly,2085,6.738
957,medium_variant,5yearly,2085,10.99
957,momentum,5yearly,2085,13.188
957,no_change,5yearly,2085,22.935
957,zero_migration,5yearly,2085,12.249
957,constant_fertility,5yearly,2090,21.778
957,constant_mortality,5yearly,2090,12.115
957,high_variant,5yearly,2090,14.953
957,instant_replacement,5yearly,2090,10.476
957,low_variant,5yearly,2090,6.448
957,medium_variant,5yearly,2090,10.756
957,momentum,5yearly,2090,13.49
957,no_change,5yearly,2090,23.329
957,zero_migration,5yearly,2090,11.943
957,constant_fertility,5yearly,2095,22.018
957,constant_mortality,5yearly,2095,11.972
957,high_variant,5yearly,2095,14.634
957,instant_replacement,5yearly,2095,10.754
957,low_variant,5yearly,2095,6.249
957,medium_variant,5yearly,2095,10.526
957,momentum,5yearly,2095,13.674
957,no_change,5yearly,2095,23.627
957,zero_migration,5yearly,2095,11.579
