region,variant,freq,year,birthper1000population
923,estimates,5yearly,1950,26.082
923,estimates,5yearly,1955,24.348
923,estimates,5yearly,1960,19.413
923,estimates,5yearly,1965,15.849
923,estimates,5yearly,1970,16.22
923,estimates,5yearly,1975,16.548
923,estimates,5yearly,1980,16.435
923,estimates,5yearly,1985,15.454
923,estimates,5yearly,1990,11.491
923,estimates,5yearly,1995,9.334
923,estimates,5yearly,2000,9.46
923,estimates,5yearly,2005,10.821
923,estimates,5yearly,2010,11.625
923,constant_fertility,5yearly,2015,10.553
923,constant_mortality,5yearly,2015,11.12
923,high_variant,5yearly,2015,12.77
923,instant_replacement,5yearly,2015,14.284
923,low_variant,5yearly,2015,9.422
923,medium_variant,5yearly,2015,11.103
923,momentum,5yearly,2015,14.32
923,no_change,5yearly,2015,10.569
923,zero_migration,5yearly,2015,11.089
923,constant_fertility,5yearly,2020,9.309
923,constant_mortality,5yearly,2020,10.362
923,high_variant,5yearly,2020,12.614
923,instant_replacement,5yearly,2020,12.743
923,low_variant,5yearly,2020,7.924
923,medium_variant,5yearly,2020,10.304
923,momentum,5yearly,2020,12.821
923,no_change,5yearly,2020,9.362
923,zero_migration,5yearly,2020,10.265
923,constant_fertility,5yearly,2025,8.594
923,constant_mortality,5yearly,2025,9.576
923,high_variant,5yearly,2025,11.93
923,instant_replacement,5yearly,2025,11.298
923,low_variant,5yearly,2025,6.853
923,medium_variant,5yearly,2025,9.464
923,momentum,5yearly,2025,11.423
923,no_change,5yearly,2025,8.699
923,zero_migration,5yearly,2025,9.404
923,constant_fertility,5yearly,2030,8.638
923,constant_mortality,5yearly,2030,9.384
923,high_variant,5yearly,2030,11.417
923,instant_replacement,5yearly,2030,10.706
923,low_variant,5yearly,2030,6.796
923,medium_variant,5yearly,2030,9.198
923,momentum,5yearly,2030,10.906
923,no_change,5yearly,2030,8.817
923,zero_migration,5yearly,2030,9.126
923,constant_fertility,5yearly,2035,9.006
923,constant_mortality,5yearly,2035,9.999
923,high_variant,5yearly,2035,11.973
923,instant_replacement,5yearly,2035,11.197
923,low_variant,5yearly,2035,7.244
923,medium_variant,5yearly,2035,9.704
923,momentum,5yearly,2035,11.534
923,no_change,5yearly,2035,9.288
923,zero_migration,5yearly,2035,9.636
923,constant_fertility,5yearly,2040,9.113
923,constant_mortality,5yearly,2040,10.819
923,high_variant,5yearly,2040,12.996
923,instant_replacement,5yearly,2040,12.253
923,low_variant,5yearly,2040,7.658
923,medium_variant,5yearly,2040,10.386
923,momentum,5yearly,2040,12.785
923,no_change,5yearly,2040,9.504
923,zero_migration,5yearly,2040,10.327
923,constant_fertility,5yearly,2045,8.826
923,constant_mortality,5yearly,2045,11.197
923,high_variant,5yearly,2045,13.799
923,instant_replacement,5yearly,2045,13.108
923,low_variant,5yearly,2045,7.499
923,medium_variant,5yearly,2045,10.63
923,momentum,5yearly,2045,13.84
923,no_change,5yearly,2045,9.316
923,zero_migration,5yearly,2045,10.568
923,constant_fertility,5yearly,2050,8.426
923,constant_mortality,5yearly,2050,11.055
923,high_variant,5yearly,2050,14.03
923,instant_replacement,5yearly,2050,13.128
923,low_variant,5yearly,2050,6.884
923,medium_variant,5yearly,2050,10.378
923,momentum,5yearly,2050,14.001
923,no_change,5yearly,2050,9.006
