region,variant,freq,year,birthper1000population
920,estimates,5yearly,1950,43.698
920,estimates,5yearly,1955,44.312
920,estimates,5yearly,1960,42.662
920,estimates,5yearly,1965,40.203
920,estimates,5yearly,1970,37.218
920,estimates,5yearly,1975,34.229
920,estimates,5yearly,1980,31.823
920,estimates,5yearly,1985,28.543
920,estimates,5yearly,1990,25.739
920,estimates,5yearly,1995,22.597
920,estimates,5yearly,2000,21.473
920,estimates,5yearly,2005,20.347
920,estimates,5yearly,2010,19.259
920,constant_fertility,5yearly,2015,18.728
920,constant_mortality,5yearly,2015,17.897
920,high_variant,5yearly,2015,19.762
920,instant_replacement,5yearly,2015,17.044
920,low_variant,5yearly,2015,15.968
920,medium_variant,5yearly,2015,17.887
920,momentum,5yearly,2015,17.166
920,no_change,5yearly,2015,18.738
920,zero_migration,5yearly,2015,17.915
920,constant_fertility,5yearly,2020,18.072
920,constant_mortality,5yearly,2020,16.754
920,high_variant,5yearly,2020,19.474
920,instant_replacement,5yearly,2020,16.5
920,low_variant,5yearly,2020,13.863
920,medium_variant,5yearly,2020,16.718
920,momentum,5yearly,2020,16.741
920,no_change,5yearly,2020,18.112
920,zero_migration,5yearly,2020,16.781
920,constant_fertility,5yearly,2025,17.45
920,constant_mortality,5yearly,2025,15.718
920,high_variant,5yearly,2025,18.751
920,instant_replacement,5yearly,2025,15.844
920,low_variant,5yearly,2025,12.314
920,medium_variant,5yearly,2025,15.641
920,momentum,5yearly,2025,16.181
920,no_change,5yearly,2025,17.536
920,zero_migration,5yearly,2025,15.713
920,constant_fertility,5yearly,2030,16.967
920,constant_mortality,5yearly,2030,14.895
920,high_variant,5yearly,2030,17.586
920,instant_replacement,5yearly,2030,15.23
920,low_variant,5yearly,2030,11.67
920,medium_variant,5yearly,2030,14.764
920,momentum,5yearly,2030,15.651
920,no_change,5yearly,2030,17.115
920,zero_migration,5yearly,2030,14.831
920,constant_fertility,5yearly,2035,16.647
920,constant_mortality,5yearly,2035,14.281
920,high_variant,5yearly,2035,16.899
920,instant_replacement,5yearly,2035,14.642
920,low_variant,5yearly,2035,11.036
920,medium_variant,5yearly,2035,14.091
920,momentum,5yearly,2035,15.155
920,no_change,5yearly,2035,16.865
920,zero_migration,5yearly,2035,14.151
920,constant_fertility,5yearly,2040,16.455
920,constant_mortality,5yearly,2040,13.794
920,high_variant,5yearly,2040,16.601
920,instant_replacement,5yearly,2040,14.184
920,low_variant,5yearly,2040,10.328
920,medium_variant,5yearly,2040,13.537
920,momentum,5yearly,2040,14.802
920,no_change,5yearly,2040,16.75
920,zero_migration,5yearly,2040,13.598
920,constant_fertility,5yearly,2045,16.336
920,constant_mortality,5yearly,2045,13.365
920,high_variant,5yearly,2045,16.514
920,instant_replacement,5yearly,2045,13.867
920,low_variant,5yearly,2045,9.539
920,medium_variant,5yearly,2045,13.038
920,momentum,5yearly,2045,14.609
920,no_change,5yearly,2045,16.716
