country,variant,gender,freq,year,under60mortalityper1000livebirth
512,estimates,female,5yearly,1950,644.43
512,estimates,male,5yearly,1950,673.23
512,estimates,female,5yearly,1955,584.44
512,estimates,male,5yearly,1955,621.28
512,estimates,female,5yearly,1960,527.07
512,estimates,male,5yearly,1960,570.75
512,estimates,female,5yearly,1965,473.28
512,estimates,male,5yearly,1965,522.45
512,estimates,female,5yearly,1970,421.33
512,estimates,male,5yearly,1970,474.82
512,estimates,female,5yearly,1975,342.86
512,estimates,male,5yearly,1975,404.9
512,estimates,female,5yearly,1980,273.15
512,estimates,male,5yearly,1980,339.68
512,estimates,female,5yearly,1985,217.37
512,estimates,male,5yearly,1985,284.37
512,estimates,female,5yearly,1990,175.06
512,estimates,male,5yearly,1990,239.83
512,estimates,female,5yearly,1995,140.88
512,estimates,male,5yearly,1995,201.72
512,estimates,female,5yearly,2000,114.03
512,estimates,male,5yearly,2000,169.94
512,estimates,female,5yearly,2005,93.22
512,estimates,male,5yearly,2005,143.87
512,estimates,female,5yearly,2010,84.40577
512,estimates,male,5yearly,2010,129.84192
512,medium_variant,female,5yearly,2015,76.2098299999999
512,medium_variant,male,5yearly,2015,116.40898
512,medium_variant,female,5yearly,2020,69.90325
512,medium_variant,male,5yearly,2020,103.67908
512,medium_variant,female,5yearly,2025,64.32501
512,medium_variant,male,5yearly,2025,92.0860099999999
512,medium_variant,female,5yearly,2030,59.32087
512,medium_variant,male,5yearly,2030,81.4044
512,medium_variant,female,5yearly,2035,54.85606
512,medium_variant,male,5yearly,2035,72.24494
512,medium_variant,female,5yearly,2040,50.69663
512,medium_variant,male,5yearly,2040,63.71794
512,medium_variant,female,5yearly,2045,46.9596799999999
512,medium_variant,male,5yearly,2045,56.30606
512,medium_variant,female,5yearly,2050,43.65716
512,medium_variant,male,5yearly,2050,50.13475
512,medium_variant,female,5yearly,2055,40.4945699999999
512,medium_variant,male,5yearly,2055,45.13537
512,medium_variant,female,5yearly,2060,37.5527800000001
512,medium_variant,male,5yearly,2060,41.0442299999999
512,medium_variant,female,5yearly,2065,34.73793
512,medium_variant,male,5yearly,2065,37.6713099999999
512,medium_variant,female,5yearly,2070,32.0646000000001
512,medium_variant,male,5yearly,2070,34.5703500000001
512,medium_variant,female,5yearly,2075,29.52902
512,medium_variant,male,5yearly,2075,31.6564
512,medium_variant,female,5yearly,2080,27.1428699999999
512,medium_variant,male,5yearly,2080,28.9074300000001
512,medium_variant,female,5yearly,2085,24.9508000000001
512,medium_variant,male,5yearly,2085,26.4024700000001
512,medium_variant,female,5yearly,2090,22.8486900000001
512,medium_variant,male,5yearly,2090,24.10288
512,medium_variant,female,5yearly,2095,20.89485
512,medium_variant,male,5yearly,2095,21.9140600000001
