country,variant,gender,freq,year,under60mortalityper1000livebirth
72,estimates,female,5yearly,1950,501.85688
72,estimates,male,5yearly,1950,573.22467
72,estimates,female,5yearly,1955,473.76303
72,estimates,male,5yearly,1955,542.38341
72,estimates,female,5yearly,1960,447.45397
72,estimates,male,5yearly,1960,513.24069
72,estimates,female,5yearly,1965,422.02086
72,estimates,male,5yearly,1965,485.85368
72,estimates,female,5yearly,1970,379.60425
72,estimates,male,5yearly,1970,445.46907
72,estimates,female,5yearly,1975,327.35025
72,estimates,male,5yearly,1975,396.22451
72,estimates,female,5yearly,1980,288.77609
72,estimates,male,5yearly,1980,357.90639
72,estimates,female,5yearly,1985,274.62293
72,estimates,male,5yearly,1985,353.06861
72,estimates,female,5yearly,1990,326.82714
72,estimates,male,5yearly,1990,436.13029
72,estimates,female,5yearly,1995,513.06606
72,estimates,male,5yearly,1995,632.38106
72,estimates,female,5yearly,2000,583.56642
72,estimates,male,5yearly,2000,677.93515
72,estimates,female,5yearly,2005,434.40486
72,estimates,male,5yearly,2005,531.36601
72,estimates,female,5yearly,2010,280.77601
72,estimates,male,5yearly,2010,419.7372
72,medium_variant,female,5yearly,2015,194.68507
72,medium_variant,male,5yearly,2015,286.14955
72,medium_variant,female,5yearly,2020,165.47538
72,medium_variant,male,5yearly,2020,249.4326
72,medium_variant,female,5yearly,2025,146.16979
72,medium_variant,male,5yearly,2025,225.37051
72,medium_variant,female,5yearly,2030,132.36618
72,medium_variant,male,5yearly,2030,204.24241
72,medium_variant,female,5yearly,2035,121.68741
72,medium_variant,male,5yearly,2035,186.00429
72,medium_variant,female,5yearly,2040,112.4825
72,medium_variant,male,5yearly,2040,170.63322
72,medium_variant,female,5yearly,2045,104.20985
72,medium_variant,male,5yearly,2045,156.84945
72,medium_variant,female,5yearly,2050,95.4342100000001
72,medium_variant,male,5yearly,2050,142.93697
72,medium_variant,female,5yearly,2055,86.8145299999999
72,medium_variant,male,5yearly,2055,130.12027
72,medium_variant,female,5yearly,2060,79.0538199999999
72,medium_variant,male,5yearly,2060,121.22248
72,medium_variant,female,5yearly,2065,73.6061
72,medium_variant,male,5yearly,2065,113.20018
72,medium_variant,female,5yearly,2070,68.8507300000001
72,medium_variant,male,5yearly,2070,105.64331
72,medium_variant,female,5yearly,2075,64.3931600000001
72,medium_variant,male,5yearly,2075,98.49818
72,medium_variant,female,5yearly,2080,60.1566400000001
72,medium_variant,male,5yearly,2080,91.70843
72,medium_variant,female,5yearly,2085,56.14839
72,medium_variant,male,5yearly,2085,85.1988800000001
72,medium_variant,female,5yearly,2090,52.29829
72,medium_variant,male,5yearly,2090,78.9541800000001
72,medium_variant,female,5yearly,2095,48.62531
72,medium_variant,male,5yearly,2095,72.93375
72,estimates,female,5yearly,Regi,Botswana
72,estimates,male,5yearly,Regi,Botswana
72,medium_variant,female,5yearly,Regi,Botswana
72,medium_variant,male,5yearly,Regi,Botswana
