country,variant,gender,freq,year,under60mortalityper1000livebirth
508,estimates,female,5yearly,1950,729.84431
508,estimates,male,5yearly,1950,772.21424
508,estimates,female,5yearly,1955,695.63603
508,estimates,male,5yearly,1955,741.6602
508,estimates,female,5yearly,1960,662.2809
508,estimates,male,5yearly,1960,711.49854
508,estimates,female,5yearly,1965,633.98375
508,estimates,male,5yearly,1965,686.68946
508,estimates,female,5yearly,1970,602.13214
508,estimates,male,5yearly,1970,657.31789
508,estimates,female,5yearly,1975,576.01881
508,estimates,male,5yearly,1975,631.64685
508,estimates,female,5yearly,1980,587.77629
508,estimates,male,5yearly,1980,641.81179
508,estimates,female,5yearly,1985,576.06635
508,estimates,male,5yearly,1985,633.71322
508,estimates,female,5yearly,1990,557.17117
508,estimates,male,5yearly,1990,619.26861
508,estimates,female,5yearly,1995,524.12798
508,estimates,male,5yearly,1995,589.3449
508,estimates,female,5yearly,2000,519.58048
508,estimates,male,5yearly,2000,576.10726
508,estimates,female,5yearly,2005,460.90851
508,estimates,male,5yearly,2005,524.25842
508,estimates,female,5yearly,2010,412.05388
508,estimates,male,5yearly,2010,487.35658
508,medium_variant,female,5yearly,2015,350.85103
508,medium_variant,male,5yearly,2015,426.68331
508,medium_variant,female,5yearly,2020,322.45192
508,medium_variant,male,5yearly,2020,395.53149
508,medium_variant,female,5yearly,2025,294.44308
508,medium_variant,male,5yearly,2025,365.41798
508,medium_variant,female,5yearly,2030,265.06714
508,medium_variant,male,5yearly,2030,335.05149
508,medium_variant,female,5yearly,2035,237.80777
508,medium_variant,male,5yearly,2035,306.69966
508,medium_variant,female,5yearly,2040,213.08177
508,medium_variant,male,5yearly,2040,280.81414
508,medium_variant,female,5yearly,2045,190.80126
508,medium_variant,male,5yearly,2045,257.25659
508,medium_variant,female,5yearly,2050,168.93882
508,medium_variant,male,5yearly,2050,234.16165
508,medium_variant,female,5yearly,2055,152.3202
508,medium_variant,male,5yearly,2055,215.03406
508,medium_variant,female,5yearly,2060,139.42214
508,medium_variant,male,5yearly,2060,198.34785
508,medium_variant,female,5yearly,2065,127.99593
508,medium_variant,male,5yearly,2065,183.23152
508,medium_variant,female,5yearly,2070,117.7212
508,medium_variant,male,5yearly,2070,169.47645
508,medium_variant,female,5yearly,2075,108.3058
508,medium_variant,male,5yearly,2075,156.69537
508,medium_variant,female,5yearly,2080,99.87921
508,medium_variant,male,5yearly,2080,146.15819
508,medium_variant,female,5yearly,2085,93.3507300000001
508,medium_variant,male,5yearly,2085,138.07754
508,medium_variant,female,5yearly,2090,87.4833100000001
508,medium_variant,male,5yearly,2090,130.46666
508,medium_variant,female,5yearly,2095,82.00686
508,medium_variant,male,5yearly,2095,123.33476
