country,variant,gender,freq,year,under60mortalityper1000livebirth
756,estimates,female,5yearly,1950,159.89131
756,estimates,male,5yearly,1950,236.47795
756,estimates,female,5yearly,1955,135.54162
756,estimates,male,5yearly,1955,218.4708
756,estimates,female,5yearly,1960,120.46977
756,estimates,male,5yearly,1960,208.73747
756,estimates,female,5yearly,1965,108.89656
756,estimates,male,5yearly,1965,191.94814
756,estimates,female,5yearly,1970,99.10148
756,estimates,male,5yearly,1970,178.57636
756,estimates,female,5yearly,1975,86.72261
756,estimates,male,5yearly,1975,164.93443
756,estimates,female,5yearly,1980,79.3435400000001
756,estimates,male,5yearly,1980,154.1199
756,estimates,female,5yearly,1985,72.80758
756,estimates,male,5yearly,1985,140.11696
756,estimates,female,5yearly,1990,69.24898
756,estimates,male,5yearly,1990,133.4164
756,estimates,female,5yearly,1995,62.93719
756,estimates,male,5yearly,1995,114.31048
756,estimates,female,5yearly,2000,56.56119
756,estimates,male,5yearly,2000,99.3235400000001
756,estimates,female,5yearly,2005,49.8362
756,estimates,male,5yearly,2005,84.74821
756,estimates,female,5yearly,2010,43.93779
756,estimates,male,5yearly,2010,72.11965
756,medium_variant,female,5yearly,2015,40.0286999999999
756,medium_variant,male,5yearly,2015,63.7516899999999
756,medium_variant,female,5yearly,2020,36.45902
756,medium_variant,male,5yearly,2020,57.68527
756,medium_variant,female,5yearly,2025,33.11394
756,medium_variant,male,5yearly,2025,53.01015
756,medium_variant,female,5yearly,2030,29.98828
756,medium_variant,male,5yearly,2030,48.9226700000001
756,medium_variant,female,5yearly,2035,27.0996400000001
756,medium_variant,male,5yearly,2035,45.06553
756,medium_variant,female,5yearly,2040,24.3293099999999
756,medium_variant,male,5yearly,2040,41.45361
756,medium_variant,female,5yearly,2045,21.78645
756,medium_variant,male,5yearly,2045,37.9573600000001
756,medium_variant,female,5yearly,2050,19.44317
756,medium_variant,male,5yearly,2050,34.82016
756,medium_variant,female,5yearly,2055,17.19528
756,medium_variant,male,5yearly,2055,31.9052000000001
756,medium_variant,female,5yearly,2060,15.1685499999999
756,medium_variant,male,5yearly,2060,28.95931
756,medium_variant,female,5yearly,2065,13.2213800000001
756,medium_variant,male,5yearly,2065,26.2484399999999
756,medium_variant,female,5yearly,2070,11.4808000000001
756,medium_variant,male,5yearly,2070,23.7761500000001
756,medium_variant,female,5yearly,2075,9.84293999999997
756,medium_variant,male,5yearly,2075,21.38794
756,medium_variant,female,5yearly,2080,8.35101999999999
756,medium_variant,male,5yearly,2080,19.15201
756,medium_variant,female,5yearly,2085,6.99115000000006
756,medium_variant,male,5yearly,2085,17.02434
756,medium_variant,female,5yearly,2090,5.79664000000002
756,medium_variant,male,5yearly,2090,15.03955
756,medium_variant,female,5yearly,2095,4.70376000000006
756,medium_variant,male,5yearly,2095,13.22239
