country,variant,gender,freq,year,under60mortalityper1000livebirth
706,estimates,female,5yearly,1950,690.30064
706,estimates,male,5yearly,1950,741.14284
706,estimates,female,5yearly,1955,662.95952
706,estimates,male,5yearly,1955,715.3459
706,estimates,female,5yearly,1960,635.70374
706,estimates,male,5yearly,1960,689.19923
706,estimates,female,5yearly,1965,607.72206
706,estimates,male,5yearly,1965,661.70759
706,estimates,female,5yearly,1970,581.20105
706,estimates,male,5yearly,1970,635.68015
706,estimates,female,5yearly,1975,554.72705
706,estimates,male,5yearly,1975,609.33346
706,estimates,female,5yearly,1980,530.77594
706,estimates,male,5yearly,1980,585.4059
706,estimates,female,5yearly,1985,519.05338
706,estimates,male,5yearly,1985,573.65641
706,estimates,female,5yearly,1990,540.83415
706,estimates,male,5yearly,1990,595.71049
706,estimates,female,5yearly,1995,474.54189
706,estimates,male,5yearly,1995,531.41617
706,estimates,female,5yearly,2000,452.06895
706,estimates,male,5yearly,2000,508.59626
706,estimates,female,5yearly,2005,428.12291
706,estimates,male,5yearly,2005,484.15815
706,estimates,female,5yearly,2010,403.52418
706,estimates,male,5yearly,2010,462.29599
706,medium_variant,female,5yearly,2015,372.25977
706,medium_variant,male,5yearly,2015,430.91044
706,medium_variant,female,5yearly,2020,340.64933
706,medium_variant,male,5yearly,2020,400.62975
706,medium_variant,female,5yearly,2025,311.80213
706,medium_variant,male,5yearly,2025,372.93589
706,medium_variant,female,5yearly,2030,284.54572
706,medium_variant,male,5yearly,2030,348.07455
706,medium_variant,female,5yearly,2035,259.92794
706,medium_variant,male,5yearly,2035,325.83736
706,medium_variant,female,5yearly,2040,237.83092
706,medium_variant,male,5yearly,2040,305.89752
706,medium_variant,female,5yearly,2045,217.83301
706,medium_variant,male,5yearly,2045,288.42712
706,medium_variant,female,5yearly,2050,199.59464
706,medium_variant,male,5yearly,2050,273.41315
706,medium_variant,female,5yearly,2055,183.57807
706,medium_variant,male,5yearly,2055,260.09297
706,medium_variant,female,5yearly,2060,168.9446
706,medium_variant,male,5yearly,2060,247.27033
706,medium_variant,female,5yearly,2065,155.42286
706,medium_variant,male,5yearly,2065,235.59047
706,medium_variant,female,5yearly,2070,143.07014
706,medium_variant,male,5yearly,2070,223.87313
706,medium_variant,female,5yearly,2075,132.08837
706,medium_variant,male,5yearly,2075,213.75666
706,medium_variant,female,5yearly,2080,122.42814
706,medium_variant,male,5yearly,2080,203.15286
706,medium_variant,female,5yearly,2085,113.99625
706,medium_variant,male,5yearly,2085,191.97926
706,medium_variant,female,5yearly,2090,105.99678
706,medium_variant,male,5yearly,2090,181.84966
706,medium_variant,female,5yearly,2095,98.6253100000001
706,medium_variant,male,5yearly,2095,170.55148
