country,variant,gender,freq,year,under60mortalityper1000livebirth
450,estimates,female,5yearly,1950,666.90306
450,estimates,male,5yearly,1950,702.96773
450,estimates,female,5yearly,1955,635.98896
450,estimates,male,5yearly,1955,670.79787
450,estimates,female,5yearly,1960,603.51619
450,estimates,male,5yearly,1960,637.46184
450,estimates,female,5yearly,1965,571.73626
450,estimates,male,5yearly,1965,604.07302
450,estimates,female,5yearly,1970,537.86622
450,estimates,male,5yearly,1970,569.31234
450,estimates,female,5yearly,1975,502.08526
450,estimates,male,5yearly,1975,541.26545
450,estimates,female,5yearly,1980,480.27662
450,estimates,male,5yearly,1980,520.73464
450,estimates,female,5yearly,1985,476.05696
450,estimates,male,5yearly,1985,517.90297
450,estimates,female,5yearly,1990,432.20571
450,estimates,male,5yearly,1990,479.37744
450,estimates,female,5yearly,1995,381.1922
450,estimates,male,5yearly,1995,421.096
450,estimates,female,5yearly,2000,330.87973
450,estimates,male,5yearly,2000,376.17351
450,estimates,female,5yearly,2005,297.70285
450,estimates,male,5yearly,2005,351.32144
450,estimates,female,5yearly,2010,260.31746
450,estimates,male,5yearly,2010,314.9726
450,medium_variant,female,5yearly,2015,226.5303
450,medium_variant,male,5yearly,2015,283.61935
450,medium_variant,female,5yearly,2020,196.65901
450,medium_variant,male,5yearly,2020,258.81169
450,medium_variant,female,5yearly,2025,173.01923
450,medium_variant,male,5yearly,2025,237.95109
450,medium_variant,female,5yearly,2030,152.50993
450,medium_variant,male,5yearly,2030,219.72941
450,medium_variant,female,5yearly,2035,135.22603
450,medium_variant,male,5yearly,2035,203.4764
450,medium_variant,female,5yearly,2040,122.96
450,medium_variant,male,5yearly,2040,190.75503
450,medium_variant,female,5yearly,2045,112.35705
450,medium_variant,male,5yearly,2045,178.31477
450,medium_variant,female,5yearly,2050,103.46149
450,medium_variant,male,5yearly,2050,166.4349
450,medium_variant,female,5yearly,2055,95.20818
450,medium_variant,male,5yearly,2055,155.03246
450,medium_variant,female,5yearly,2060,87.77434
450,medium_variant,male,5yearly,2060,143.66215
450,medium_variant,female,5yearly,2065,81.2943399999999
450,medium_variant,male,5yearly,2065,132.42648
450,medium_variant,female,5yearly,2070,75.50165
450,medium_variant,male,5yearly,2070,121.35595
450,medium_variant,female,5yearly,2075,70.2978200000001
450,medium_variant,male,5yearly,2075,110.33066
450,medium_variant,female,5yearly,2080,65.36861
450,medium_variant,male,5yearly,2080,100.08089
450,medium_variant,female,5yearly,2085,60.85307
450,medium_variant,male,5yearly,2085,90.56053
450,medium_variant,female,5yearly,2090,56.51666
450,medium_variant,male,5yearly,2090,81.80148
450,medium_variant,female,5yearly,2095,52.32008
450,medium_variant,male,5yearly,2095,73.35364
