country,variant,gender,freq,year,under60mortalityper1000livebirth
152,estimates,female,5yearly,1950,396.5357
152,estimates,male,5yearly,1950,465.33635
152,estimates,female,5yearly,1955,360.78688
152,estimates,male,5yearly,1955,450.80124
152,estimates,female,5yearly,1960,326.06166
152,estimates,male,5yearly,1960,431.08963
152,estimates,female,5yearly,1965,287.87466
152,estimates,male,5yearly,1965,400.80133
152,estimates,female,5yearly,1970,241.82368
152,estimates,male,5yearly,1970,357.47454
152,estimates,female,5yearly,1975,192.87231
152,estimates,male,5yearly,1975,307.92484
152,estimates,female,5yearly,1980,149.25175
152,estimates,male,5yearly,1980,259.722
152,estimates,female,5yearly,1985,126.50257
152,estimates,male,5yearly,1985,217.51685
152,estimates,female,5yearly,1990,108.05653
152,estimates,male,5yearly,1990,183.67196
152,estimates,female,5yearly,1995,93.4862799999999
152,estimates,male,5yearly,1995,165.92619
152,estimates,female,5yearly,2000,83.40742
152,estimates,male,5yearly,2000,150.79198
152,estimates,female,5yearly,2005,81.33317
152,estimates,male,5yearly,2005,138.21058
152,estimates,female,5yearly,2010,79.37455
152,estimates,male,5yearly,2010,127.21902
152,medium_variant,female,5yearly,2015,73.71781
152,medium_variant,male,5yearly,2015,114.58156
152,medium_variant,female,5yearly,2020,68.0310799999999
152,medium_variant,male,5yearly,2020,101.77095
152,medium_variant,female,5yearly,2025,62.77773
152,medium_variant,male,5yearly,2025,89.8344500000001
152,medium_variant,female,5yearly,2030,57.99604
152,medium_variant,male,5yearly,2030,79.42174
152,medium_variant,female,5yearly,2035,53.85502
152,medium_variant,male,5yearly,2035,70.2047999999999
152,medium_variant,female,5yearly,2040,49.94197
152,medium_variant,male,5yearly,2040,62.8042200000001
152,medium_variant,female,5yearly,2045,46.3146799999999
152,medium_variant,male,5yearly,2045,56.94981
152,medium_variant,female,5yearly,2050,42.8691999999999
152,medium_variant,male,5yearly,2050,51.8761
152,medium_variant,female,5yearly,2055,39.63303
152,medium_variant,male,5yearly,2055,47.39173
152,medium_variant,female,5yearly,2060,36.53041
152,medium_variant,male,5yearly,2060,43.4385899999999
152,medium_variant,female,5yearly,2065,33.61424
152,medium_variant,male,5yearly,2065,39.8906699999999
152,medium_variant,female,5yearly,2070,30.8563700000001
152,medium_variant,male,5yearly,2070,36.54091
152,medium_variant,female,5yearly,2075,28.3335
152,medium_variant,male,5yearly,2075,33.37355
152,medium_variant,female,5yearly,2080,25.93064
152,medium_variant,male,5yearly,2080,30.5248699999999
152,medium_variant,female,5yearly,2085,23.6703599999999
152,medium_variant,male,5yearly,2085,27.7552099999999
152,medium_variant,female,5yearly,2090,21.52935
152,medium_variant,male,5yearly,2090,25.20163
152,medium_variant,female,5yearly,2095,19.5062300000001
152,medium_variant,male,5yearly,2095,22.91743
