country,variant,gender,freq,year,under60mortalityper1000livebirth
428,estimates,female,5yearly,1950,248.06
428,estimates,male,5yearly,1950,384.55
428,estimates,female,5yearly,1955,180.83
428,estimates,male,5yearly,1955,306.79
428,estimates,female,5yearly,1960,144.58
428,estimates,male,5yearly,1960,267.31
428,estimates,female,5yearly,1965,133.45
428,estimates,male,5yearly,1965,275.78
428,estimates,female,5yearly,1970,135.38
428,estimates,male,5yearly,1970,300.55
428,estimates,female,5yearly,1975,141.72
428,estimates,male,5yearly,1975,333.35
428,estimates,female,5yearly,1980,141.42
428,estimates,male,5yearly,1980,341.02
428,estimates,female,5yearly,1985,129.57
428,estimates,male,5yearly,1985,297.41
428,estimates,female,5yearly,1990,155.47
428,estimates,male,5yearly,1990,395.68
428,estimates,female,5yearly,1995,150.52
428,estimates,male,5yearly,1995,374.86
428,estimates,female,5yearly,2000,128
428,estimates,male,5yearly,2000,327.39
428,estimates,female,5yearly,2005,120.93
428,estimates,male,5yearly,2005,314.05
428,estimates,female,5yearly,2010,94.4199999999999
428,estimates,male,5yearly,2010,251.32801
428,medium_variant,female,5yearly,2015,88.0563099999999
428,medium_variant,male,5yearly,2015,233.48499
428,medium_variant,female,5yearly,2020,82.48138
428,medium_variant,male,5yearly,2020,217.5047
428,medium_variant,female,5yearly,2025,77.176
428,medium_variant,male,5yearly,2025,201.58324
428,medium_variant,female,5yearly,2030,72.28986
428,medium_variant,male,5yearly,2030,186.37333
428,medium_variant,female,5yearly,2035,67.63871
428,medium_variant,male,5yearly,2035,171.26959
428,medium_variant,female,5yearly,2040,63.37375
428,medium_variant,male,5yearly,2040,156.58007
428,medium_variant,female,5yearly,2045,59.38164
428,medium_variant,male,5yearly,2045,141.54308
428,medium_variant,female,5yearly,2050,55.32432
428,medium_variant,male,5yearly,2050,127.22439
428,medium_variant,female,5yearly,2055,51.7223299999999
428,medium_variant,male,5yearly,2055,113.76351
428,medium_variant,female,5yearly,2060,48.1258
428,medium_variant,male,5yearly,2060,101.93235
428,medium_variant,female,5yearly,2065,44.9999499999999
428,medium_variant,male,5yearly,2065,91.93224
428,medium_variant,female,5yearly,2070,41.9806600000001
428,medium_variant,male,5yearly,2070,83.6816499999999
428,medium_variant,female,5yearly,2075,39.17678
428,medium_variant,male,5yearly,2075,76.50451
428,medium_variant,female,5yearly,2080,36.3680000000001
428,medium_variant,male,5yearly,2080,70.23486
428,medium_variant,female,5yearly,2085,33.75913
428,medium_variant,male,5yearly,2085,64.57873
428,medium_variant,female,5yearly,2090,31.25118
428,medium_variant,male,5yearly,2090,59.3509699999999
428,medium_variant,female,5yearly,2095,28.83647
428,medium_variant,male,5yearly,2095,54.68459
