country,variant,gender,freq,year,under60mortalityper1000livebirth
218,estimates,female,5yearly,1950,488.87231
218,estimates,male,5yearly,1950,524.08881
218,estimates,female,5yearly,1955,442.66412
218,estimates,male,5yearly,1955,477.8862
218,estimates,female,5yearly,1960,393.07933
218,estimates,male,5yearly,1960,428.38888
218,estimates,female,5yearly,1965,362.33422
218,estimates,male,5yearly,1965,402.86284
218,estimates,female,5yearly,1970,329.98315
218,estimates,male,5yearly,1970,376.35984
218,estimates,female,5yearly,1975,285.97738
218,estimates,male,5yearly,1975,344.051
218,estimates,female,5yearly,1980,241.82726
218,estimates,male,5yearly,1980,309.91935
218,estimates,female,5yearly,1985,199.8688
218,estimates,male,5yearly,1985,276.63049
218,estimates,female,5yearly,1990,172.50014
218,estimates,male,5yearly,1990,256.97806
218,estimates,female,5yearly,1995,159.42401
218,estimates,male,5yearly,1995,249.33084
218,estimates,female,5yearly,2000,143.33656
218,estimates,male,5yearly,2000,235.16268
218,estimates,female,5yearly,2005,126.04326
218,estimates,male,5yearly,2005,212.53437
218,estimates,female,5yearly,2010,114.94737
218,estimates,male,5yearly,2010,195.77511
218,medium_variant,female,5yearly,2015,104.94888
218,medium_variant,male,5yearly,2015,181.93325
218,medium_variant,female,5yearly,2020,96.0955800000001
218,medium_variant,male,5yearly,2020,165.86428
218,medium_variant,female,5yearly,2025,88.18932
218,medium_variant,male,5yearly,2025,150.44335
218,medium_variant,female,5yearly,2030,80.9594899999999
218,medium_variant,male,5yearly,2030,135.64212
218,medium_variant,female,5yearly,2035,74.4055499999999
218,medium_variant,male,5yearly,2035,121.68236
218,medium_variant,female,5yearly,2040,68.3550500000001
218,medium_variant,male,5yearly,2040,108.37164
218,medium_variant,female,5yearly,2045,62.8806399999999
218,medium_variant,male,5yearly,2045,96.5580199999999
218,medium_variant,female,5yearly,2050,58.0269899999999
218,medium_variant,male,5yearly,2050,85.70219
218,medium_variant,female,5yearly,2055,53.47315
218,medium_variant,male,5yearly,2055,76.6765399999999
218,medium_variant,female,5yearly,2060,49.33801
218,medium_variant,male,5yearly,2060,69.07252
218,medium_variant,female,5yearly,2065,45.17011
218,medium_variant,male,5yearly,2065,62.55375
218,medium_variant,female,5yearly,2070,41.52654
218,medium_variant,male,5yearly,2070,56.88611
218,medium_variant,female,5yearly,2075,37.96574
218,medium_variant,male,5yearly,2075,51.7614200000001
218,medium_variant,female,5yearly,2080,34.70219
218,medium_variant,male,5yearly,2080,47.2531500000001
218,medium_variant,female,5yearly,2085,31.63371
218,medium_variant,male,5yearly,2085,42.9702199999999
218,medium_variant,female,5yearly,2090,28.7483000000001
218,medium_variant,male,5yearly,2090,38.9872800000001
218,medium_variant,female,5yearly,2095,26.10974
218,medium_variant,male,5yearly,2095,34.7805899999999
