country,variant,gender,freq,year,under60mortalityper1000livebirth
352,estimates,female,5yearly,1950,139.00531
352,estimates,male,5yearly,1950,206.70504
352,estimates,female,5yearly,1955,123.59918
352,estimates,male,5yearly,1955,188.51706
352,estimates,female,5yearly,1960,114.05487
352,estimates,male,5yearly,1960,199.73142
352,estimates,female,5yearly,1965,110.1814
352,estimates,male,5yearly,1965,192.39602
352,estimates,female,5yearly,1970,109.27514
352,estimates,male,5yearly,1970,195.50869
352,estimates,female,5yearly,1975,89.47938
352,estimates,male,5yearly,1975,162.32939
352,estimates,female,5yearly,1980,73.45754
352,estimates,male,5yearly,1980,145.94412
352,estimates,female,5yearly,1985,76.00607
352,estimates,male,5yearly,1985,126.86145
352,estimates,female,5yearly,1990,72.98485
352,estimates,male,5yearly,1990,109.44974
352,estimates,female,5yearly,1995,65.56543
352,estimates,male,5yearly,1995,99.15823
352,estimates,female,5yearly,2000,56.99192
352,estimates,male,5yearly,2000,82.84286
352,estimates,female,5yearly,2005,47.2034100000001
352,estimates,male,5yearly,2005,74.7070299999999
352,estimates,female,5yearly,2010,41.06887
352,estimates,male,5yearly,2010,68.53124
352,medium_variant,female,5yearly,2015,39.26401
352,medium_variant,male,5yearly,2015,60.98948
352,medium_variant,female,5yearly,2020,35.78699
352,medium_variant,male,5yearly,2020,53.40901
352,medium_variant,female,5yearly,2025,32.7010799999999
352,medium_variant,male,5yearly,2025,47.53155
352,medium_variant,female,5yearly,2030,29.8247699999999
352,medium_variant,male,5yearly,2030,43.03875
352,medium_variant,female,5yearly,2035,27.08499
352,medium_variant,male,5yearly,2035,39.56585
352,medium_variant,female,5yearly,2040,24.63611
352,medium_variant,male,5yearly,2040,36.44
352,medium_variant,female,5yearly,2045,22.32557
352,medium_variant,male,5yearly,2045,33.77193
352,medium_variant,female,5yearly,2050,20.31328
352,medium_variant,male,5yearly,2050,31.1256
352,medium_variant,female,5yearly,2055,18.4223699999999
352,medium_variant,male,5yearly,2055,28.74139
352,medium_variant,female,5yearly,2060,16.61766
352,medium_variant,male,5yearly,2060,26.4014699999999
352,medium_variant,female,5yearly,2065,14.98716
352,medium_variant,male,5yearly,2065,24.3781
352,medium_variant,female,5yearly,2070,13.3920399999999
352,medium_variant,male,5yearly,2070,22.2512300000001
352,medium_variant,female,5yearly,2075,11.99852
352,medium_variant,male,5yearly,2075,20.37037
352,medium_variant,female,5yearly,2080,10.63688
352,medium_variant,male,5yearly,2080,18.55437
352,medium_variant,female,5yearly,2085,9.43488999999997
352,medium_variant,male,5yearly,2085,16.83088
352,medium_variant,female,5yearly,2090,8.28619999999991
352,medium_variant,male,5yearly,2090,15.27959
352,medium_variant,female,5yearly,2095,7.2896400000001
352,medium_variant,male,5yearly,2095,13.75686
