country,variant,gender,freq,year,under60mortalityper1000livebirth
246,estimates,female,5yearly,1950,182.45322
246,estimates,male,5yearly,1950,319.06237
246,estimates,female,5yearly,1955,155.34514
246,estimates,male,5yearly,1955,289.06274
246,estimates,female,5yearly,1960,135.93493
246,estimates,male,5yearly,1960,283.07162
246,estimates,female,5yearly,1965,122.84591
246,estimates,male,5yearly,1965,279.15009
246,estimates,female,5yearly,1970,107.13949
246,estimates,male,5yearly,1970,266.44307
246,estimates,female,5yearly,1975,92.25812
246,estimates,male,5yearly,1975,237.3622
246,estimates,female,5yearly,1980,78.8347500000001
246,estimates,male,5yearly,1980,203.5814
246,estimates,female,5yearly,1985,77.93087
246,estimates,male,5yearly,1985,194.40523
246,estimates,female,5yearly,1990,73.0900999999999
246,estimates,male,5yearly,1990,173.28842
246,estimates,female,5yearly,1995,67.4819500000001
246,estimates,male,5yearly,1995,155.65881
246,estimates,female,5yearly,2000,64.6114
246,estimates,male,5yearly,2000,141.89569
246,estimates,female,5yearly,2005,60.8193499999999
246,estimates,male,5yearly,2005,133.88815
246,estimates,female,5yearly,2010,53.0000000000001
246,estimates,male,5yearly,2010,111.29878
246,medium_variant,female,5yearly,2015,42.8261800000001
246,medium_variant,male,5yearly,2015,104.10293
246,medium_variant,female,5yearly,2020,38.99401
246,medium_variant,male,5yearly,2020,93.2513
246,medium_variant,female,5yearly,2025,35.53844
246,medium_variant,male,5yearly,2025,84.2118300000001
246,medium_variant,female,5yearly,2030,32.2649899999999
246,medium_variant,male,5yearly,2030,77.3602400000001
246,medium_variant,female,5yearly,2035,29.2569899999999
246,medium_variant,male,5yearly,2035,71.60221
246,medium_variant,female,5yearly,2040,26.43342
246,medium_variant,male,5yearly,2040,66.4955
246,medium_variant,female,5yearly,2045,23.80064
246,medium_variant,male,5yearly,2045,61.7095
246,medium_variant,female,5yearly,2050,21.37058
246,medium_variant,male,5yearly,2050,57.27242
246,medium_variant,female,5yearly,2055,19.1370900000001
246,medium_variant,male,5yearly,2055,53.04144
246,medium_variant,female,5yearly,2060,17.04888
246,medium_variant,male,5yearly,2060,48.9019100000001
246,medium_variant,female,5yearly,2065,15.1072999999999
246,medium_variant,male,5yearly,2065,45.1894500000001
246,medium_variant,female,5yearly,2070,13.32121
246,medium_variant,male,5yearly,2070,41.4876399999999
246,medium_variant,female,5yearly,2075,11.67385
246,medium_variant,male,5yearly,2075,37.97216
246,medium_variant,female,5yearly,2080,10.1208
246,medium_variant,male,5yearly,2080,34.6617100000001
246,medium_variant,female,5yearly,2085,8.76171000000003
246,medium_variant,male,5yearly,2085,31.54313
246,medium_variant,female,5yearly,2090,7.52803000000002
246,medium_variant,male,5yearly,2090,28.65332
246,medium_variant,female,5yearly,2095,6.39183999999993
246,medium_variant,male,5yearly,2095,25.93895
