country,variant,gender,freq,year,under60mortalityper1000livebirth
558,estimates,female,5yearly,1950,581.94
558,estimates,male,5yearly,1950,643.32
558,estimates,female,5yearly,1955,539.21
558,estimates,male,5yearly,1955,593.09
558,estimates,female,5yearly,1960,492.37
558,estimates,male,5yearly,1960,542.24
558,estimates,female,5yearly,1965,442.51
558,estimates,male,5yearly,1965,490.78
558,estimates,female,5yearly,1970,392.99
558,estimates,male,5yearly,1970,439.12
558,estimates,female,5yearly,1975,344.93
558,estimates,male,5yearly,1975,413.33
558,estimates,female,5yearly,1980,307.04
558,estimates,male,5yearly,1980,401.06
558,estimates,female,5yearly,1985,262.48
558,estimates,male,5yearly,1985,365.15
558,estimates,female,5yearly,1990,227.46
558,estimates,male,5yearly,1990,316.58
558,estimates,female,5yearly,1995,200.73
558,estimates,male,5yearly,1995,292.69
558,estimates,female,5yearly,2000,170.17
558,estimates,male,5yearly,2000,272.49
558,estimates,female,5yearly,2005,147.86681
558,estimates,male,5yearly,2005,246.10082
558,estimates,female,5yearly,2010,131.64989
558,estimates,male,5yearly,2010,225.06375
558,medium_variant,female,5yearly,2015,119.73466
558,medium_variant,male,5yearly,2015,208.39791
558,medium_variant,female,5yearly,2020,108.20316
558,medium_variant,male,5yearly,2020,190.40983
558,medium_variant,female,5yearly,2025,98.97982
558,medium_variant,male,5yearly,2025,172.36675
558,medium_variant,female,5yearly,2030,90.67197
558,medium_variant,male,5yearly,2030,155.05203
558,medium_variant,female,5yearly,2035,83.2094800000001
558,medium_variant,male,5yearly,2035,138.60859
558,medium_variant,female,5yearly,2040,76.28821
558,medium_variant,male,5yearly,2040,123.32027
558,medium_variant,female,5yearly,2045,70.1020699999999
558,medium_variant,male,5yearly,2045,109.19083
558,medium_variant,female,5yearly,2050,64.34516
558,medium_variant,male,5yearly,2050,96.95223
558,medium_variant,female,5yearly,2055,59.18334
558,medium_variant,male,5yearly,2055,86.46488
558,medium_variant,female,5yearly,2060,54.4208500000001
558,medium_variant,male,5yearly,2060,77.86783
558,medium_variant,female,5yearly,2065,49.8524800000001
558,medium_variant,male,5yearly,2065,70.4685700000001
558,medium_variant,female,5yearly,2070,45.6295799999999
558,medium_variant,male,5yearly,2070,63.73584
558,medium_variant,female,5yearly,2075,41.64409
558,medium_variant,male,5yearly,2075,57.86992
558,medium_variant,female,5yearly,2080,37.87924
558,medium_variant,male,5yearly,2080,52.58019
558,medium_variant,female,5yearly,2085,34.41144
558,medium_variant,male,5yearly,2085,47.79785
558,medium_variant,female,5yearly,2090,31.2338499999999
558,medium_variant,male,5yearly,2090,43.3113700000001
558,medium_variant,female,5yearly,2095,28.1933400000001
558,medium_variant,male,5yearly,2095,39.1684699999999
558,estimates,female,5yearly,Regi,Nicaragua
558,estimates,male,5yearly,Regi,Nicaragua
558,medium_variant,female,5yearly,Regi,Nicaragua
558,medium_variant,male,5yearly,Regi,Nicaragua
