country,variant,gender,freq,year,under60mortalityper1000livebirth
356,estimates,female,5yearly,1950,724.8169
356,estimates,male,5yearly,1950,706.17485
356,estimates,female,5yearly,1955,681.97198
356,estimates,male,5yearly,1955,657.69314
356,estimates,female,5yearly,1960,632.50835
356,estimates,male,5yearly,1960,607.34899
356,estimates,female,5yearly,1965,569.91371
356,estimates,male,5yearly,1965,551.81418
356,estimates,female,5yearly,1970,502.0543
356,estimates,male,5yearly,1970,495.89247
356,estimates,female,5yearly,1975,440.92828
356,estimates,male,5yearly,1975,452.46411
356,estimates,female,5yearly,1980,401.34249
356,estimates,male,5yearly,1980,420.90231
356,estimates,female,5yearly,1985,374.46901
356,estimates,male,5yearly,1985,397.59111
356,estimates,female,5yearly,1990,334.54518
356,estimates,male,5yearly,1990,366.51641
356,estimates,female,5yearly,1995,297.26534
356,estimates,male,5yearly,1995,337.28485
356,estimates,female,5yearly,2000,268.43504
356,estimates,male,5yearly,2000,311.81206
356,estimates,female,5yearly,2005,237.85271
356,estimates,male,5yearly,2005,285.67058
356,estimates,female,5yearly,2010,202.29578
356,estimates,male,5yearly,2010,267.27288
356,medium_variant,female,5yearly,2015,182.30099
356,medium_variant,male,5yearly,2015,249.30462
356,medium_variant,female,5yearly,2020,165.00935
356,medium_variant,male,5yearly,2020,233.39692
356,medium_variant,female,5yearly,2025,150.07901
356,medium_variant,male,5yearly,2025,219.58671
356,medium_variant,female,5yearly,2030,136.53133
356,medium_variant,male,5yearly,2030,208.49253
356,medium_variant,female,5yearly,2035,124.74343
356,medium_variant,male,5yearly,2035,198.25837
356,medium_variant,female,5yearly,2040,115.84682
356,medium_variant,male,5yearly,2040,187.93435
356,medium_variant,female,5yearly,2045,107.76391
356,medium_variant,male,5yearly,2045,177.80135
356,medium_variant,female,5yearly,2050,100.35929
356,medium_variant,male,5yearly,2050,167.47251
356,medium_variant,female,5yearly,2055,93.6176799999999
356,medium_variant,male,5yearly,2055,157.45302
356,medium_variant,female,5yearly,2060,87.43485
356,medium_variant,male,5yearly,2060,146.91961
356,medium_variant,female,5yearly,2065,81.6228999999999
356,medium_variant,male,5yearly,2065,136.88051
356,medium_variant,female,5yearly,2070,76.68337
356,medium_variant,male,5yearly,2070,126.35138
356,medium_variant,female,5yearly,2075,71.93712
356,medium_variant,male,5yearly,2075,116.07263
356,medium_variant,female,5yearly,2080,67.32734
356,medium_variant,male,5yearly,2080,106.23332
356,medium_variant,female,5yearly,2085,62.9545
356,medium_variant,male,5yearly,2085,96.7098
356,medium_variant,female,5yearly,2090,58.92505
356,medium_variant,male,5yearly,2090,87.88081
356,medium_variant,female,5yearly,2095,54.86529
356,medium_variant,male,5yearly,2095,79.22907
