country,variant,gender,freq,year,under60mortalityper1000livebirth
372,estimates,female,5yearly,1950,215.56245
372,estimates,male,5yearly,1950,257.20843
372,estimates,female,5yearly,1955,174.49517
372,estimates,male,5yearly,1955,223.61923
372,estimates,female,5yearly,1960,156.06573
372,estimates,male,5yearly,1960,212.29206
372,estimates,female,5yearly,1965,144.67731
372,estimates,male,5yearly,1965,204.11012
372,estimates,female,5yearly,1970,135.20196
372,estimates,male,5yearly,1970,205.32403
372,estimates,female,5yearly,1975,121.97856
372,estimates,male,5yearly,1975,195.7838
372,estimates,female,5yearly,1980,106.42264
372,estimates,male,5yearly,1980,177.92326
372,estimates,female,5yearly,1985,92.66008
372,estimates,male,5yearly,1985,154.58626
372,estimates,female,5yearly,1990,82.7762200000001
372,estimates,male,5yearly,1990,137.75787
372,estimates,female,5yearly,1995,76.87806
372,estimates,male,5yearly,1995,131.10986
372,estimates,female,5yearly,2000,68.8447400000001
372,estimates,male,5yearly,2000,114.3592
372,estimates,female,5yearly,2005,60.26312
372,estimates,male,5yearly,2005,97.7566599999999
372,estimates,female,5yearly,2010,53.5758500000001
372,estimates,male,5yearly,2010,88.51398
372,medium_variant,female,5yearly,2015,43.43272
372,medium_variant,male,5yearly,2015,71.04736
372,medium_variant,female,5yearly,2020,39.4321799999999
372,medium_variant,male,5yearly,2020,62.52631
372,medium_variant,female,5yearly,2025,35.63156
372,medium_variant,male,5yearly,2025,54.57689
372,medium_variant,female,5yearly,2030,32.2555400000001
372,medium_variant,male,5yearly,2030,48.24516
372,medium_variant,female,5yearly,2035,29.15248
372,medium_variant,male,5yearly,2035,43.48785
372,medium_variant,female,5yearly,2040,26.2435000000001
372,medium_variant,male,5yearly,2040,39.51856
372,medium_variant,female,5yearly,2045,23.47591
372,medium_variant,male,5yearly,2045,36.0372900000001
372,medium_variant,female,5yearly,2050,21.05223
372,medium_variant,male,5yearly,2050,32.8700500000001
372,medium_variant,female,5yearly,2055,18.76026
372,medium_variant,male,5yearly,2055,29.94849
372,medium_variant,female,5yearly,2060,16.65466
372,medium_variant,male,5yearly,2060,27.12162
372,medium_variant,female,5yearly,2065,14.69568
372,medium_variant,male,5yearly,2065,24.5422500000001
372,medium_variant,female,5yearly,2070,12.87712
372,medium_variant,male,5yearly,2070,22.06091
372,medium_variant,female,5yearly,2075,11.22868
372,medium_variant,male,5yearly,2075,19.7917399999999
372,medium_variant,female,5yearly,2080,9.70072
372,medium_variant,male,5yearly,2080,17.69007
372,medium_variant,female,5yearly,2085,8.30536999999998
372,medium_variant,male,5yearly,2085,15.7989999999999
372,medium_variant,female,5yearly,2090,7.05781000000005
372,medium_variant,male,5yearly,2090,13.90423
372,medium_variant,female,5yearly,2095,5.92441999999993
372,medium_variant,male,5yearly,2095,12.15673
372,estimates,female,5yearly,Regi,Ireland
372,estimates,male,5yearly,Regi,Ireland
372,medium_variant,female,5yearly,Regi,Ireland
372,medium_variant,male,5yearly,Regi,Ireland
